t Ka M R logL logTeff
173.199188 1 0.800084 0.737815 -0.429166 3.719875
346.398519 1 0.800084 0.739055 -0.426226 3.720246
519.597994 1 0.800084 0.740300 -0.423232 3.720629
692.797614 1 0.800083 0.741551 -0.420184 3.721024
865.997382 1 0.800083 0.742808 -0.417080 3.721432
1039.197297 1 0.800083 0.744074 -0.413923 3.721852
1212.397363 1 0.800083 0.745348 -0.410710 3.722283
1385.597580 1 0.800083 0.746633 -0.407443 3.722726
1558.797950 1 0.800082 0.747930 -0.404122 3.723180
1731.998475 1 0.800082 0.749240 -0.400746 3.723644
1905.199157 1 0.800082 0.750563 -0.397316 3.724118
2078.399996 1 0.800082 0.751903 -0.393830 3.724602
2251.600996 1 0.800082 0.753258 -0.390291 3.725096
2424.802157 1 0.800081 0.754632 -0.386697 3.725599
2598.003482 1 0.800081 0.756025 -0.383048 3.726111
2771.204973 1 0.800081 0.757438 -0.379345 3.726631
2944.406631 1 0.800081 0.758874 -0.375587 3.727159
3117.608459 1 0.800081 0.760332 -0.371774 3.727695
3290.810458 1 0.800080 0.761815 -0.367907 3.728239
3464.012632 1 0.800080 0.763323 -0.363986 3.728790
3637.214982 1 0.800080 0.764859 -0.360010 3.729347
3810.417509 1 0.800080 0.766423 -0.355979 3.729911
3983.620218 1 0.800080 0.768017 -0.351894 3.730481
4156.823110 1 0.800079 0.769643 -0.347754 3.731057
4330.026187 1 0.800079 0.771301 -0.343560 3.731639
4503.229452 1 0.800079 0.772993 -0.339311 3.732225
4676.432908 1 0.800079 0.774721 -0.335008 3.732816
4849.636558 1 0.800079 0.776485 -0.330650 3.733412
5022.840403 1 0.800078 0.778288 -0.326237 3.734011
5196.044448 1 0.800078 0.780131 -0.321770 3.734614
5369.248694 1 0.800078 0.782016 -0.317248 3.735221
5542.453145 1 0.800078 0.783943 -0.312671 3.735830
5715.657804 1 0.800077 0.785915 -0.308040 3.736443
5888.862673 1 0.800077 0.787933 -0.303354 3.737057
6062.067758 1 0.800077 0.789999 -0.298613 3.737674
6235.273059 1 0.800077 0.792114 -0.293817 3.738292
6408.478582 1 0.800076 0.794281 -0.288966 3.738912
6581.684329 1 0.800076 0.796500 -0.284060 3.739533
6754.890305 1 0.800076 0.798774 -0.279099 3.740154
6928.096512 1 0.800075 0.801104 -0.274082 3.740776
7101.302956 1 0.800075 0.803492 -0.269010 3.741397
7274.509639 1 0.800075 0.805940 -0.263882 3.742019
7447.716566 1 0.800075 0.808450 -0.258698 3.742639
7620.923741 1 0.800074 0.811025 -0.253457 3.743259
7794.131168 1 0.800074 0.813665 -0.248159 3.743878
7967.338852 1 0.800074 0.816374 -0.242804 3.744495
8140.546798 1 0.800073 0.819153 -0.237392 3.745110
8313.755010 1 0.800073 0.822005 -0.231920 3.745723
8486.963493 1 0.800073 0.824933 -0.226390 3.746334
8660.172252 1 0.800072 0.827938 -0.220800 3.746942
8833.381293 1 0.800072 0.831024 -0.215149 3.747547
9006.590620 1 0.800072 0.834194 -0.209435 3.748148
9179.800239 1 0.800071 0.837449 -0.203659 3.748747
9353.010157 1 0.800071 0.840795 -0.197817 3.749341
9526.220378 1 0.800071 0.844233 -0.191910 3.749932
9699.430910 1 0.800070 0.847767 -0.185934 3.750519
9872.641758 1 0.800070 0.851402 -0.179888 3.751101
10045.852928 1 0.800069 0.855142 -0.173768 3.751679
10219.064429 1 0.800069 0.858990 -0.167574 3.752253
10392.276266 1 0.800069 0.862951 -0.161301 3.752822
10565.488447 1 0.800068 0.867032 -0.154945 3.753387
10738.700979 1 0.800068 0.871236 -0.148504 3.753947
10911.913871 1 0.800067 0.875569 -0.141973 3.754502
11085.127130 1 0.800067 0.880039 -0.135347 3.755053
11258.340764 1 0.800067 0.884653 -0.128619 3.755599
11431.554783 1 0.800066 0.889417 -0.121786 3.756142
11604.769196 1 0.800066 0.894340 -0.114838 3.756680
11777.984012 1 0.800065 0.899430 -0.107770 3.757214
11951.199241 1 0.800065 0.904698 -0.100573 3.757746
12124.414894 1 0.800064 0.910155 -0.093236 3.758274
12297.630981 1 0.800064 0.915811 -0.085751 3.758800
12470.847513 1 0.800063 0.921680 -0.078106 3.759324
12644.064503 1 0.800062 0.927775 -0.070288 3.759847
12817.281964 1 0.800062 0.934112 -0.062284 3.760370
12990.499907 1 0.800061 0.940708 -0.054078 3.760894
13163.718348 1 0.800061 0.947581 -0.045653 3.761419
13336.937300 1 0.800060 0.954752 -0.036992 3.761947
13510.156780 1 0.800059 0.962243 -0.028075 3.762479
13683.376804 1 0.800059 0.970081 -0.018878 3.763017
13856.597390 1 0.800058 0.978293 -0.009379 3.763561
14029.818556 1 0.800057 0.986911 0.000449 3.764114
14203.040322 1 0.800057 0.995973 0.010635 3.764675
14376.262710 1 0.800056 1.005521 0.021209 3.765247
