t Ka M R logL logTeff
240.350065 1 0.700084 0.646920 -0.612645 3.702554
480.700224 1 0.700084 0.647741 -0.609542 3.703054
721.050477 1 0.700084 0.648566 -0.606370 3.703571
961.400825 1 0.700084 0.649396 -0.603128 3.704104
1201.751269 1 0.700084 0.650233 -0.599818 3.704651
1442.101810 1 0.700084 0.651078 -0.596439 3.705214
1682.452449 1 0.700084 0.651932 -0.592990 3.705792
1922.803187 1 0.700083 0.652797 -0.589473 3.706383
2163.154025 1 0.700083 0.653675 -0.585886 3.706988
2403.504965 1 0.700083 0.654566 -0.582230 3.707606
2643.856007 1 0.700083 0.655472 -0.578506 3.708237
2884.207152 1 0.700083 0.656395 -0.574712 3.708880
3124.558403 1 0.700083 0.657336 -0.570849 3.709534
3364.909760 1 0.700083 0.658297 -0.566917 3.710200
3605.261224 1 0.700083 0.659279 -0.562916 3.710877
3845.612797 1 0.700083 0.660283 -0.558846 3.711564
4085.964480 1 0.700083 0.661312 -0.554707 3.712261
4326.316275 1 0.700083 0.662366 -0.550499 3.712967
4566.668183 1 0.700083 0.663447 -0.546222 3.713682
4807.020205 1 0.700082 0.664557 -0.541876 3.714405
5047.372344 1 0.700082 0.665697 -0.537461 3.715137
5287.724600 1 0.700082 0.666869 -0.532976 3.715876
5528.076976 1 0.700082 0.668075 -0.528423 3.716622
5768.429473 1 0.700082 0.669315 -0.523800 3.717375
6008.782093 1 0.700082 0.670592 -0.519109 3.718134
6249.134838 1 0.700082 0.671907 -0.514348 3.718899
6489.487709 1 0.700082 0.673263 -0.509518 3.719669
6729.840708 1 0.700082 0.674660 -0.504619 3.720443
6970.193839 1 0.700082 0.676100 -0.499651 3.721222
7210.547101 1 0.700082 0.677585 -0.494614 3.722005
7450.900499 1 0.700081 0.679117 -0.489507 3.722791
7691.254033 1 0.700081 0.680698 -0.484332 3.723581
7931.607707 1 0.700081 0.682328 -0.479087 3.724372
8171.961522 1 0.700081 0.684011 -0.473772 3.725166
8412.315481 1 0.700081 0.685748 -0.468388 3.725961
8652.669587 1 0.700081 0.687541 -0.462935 3.726757
8893.023841 1 0.700081 0.689392 -0.457412 3.727554
9133.378247 1 0.700081 0.691303 -0.451819 3.728352
9373.732808 1 0.700081 0.693275 -0.446155 3.729149
9614.087525 1 0.700080 0.695312 -0.440422 3.729945
9854.442403 1 0.700080 0.697414 -0.434618 3.730741
10094.797444 1 0.700080 0.699585 -0.428743 3.731535
10335.152652 1 0.700080 0.701826 -0.422797 3.732327
10575.508029 1 0.700080 0.704140 -0.416779 3.733116
10815.863579 1 0.700080 0.706529 -0.410688 3.733903
11056.219305 1 0.700080 0.708996 -0.404525 3.734688
11296.575211 1 0.700079 0.711543 -0.398287 3.735468
11536.931301 1 0.700079 0.714173 -0.391976 3.736245
11777.287579 1 0.700079 0.716888 -0.385588 3.737018
12017.644048 1 0.700079 0.719692 -0.379124 3.737786
12258.000713 1 0.700079 0.722587 -0.372581 3.738550
12498.357577 1 0.700079 0.725577 -0.365959 3.739309
12738.714646 1 0.700079 0.728666 -0.359255 3.740063
12979.071924 1 0.700078 0.731855 -0.352468 3.740811
13219.429416 1 0.700078 0.735150 -0.345594 3.741554
13459.787126 1 0.700078 0.738554 -0.338632 3.742291
13700.145060 1 0.700078 0.742072 -0.331578 3.743023
13940.503224 1 0.700078 0.745707 -0.324429 3.743749
14180.861622 1 0.700078 0.749464 -0.317181 3.744470
14421.220261 1 0.700077 0.753350 -0.309830 3.745185
14661.579146 1 0.700077 0.757368 -0.302370 3.745895
14901.938284 1 0.700077 0.761524 -0.294796 3.746600
15142.297681 1 0.700077 0.765826 -0.287103 3.747300
15382.657345 1 0.700077 0.770279 -0.279282 3.747996
15623.017282 1 0.700076 0.774891 -0.271326 3.748689
15863.377500 1 0.700076 0.779669 -0.263226 3.749379
16103.738007 1 0.700076 0.784623 -0.254974 3.750067
16344.098811 1 0.700076 0.789760 -0.246557 3.750754
16584.459921 1 0.700075 0.795092 -0.237964 3.751441
16824.821345 1 0.700075 0.800629 -0.229182 3.752129
17065.183093 1 0.700075 0.806383 -0.220196 3.752821
17305.545176 1 0.700075 0.812366 -0.210990 3.753517
17545.907604 1 0.700074 0.818594 -0.201546 3.754220
17786.270389 1 0.700074 0.825080 -0.191844 3.754932
18026.633542 1 0.700074 0.831842 -0.181863 3.755654
18266.997076 1 0.700074 0.838899 -0.171579 3.756391
18507.361005 1 0.700073 0.846271 -0.160965 3.757145
18747.725344 1 0.700073 0.853980 -0.149993 3.757919
18988.090107 1 0.700073 0.862052 -0.138631 3.758716
19228.455312 1 0.700072 0.870514 -0.126846 3.759541
19348.638145 1 0.700072 0.874901 -0.120783 3.759965
19468.821097 1 0.700072 0.879398 -0.114599 3.760398
19589.004172 1 0.700072 0.884010 -0.108290 3.760839
19709.187372 1 0.700072 0.888741 -0.101850 3.761291
19829.370700 1 0.700071 0.893596 -0.095273 3.761752
19949.554159 1 0.700071 0.898582 -0.088554 3.762223
20069.737752 1 0.700071 0.903704 -0.081685 3.762706
20189.921481 1 0.700071 0.908970 -0.074662 3.763200
20310.105352 1 0.700070 0.914387 -0.067476 3.763707
20430.289366 1 0.700070 0.919963 -0.060121 3.764225
20550.473529 1 0.700070 0.925708 -0.052589 3.764756
20670.657842 1 0.700070 0.931632 -0.044874 3.765300
20790.842312 1 0.700070 0.937746 -0.036966 3.765857
20911.026941 1 0.700069 0.944063 -0.028858 3.766426
21031.211736 1 0.700069 0.950599 -0.020540 3.767007
21151.396699 1 0.700069 0.957372 -0.012005 3.767599
