t Ka M R logL logTeff
500.000000 0 0.500084 0.459794 -1.419971 3.574866
1000.000000 0 0.500084 0.460755 -1.418410 3.574803
1500.000000 0 0.500084 0.461718 -1.416776 3.574758
2000.000000 0 0.500084 0.462686 -1.415069 3.574730
2500.000000 0 0.500084 0.463658 -1.413289 3.574720
3000.000000 0 0.500084 0.464635 -1.411435 3.574726
3500.000000 0 0.500084 0.465617 -1.409508 3.574749
4000.000000 0 0.500084 0.466606 -1.407508 3.574789
4500.000000 0 0.500084 0.467601 -1.405435 3.574844
5000.000000 0 0.500084 0.468604 -1.403288 3.574916
5500.000000 0 0.500084 0.469615 -1.401068 3.575003
6000.000000 0 0.500084 0.470634 -1.398775 3.575105
6500.000000 0 0.500084 0.471663 -1.396408 3.575222
7000.000000 0 0.500084 0.472702 -1.393969 3.575354
7500.000000 0 0.500084 0.473752 -1.391456 3.575501
8000.000000 0 0.500084 0.474813 -1.388869 3.575662
8500.000000 0 0.500084 0.475886 -1.386210 3.575837
9000.000000 0 0.500084 0.476972 -1.383477 3.576025
9500.000000 0 0.500084 0.478071 -1.380671 3.576227
10000.000000 0 0.500084 0.479183 -1.377791 3.576442
10500.000000 0 0.500084 0.480311 -1.374839 3.576670
11000.000000 0 0.500084 0.481454 -1.371813 3.576910
11500.000000 0 0.500084 0.482613 -1.368714 3.577163
12000.000000 0 0.500084 0.483789 -1.365541 3.577427
12500.000000 0 0.500084 0.484983 -1.362295 3.577704
13000.000000 0 0.500084 0.486194 -1.358976 3.577992
13500.000000 0 0.500084 0.487425 -1.355584 3.578291
14000.000000 0 0.500084 0.488676 -1.352118 3.578601
14500.000000 0 0.500084 0.489947 -1.348579 3.578921
15000.000000 0 0.500084 0.491239 -1.344966 3.579252
15500.000000 0 0.500084 0.492554 -1.341281 3.579594
16000.000000 0 0.500084 0.493891 -1.337521 3.579945
16500.000000 0 0.500084 0.495252 -1.333688 3.580305
17000.000000 0 0.500084 0.496638 -1.329782 3.580675
17500.000000 0 0.500084 0.498048 -1.325801 3.581054
18000.000000 0 0.500084 0.499485 -1.321747 3.581442
18500.000000 0 0.500084 0.500949 -1.317619 3.581839
19000.000000 0 0.500084 0.502442 -1.313417 3.582243
19500.000000 0 0.500084 0.503962 -1.309141 3.582656
20000.000000 0 0.500084 0.505513 -1.304790 3.583077
20500.000000 0 0.500084 0.507095 -1.300364 3.583505
