t Ka M R logL logTeff
0.100000 1 19.997452 6.030052 4.634030 4.529488
0.200000 1 19.994800 6.061300 4.636185 4.528904
0.300000 1 19.992126 6.092727 4.638374 4.528328
0.400000 1 19.989432 6.124345 4.640595 4.527759
0.500000 1 19.986715 6.156166 4.642849 4.527198
0.600000 1 19.983975 6.188202 4.645135 4.526642
0.700000 1 19.981211 6.220465 4.647455 4.526093
0.800000 1 19.978423 6.252969 4.649807 4.525549
0.900000 1 19.975610 6.285727 4.652191 4.525011
1.000000 1 19.972771 6.318751 4.654609 4.524477
1.100000 1 19.969906 6.352056 4.657059 4.523948
1.200000 1 19.967013 6.385656 4.659541 4.523423
1.300000 1 19.964092 6.419563 4.662056 4.522902
1.400000 1 19.961141 6.453794 4.664603 4.522384
1.500000 1 19.958161 6.488361 4.667183 4.521869
1.600000 1 19.955151 6.523281 4.669795 4.521356
1.700000 1 19.952108 6.558568 4.672440 4.520846
1.800000 1 19.949034 6.594239 4.675116 4.520337
1.900000 1 19.945926 6.630307 4.677825 4.519830
2.000000 1 19.942785 6.666791 4.680567 4.519324
2.100000 1 19.939608 6.703705 4.683340 4.518818
2.200000 1 19.936396 6.741068 4.686146 4.518313
2.300000 1 19.933147 6.778895 4.688983 4.517807
2.400000 1 19.929860 6.817205 4.691853 4.517301
2.500000 1 19.926535 6.856015 4.694755 4.516793
2.600000 1 19.923170 6.895343 4.697688 4.516285
2.700000 1 19.919764 6.935208 4.700654 4.515774
2.800000 1 19.916318 6.975629 4.703651 4.515262
2.900000 1 19.912828 7.016625 4.706681 4.514747
3.000000 1 19.909296 7.058216 4.709742 4.514228
3.100000 1 19.905719 7.100423 4.712834 4.513707
3.200000 1 19.902096 7.143267 4.715959 4.513182
3.300000 1 19.898427 7.186769 4.719115 4.512652
3.400000 1 19.894710 7.230950 4.722303 4.512119
3.500000 1 19.890944 7.275835 4.725522 4.511580
3.600000 1 19.887129 7.321446 4.728772 4.511035
3.700000 1 19.883263 7.367807 4.732054 4.510485
3.800000 1 19.879345 7.414944 4.735368 4.509929
3.900000 1 19.875374 7.462883 4.738713 4.509365
