t Ka M R logL logTeff
500.000000 0 0.600084 0.558023 -1.165594 3.596416
1000.000000 0 0.600084 0.558956 -1.163263 3.596636
1500.000000 0 0.600084 0.559891 -1.160862 3.596873
2000.000000 0 0.600084 0.560830 -1.158391 3.597127
2500.000000 0 0.600084 0.561773 -1.155850 3.597397
3000.000000 0 0.600084 0.562721 -1.153239 3.597684
3500.000000 0 0.600084 0.563675 -1.150558 3.597987
4000.000000 0 0.600084 0.564634 -1.147807 3.598305
4500.000000 0 0.600084 0.565600 -1.144986 3.598639
5000.000000 0 0.600084 0.566574 -1.142095 3.598989
5500.000000 0 0.600084 0.567556 -1.139133 3.599353
6000.000000 0 0.600084 0.568547 -1.136102 3.599732
6500.000000 0 0.600084 0.569547 -1.133000 3.600126
7000.000000 0 0.600084 0.570557 -1.129829 3.600534
7500.000000 0 0.600084 0.571578 -1.126587 3.600956
8000.000000 0 0.600084 0.572611 -1.123275 3.601392
8500.000000 0 0.600084 0.573656 -1.119893 3.601842
9000.000000 0 0.600084 0.574714 -1.116441 3.602304
9500.000000 0 0.600084 0.575785 -1.112920 3.602780
10000.000000 0 0.600084 0.576871 -1.109328 3.603269
10500.000000 0 0.600084 0.577973 -1.105665 3.603771
11000.000000 0 0.600084 0.579090 -1.101933 3.604284
11500.000000 0 0.600084 0.580224 -1.098131 3.604810
12000.000000 0 0.600084 0.581375 -1.094259 3.605348
12500.000000 0 0.600084 0.582544 -1.090316 3.605897
13000.000000 0 0.600084 0.583733 -1.086304 3.606458
13500.000000 0 0.600084 0.584941 -1.082221 3.607029
14000.000000 0 0.600084 0.586169 -1.078068 3.607612
14500.000000 0 0.600084 0.587419 -1.073845 3.608205
15000.000000 0 0.600084 0.588691 -1.069552 3.608809
15500.000000 0 0.600084 0.589986 -1.065189 3.609423
16000.000000 0 0.600084 0.591304 -1.060755 3.610046
16500.000000 0 0.600084 0.592647 -1.056252 3.610680
17000.000000 0 0.600084 0.594016 -1.051677 3.611322
17500.000000 0 0.600084 0.595410 -1.047033 3.611974
18000.000000 0 0.600084 0.596832 -1.042318 3.612635
18500.000000 0 0.600084 0.598282 -1.037532 3.613305
19000.000000 0 0.600084 0.599761 -1.032676 3.613983
19500.000000 0 0.600084 0.601270 -1.027748 3.614669
20000.000000 0 0.600084 0.602809 -1.022750 3.615363
20500.000000 0 0.600084 0.604381 -1.017680 3.616065
21000.000000 0 0.600084 0.605985 -1.012539 3.616775
21500.000000 0 0.600084 0.607624 -1.007325 3.617492
22000.000000 0 0.600084 0.609297 -1.002040 3.618216
22500.000000 0 0.600084 0.611007 -0.996681 3.618947
23000.000000 0 0.600084 0.612754 -0.991249 3.619685
23500.000000 0 0.600084 0.614539 -0.985743 3.620430
24000.000000 0 0.600084 0.616365 -0.980163 3.621181
24500.000000 0 0.600084 0.618231 -0.974507 3.621938
25000.000000 0 0.600084 0.620141 -0.968775 3.622702
25500.000000 0 0.600084 0.622095 -0.962964 3.623471
26000.000000 0 0.600084 0.624094 -0.957075 3.624247
26500.000000 0 0.600084 0.626141 -0.951106 3.625028
27000.000000 0 0.600084 0.628238 -0.945054 3.625815
27500.000000 0 0.600084 0.630385 -0.938919 3.626608
28000.000000 0 0.600084 0.632587 -0.932697 3.627406
28500.000000 0 0.600084 0.634843 -0.926386 3.628211
29000.000000 0 0.600084 0.637158 -0.919984 3.629021
29500.000000 0 0.600084 0.639534 -0.913487 3.629837
30000.000000 0 0.600084 0.641973 -0.906891 3.630659
30500.000000 0 0.600084 0.644479 -0.900193 3.631488
31000.000000 0 0.600084 0.647055 -0.893388 3.632323
31500.000000 0 0.600084 0.649705 -0.886470 3.633165
32000.000000 0 0.600084 0.652432 -0.879435 3.634014
32500.000000 0 0.600084 0.655242 -0.872275 3.634871
33000.000000 0 0.600084 0.658138 -0.864983 3.635737
33500.000000 0 0.600084 0.661126 -0.857551 3.636611
34000.000000 0 0.600084 0.664211 -0.849971 3.637495
34500.000000 0 0.600084 0.667401 -0.842233 3.638389
35000.000000 0 0.600084 0.670701 -0.834325 3.639295
35500.000000 0 0.600084 0.674119 -0.826235 3.640213
36000.000000 0 0.600084 0.677664 -0.817951 3.641146
36500.000000 0 0.600084 0.681345 -0.809457 3.642093
37000.000000 0 0.600084 0.685171 -0.800737 3.643057
37500.000000 0 0.600084 0.689153 -0.791773 3.644039
38000.000000 0 0.600084 0.693305 -0.782545 3.645042
38500.000000 0 0.600084 0.697638 -0.773033 3.646067
39000.000000 0 0.600084 0.702168 -0.763211 3.647117
39500.000000 0 0.600084 0.706911 -0.753054 3.648195
40000.000000 0 0.600084 0.711885 -0.742534 3.649302
40500.000000 0 0.600084 0.717110 -0.731620 3.650443
41000.000000 0 0.600084 0.722609 -0.720278 3.651619
41500.000000 0 0.600084 0.728407 -0.708470 3.652836
42000.000000 0 0.600084 0.734532 -0.696157 3.654096
42500.000000 0 0.600084 0.741017 -0.683295 3.655403
43000.000000 0 0.600084 0.747900 -0.669836 3.656760
43500.000000 0 0.600084 0.755226 -0.655729 3.658170
43851.178990 0 0.600084 0.759070 -0.648415 3.658896
44202.357980 0 0.600084 0.763046 -0.640917 3.659636
44553.536970 0 0.600084 0.767162 -0.633229 3.660390
44904.715960 0 0.600084 0.771427 -0.625341 3.661158
45255.894950 0 0.600084 0.775853 -0.617245 3.661940
45607.073940 0 0.600084 0.780451 -0.608933 3.662735
45958.252930 0 0.600084 0.785235 -0.600396 3.663542
46309.431920 0 0.600084 0.790221 -0.591624 3.664360
46660.610910 0 0.600084 0.795428 -0.582607 3.665188
47011.789900 0 0.600084 0.800877 -0.573335 3.666024
47362.968890 0 0.600084 0.806594 -0.563798 3.666864
47714.147879 0 0.600084 0.812607 -0.553985 3.667704
48065.326869 0 0.600084 0.818953 -0.543884 3.668540
48416.505859 0 0.600084 0.825671 -0.533483 3.669366
48767.684849 0 0.600084 0.832812 -0.522771 3.670174
49118.863839 0 0.600084 0.840436 -0.511734 3.670955
49470.042829 0 0.600084 0.848613 -0.500359 3.671696
49645.632324 0 0.600084 0.852935 -0.494540 3.672048
49821.221819 0 0.600084 0.857429 -0.488632 3.672383
49996.811314 0 0.600084 0.862109 -0.482632 3.672701
50172.400809 0 0.600084 0.866990 -0.476539 3.672999
50347.990304 0 0.600084 0.872088 -0.470351 3.673273
50523.579799 0 0.600084 0.877422 -0.464066 3.673520
50699.169294 0 0.600084 0.883012 -0.457682 3.673737
50874.758789 0 0.600084 0.888881 -0.451197 3.673920
