t Ka M R logL logTeff
63.515050 1 1.000084 0.926636 0.120719 3.807866
127.030146 1 1.000084 0.928320 0.123687 3.808213
190.545290 1 1.000083 0.930010 0.126692 3.808570
254.060482 1 1.000083 0.931708 0.129734 3.808934
317.575723 1 1.000083 0.933417 0.132813 3.809306
381.091012 1 1.000083 0.935138 0.135929 3.809685
444.606350 1 1.000082 0.936873 0.139082 3.810071
508.121739 1 1.000082 0.938623 0.142272 3.810463
571.637178 1 1.000082 0.940392 0.145499 3.810861
635.152667 1 1.000082 0.942181 0.148763 3.811264
698.668209 1 1.000082 0.943991 0.152064 3.811673
762.183802 1 1.000081 0.945824 0.155402 3.812086
825.699448 1 1.000081 0.947684 0.158777 3.812503
889.215147 1 1.000081 0.949570 0.162190 3.812924
952.730900 1 1.000081 0.951487 0.165639 3.813349
1016.246708 1 1.000080 0.953435 0.169125 3.813776
1079.762570 1 1.000080 0.955416 0.172649 3.814206
1143.278488 1 1.000080 0.957433 0.176209 3.814639
1206.794463 1 1.000080 0.959488 0.179806 3.815072
1270.310495 1 1.000079 0.961582 0.183441 3.815508
1333.826584 1 1.000079 0.963719 0.187112 3.815944
1397.342732 1 1.000079 0.965899 0.190821 3.816380
1460.858939 1 1.000078 0.968126 0.194567 3.816816
1524.375206 1 1.000078 0.970401 0.198349 3.817252
1587.891533 1 1.000078 0.972726 0.202169 3.817688
1651.407922 1 1.000078 0.975104 0.206026 3.818122
1714.924374 1 1.000077 0.977537 0.209920 3.818554
1778.440888 1 1.000077 0.980028 0.213850 3.818984
1841.957466 1 1.000077 0.982578 0.217818 3.819412
1905.474109 1 1.000076 0.985190 0.221824 3.819836
1968.990817 1 1.000076 0.987866 0.225866 3.820258
2032.507592 1 1.000076 0.990609 0.229945 3.820676
2096.024435 1 1.000076 0.993422 0.234062 3.821089
2159.541345 1 1.000075 0.996306 0.238215 3.821498
2223.058325 1 1.000075 0.999265 0.242406 3.821902
2286.575376 1 1.000075 1.002300 0.246635 3.822300
2350.092498 1 1.000074 1.005415 0.250900 3.822693
2413.609692 1 1.000074 1.008613 0.255204 3.823079
2477.126959 1 1.000074 1.011896 0.259545 3.823459
2540.644301 1 1.000073 1.015266 0.263923 3.823831
2604.161719 1 1.000073 1.018727 0.268340 3.824196
2667.679214 1 1.000073 1.022283 0.272794 3.824554
2731.196787 1 1.000072 1.025935 0.277287 3.824902
2794.714439 1 1.000072 1.029688 0.281818 3.825242
2858.232171 1 1.000071 1.033544 0.286389 3.825573
2921.749986 1 1.000071 1.037507 0.290998 3.825895
2985.267883 1 1.000071 1.041581 0.295647 3.826206
3048.785865 1 1.000070 1.045768 0.300336 3.826507
3112.303933 1 1.000070 1.050074 0.305066 3.826797
3175.822088 1 1.000069 1.054502 0.309838 3.827076
3239.340332 1 1.000069 1.059056 0.314651 3.827344
3302.858666 1 1.000069 1.063741 0.319508 3.827600
3366.377092 1 1.000068 1.068561 0.324408 3.827843
3429.895612 1 1.000068 1.073521 0.329353 3.828074
3493.414227 1 1.000067 1.078627 0.334345 3.828291
3556.932939 1 1.000067 1.083884 0.339385 3.828495
3620.451750 1 1.000066 1.089298 0.344475 3.828686
3683.970661 1 1.000066 1.094874 0.349616 3.828862
3747.489674 1 1.000066 1.100620 0.354810 3.829024
3811.008792 1 1.000065 1.106543 0.360061 3.829172
3874.528016 1 1.000065 1.112650 0.365371 3.829304
3938.047349 1 1.000064 1.118949 0.370742 3.829421
4001.566792 1 1.000064 1.125450 0.376179 3.829522
4065.086348 1 1.000063 1.132162 0.381686 3.829608
4128.606020 1 1.000062 1.139094 0.387266 3.829677
4192.125808 1 1.000062 1.146259 0.392924 3.829730
4255.645717 1 1.000061 1.153667 0.398666 3.829767
4319.165748 1 1.000061 1.161333 0.404498 3.829787
4382.685904 1 1.000060 1.169270 0.410426 3.829790
4446.206189 1 1.000060 1.177494 0.416459 3.829776
4509.726604 1 1.000059 1.186021 0.422603 3.829745
4573.247153 1 1.000058 1.194871 0.428868 3.829697
4636.767840 1 1.000058 1.204062 0.435263 3.829632
4700.288667 1 1.000057 1.213618 0.441801 3.829550
4763.809637 1 1.000056 1.223562 0.448493 3.829451
4827.330756 1 1.000056 1.233922 0.455351 3.829335
4890.852026 1 1.000055 1.244726 0.462391 3.829202
4954.373451 1 1.000054 1.256008 0.469629 3.829052
5017.895036 1 1.000054 1.267804 0.477082 3.828885
5081.416785 1 1.000053 1.280155 0.484769 3.828701
5113.177745 1 1.000052 1.286554 0.488706 3.828603
5144.938747 1 1.000052 1.293110 0.492710 3.828500
5176.699794 1 1.000052 1.299829 0.496784 3.828393
5208.460886 1 1.000051 1.306721 0.500930 3.828282
5240.222024 1 1.000051 1.313792 0.505151 3.828165
5271.983208 1 1.000050 1.321053 0.509452 3.828043
5303.744439 1 1.000050 1.328513 0.513835 3.827916
5335.505718 1 1.000049 1.336182 0.518303 3.827784
5367.267046 1 1.000049 1.344075 0.522862 3.827644
5399.028423 1 1.000049 1.352224 0.527843 3.827577
5414.909137 1 1.000048 1.358077 0.536291 3.828751
5430.789864 1 1.000048 1.370214 0.552444 3.830858
5438.730234 1 1.000048 1.380201 0.563410 3.832022
5446.670607 1 1.000048 1.393689 0.576303 3.833133
5462.551362 1 1.000048 1.402242 0.582546 3.833366
5494.312901 1 1.000047 1.411990 0.588034 3.833233
5526.074502 1 1.000046 1.422075 0.593635 3.833088
5557.836166 1 1.000046 1.432527 0.599356 3.832928
5589.597895 1 1.000045 1.443380 0.605200 3.832750
5621.359690 1 1.000045 1.454675 0.611173 3.832551
5653.121553 1 1.000044 1.466459 0.617281 3.832326
5684.883485 1 1.000043 1.478789 0.623529 3.832070
5716.645488 1 1.000043 1.491735 0.629923 3.831775
5748.407564 1 1.000042 1.505379 0.636469 3.831435
5780.169714 1 1.000041 1.519820 0.643173 3.831038
5796.050828 1 1.000041 1.527377 0.646586 3.830814
5811.931961 1 1.000041 1.535180 0.650042 3.830571
5827.813114 1 1.000040 1.543250 0.653540 3.830307
5843.694288 1 1.000040 1.551608 0.657083 3.830020
5859.575481 1 1.000039 1.560277 0.660670 3.829707
5875.456696 1 1.000039 1.569284 0.664302 3.829365
5891.337932 1 1.000039 1.578658 0.667982 3.828992
5907.219189 1 1.000038 1.588432 0.671708 3.828583
5923.100468 1 1.000038 1.598640 0.675484 3.828136
5938.981770 1 1.000037 1.609325 0.679308 3.827646
5954.863093 1 1.000037 1.620529 0.683184 3.827108
5970.744440 1 1.000037 1.632302 0.687110 3.826518
5986.625809 1 1.000036 1.644701 0.691089 3.825869
6002.507203 1 1.000036 1.657786 0.695122 3.825157
6018.388620 1 1.000035 1.671627 0.699210 3.824373
6034.270062 1 1.000035 1.686302 0.703353 3.823511
6050.151529 1 1.000034 1.701896 0.707553 3.822562
6066.033021 1 1.000034 1.718508 0.711811 3.821518
6073.973780 1 1.000034 1.727229 0.713962 3.820956
6081.914546 1 1.000033 1.736246 0.716128 3.820367
6089.855318 1 1.000033 1.745576 0.718310 3.819749
6097.796097 1 1.000033 1.755234 0.720506 3.819100
6105.736883 1 1.000033 1.765240 0.722718 3.818418
6113.677676 1 1.000032 1.775611 0.724945 3.817703
6121.618476 1 1.000032 1.786369 0.727189 3.816952
6129.559282 1 1.000032 1.797534 0.729448 3.816164
6137.500096 1 1.000032 1.809129 0.731723 3.815336
6145.440918 1 1.000031 1.821180 0.734014 3.814468
6153.381746 1 1.000031 1.833711 0.736321 3.813556
6161.322582 1 1.000031 1.846750 0.738645 3.812598
6169.263425 1 1.000031 1.860328 0.740986 3.811592
6177.204276 1 1.000030 1.874475 0.743344 3.810537
6185.145135 1 1.000030 1.889226 0.745718 3.809428
6193.086001 1 1.000030 1.904615 0.748110 3.808264
6201.026875 1 1.000029 1.920683 0.750519 3.807042
6208.967757 1 1.000029 1.937470 0.752945 3.805759
6216.908647 1 1.000029 1.955020 0.755390 3.804412
6224.849546 1 1.000029 1.973382 0.757852 3.802998
6232.790452 1 1.000028 1.992605 0.760332 3.801513
6236.760910 1 1.000028 2.002556 0.761579 3.800743
6240.731370 1 1.000028 2.012744 0.762830 3.799954
6244.701831 1 1.000028 2.023176 0.764086 3.799145
6248.672295 1 1.000028 2.033859 0.765347 3.798317
