t Ka M R logL logTeff
74.750054 1 1.000084 0.915434 0.033740 3.788762
149.500197 1 1.000083 0.917806 0.036914 3.788994
224.250431 1 1.000083 0.920187 0.040115 3.789231
299.000757 1 1.000083 0.922577 0.043344 3.789475
373.751176 1 1.000082 0.924979 0.046601 3.789725
448.501689 1 1.000082 0.927392 0.049886 3.789980
523.252296 1 1.000082 0.929818 0.053198 3.790241
598.003000 1 1.000081 0.932259 0.056538 3.790507
672.753801 1 1.000081 0.934716 0.059905 3.790777
747.504700 1 1.000080 0.937189 0.063300 3.791052
822.255699 1 1.000080 0.939681 0.066723 3.791331
897.006798 1 1.000080 0.942192 0.070174 3.791614
971.757999 1 1.000079 0.944725 0.073652 3.791901
1046.509303 1 1.000079 0.947279 0.077158 3.792191
1121.260712 1 1.000079 0.949857 0.080691 3.792484
1196.012226 1 1.000078 0.952460 0.084253 3.792780
1270.763847 1 1.000078 0.955088 0.087841 3.793079
1345.515577 1 1.000077 0.957745 0.091458 3.793380
1420.267416 1 1.000077 0.960430 0.095102 3.793683
1495.019366 1 1.000077 0.963146 0.098774 3.793988
1569.771428 1 1.000076 0.965893 0.102474 3.794295
1644.523605 1 1.000076 0.968673 0.106201 3.794602
1719.275896 1 1.000075 0.971489 0.109956 3.794911
1794.028305 1 1.000075 0.974340 0.113739 3.795220
1868.780832 1 1.000074 0.977229 0.117550 3.795530
1943.533479 1 1.000074 0.980157 0.121388 3.795840
2018.286247 1 1.000073 0.983125 0.125253 3.796149
2093.039139 1 1.000073 0.986136 0.129147 3.796459
2167.792156 1 1.000072 0.989191 0.133068 3.796768
2242.545299 1 1.000072 0.992291 0.137017 3.797075
2317.298571 1 1.000071 0.995438 0.140994 3.797382
2392.051972 1 1.000071 0.998633 0.144998 3.797687
2466.805506 1 1.000071 1.001879 0.149030 3.797990
2541.559173 1 1.000070 1.005177 0.153090 3.798292
2616.312977 1 1.000069 1.008529 0.157178 3.798591
2691.066918 1 1.000069 1.011936 0.161293 3.798887
2765.820998 1 1.000068 1.015401 0.165437 3.799181
2840.575220 1 1.000068 1.018925 0.169608 3.799471
2915.329586 1 1.000067 1.022510 0.173807 3.799758
2990.084098 1 1.000067 1.026159 0.178034 3.800042
3064.838758 1 1.000066 1.029872 0.182290 3.800321
3139.593569 1 1.000066 1.033653 0.186573 3.800596
3214.348532 1 1.000065 1.037504 0.190885 3.800867
3289.103650 1 1.000064 1.041425 0.195225 3.801133
3363.858925 1 1.000064 1.045421 0.199594 3.801393
3438.614360 1 1.000063 1.049494 0.203992 3.801649
3513.369958 1 1.000063 1.053645 0.208418 3.801898
3588.125720 1 1.000062 1.057877 0.212874 3.802141
3662.881650 1 1.000061 1.062194 0.217359 3.802378
3737.637750 1 1.000061 1.066598 0.221874 3.802609
3812.394023 1 1.000060 1.071092 0.226419 3.802832
3887.150472 1 1.000059 1.075680 0.230994 3.803048
3961.907099 1 1.000059 1.080364 0.235601 3.803256
4036.663909 1 1.000058 1.085149 0.240239 3.803456
4111.420902 1 1.000057 1.090038 0.244909 3.803647
4186.178084 1 1.000057 1.095036 0.249613 3.803830
4260.935457 1 1.000056 1.100146 0.254350 3.804003
4335.693025 1 1.000055 1.105374 0.259122 3.804166
4410.450790 1 1.000054 1.110725 0.263929 3.804319
4485.208756 1 1.000054 1.116205 0.268773 3.804462
4559.966928 1 1.000053 1.121818 0.273656 3.804593
4634.725308 1 1.000052 1.127573 0.278578 3.804713
4709.483900 1 1.000051 1.133475 0.283542 3.804820
4784.242708 1 1.000050 1.139533 0.288549 3.804914
4859.001737 1 1.000050 1.145755 0.293601 3.804995
4933.760990 1 1.000049 1.152149 0.298701 3.805061
5008.520472 1 1.000048 1.158727 0.303852 3.805113
5083.280187 1 1.000047 1.165498 0.309055 3.805148
5158.040139 1 1.000046 1.172475 0.314315 3.805167
5232.800334 1 1.000045 1.179671 0.319634 3.805169
5307.560776 1 1.000044 1.187099 0.325018 3.805152
5382.321470 1 1.000043 1.194776 0.330470 3.805115
5457.082422 1 1.000042 1.202718 0.335994 3.805057
5531.843636 1 1.000041 1.210946 0.341598 3.804978
5606.605119 1 1.000040 1.219478 0.347285 3.804875
5681.366876 1 1.000039 1.228339 0.353062 3.804747
5756.128914 1 1.000038 1.237554 0.358937 3.804593
5830.891238 1 1.000037 1.247152 0.364918 3.804410
5905.653856 1 1.000036 1.257163 0.371012 3.804198
5980.416774 1 1.000035 1.267623 0.377228 3.803953
6055.179999 1 1.000034 1.278572 0.383578 3.803673
6129.943540 1 1.000032 1.290055 0.390072 3.803354
6204.707404 1 1.000031 1.302125 0.396722 3.802995
6279.471599 1 1.000030 1.314843 0.403540 3.802589
6316.853867 1 1.000029 1.321469 0.407017 3.802366
6354.236222 1 1.000029 1.328285 0.410542 3.802130
6391.618667 1 1.000028 1.335304 0.414116 3.801880
6410.309934 1 1.000028 1.339558 0.419408 3.802512
6429.001224 1 1.000027 1.349351 0.434147 3.804615
6438.346880 1 1.000027 1.358377 0.445098 3.805905
6447.692543 1 1.000027 1.371310 0.458435 3.807181
6452.365377 1 1.000027 1.379531 0.465999 3.807774
6457.038214 1 1.000027 1.389086 0.474159 3.808316
6475.729565 1 1.000026 1.397221 0.479573 3.808401
6513.112324 1 1.000025 1.406070 0.483985 3.808133
6550.495197 1 1.000024 1.415221 0.488460 3.807843
6587.878186 1 1.000024 1.424701 0.493001 3.807529
6625.261293 1 1.000023 1.434538 0.497609 3.807187
6662.644521 1 1.000022 1.444766 0.502287 3.806814
6700.027872 1 1.000021 1.455426 0.507038 3.806405
6737.411348 1 1.000020 1.466565 0.511866 3.805956
6774.794952 1 1.000019 1.478241 0.516772 3.805461
6812.178686 1 1.000018 1.490521 0.521761 3.804912
6849.562553 1 1.000017 1.503486 0.526834 3.804299
6886.946556 1 1.000016 1.517236 0.531997 3.803613
6924.330697 1 1.000015 1.531889 0.537251 3.802840
6943.022839 1 1.000014 1.539599 0.539914 3.802415
6961.715016 1 1.000014 1.547590 0.542601 3.801963
6980.407231 1 1.000013 1.555888 0.545313 3.801480
6999.099483 1 1.000013 1.564516 0.548050 3.800963
7017.791772 1 1.000012 1.573504 0.550813 3.800410
