t Ka M R logL logTeff
0.100000 1 49.945104 10.840880 5.555787 4.632555
0.200000 1 49.889644 10.899225 5.557219 4.631748
0.300000 1 49.833697 10.957831 5.558663 4.630944
0.400000 1 49.777255 11.016727 5.560119 4.630144
0.500000 1 49.720313 11.075944 5.561587 4.629347
0.600000 1 49.662862 11.135512 5.563066 4.628552
0.700000 1 49.604894 11.195463 5.564556 4.627759
0.800000 1 49.546404 11.255828 5.566058 4.626966
0.900000 1 49.487382 11.316640 5.567570 4.626174
1.000000 1 49.427821 11.377931 5.569093 4.625382
1.100000 1 49.367715 11.439735 5.570626 4.624589
1.200000 1 49.307054 11.502085 5.572170 4.623795
1.300000 1 49.245831 11.565017 5.573724 4.622998
1.400000 1 49.184039 11.628565 5.575288 4.622200
1.500000 1 49.121670 11.692765 5.576862 4.621397
1.600000 1 49.058715 11.757652 5.578445 4.620591
1.700000 1 48.995167 11.823265 5.580038 4.619781
1.800000 1 48.931019 11.889640 5.581639 4.618966
1.900000 1 48.866261 11.956816 5.583250 4.618145
2.000000 1 48.800887 12.024830 5.584870 4.617319
2.100000 1 48.734889 12.093724 5.586498 4.616485
2.200000 1 48.668258 12.163537 5.588135 4.615644
2.300000 1 48.600987 12.234309 5.589780 4.614796
2.400000 1 48.533069 12.306084 5.591433 4.613939
2.500000 1 48.464495 12.378902 5.593093 4.613073
2.600000 1 48.395259 12.452808 5.594761 4.612197
2.700000 1 48.325352 12.527846 5.596437 4.611312
2.800000 1 48.254768 12.604060 5.598120 4.610415
2.900000 1 48.183499 12.681498 5.599810 4.609508
3.000000 1 48.111538 12.760207 5.601507 4.608588
3.100000 1 48.038878 12.840234 5.603210 4.607657
3.200000 1 47.965513 12.921630 5.604920 4.606712
3.300000 1 47.891435 13.004445 5.606635 4.605754
3.400000 1 47.816638 13.088732 5.608357 4.604781
3.500000 1 47.741117 13.174546 5.610085 4.603794
3.600000 1 47.664865 13.261940 5.611819 4.602792
3.700000 1 47.587876 13.350974 5.613558 4.601773
3.800000 1 47.510146 13.441707 5.615302 4.600739
3.900000 1 47.431669 13.534202 5.617051 4.599687
4.000000 1 47.352440 13.628521 5.618806 4.598618
4.100000 1 47.272455 13.724735 5.620565 4.597530
4.200000 1 47.191711 13.822912 5.622328 4.596423
4.300000 1 47.110203 13.923127 5.624097 4.595296
4.400000 1 47.027929 14.025459 5.625869 4.594149
4.500000 1 46.944886 14.129990 5.627646 4.592981
4.600000 1 46.861072 14.236809 5.629427 4.591791
4.700000 1 46.776486 14.346008 5.631212 4.590578
4.800000 1 46.691127 14.457687 5.633000 4.589341
4.900000 1 46.604995 14.571955 5.634793 4.588080
5.000000 1 46.518091 14.688925 5.636589 4.586793
5.100000 1 46.430416 14.808721 5.638389 4.585479
5.200000 1 46.341974 14.931479 5.640192 4.584137
5.300000 1 46.252766 15.057343 5.641999 4.582766
5.400000 1 46.162798 15.186472 5.643810 4.581365
5.500000 1 46.072076 15.319039 5.645624 4.579931
5.600000 1 45.980607 15.455234 5.647442 4.578463
5.700000 1 45.888398 15.595263 5.649264 4.576960
5.800000 1 45.795460 15.739355 5.651089 4.575419
5.900000 1 45.701805 15.887761 5.652918 4.573839
6.000000 1 45.607446 16.040758 5.654752 4.572216
6.100000 1 45.512398 16.198652 5.656590 4.570549
6.200000 1 45.464539 16.279516 5.657509 4.569697
6.300000 1 45.416516 16.361734 5.658429 4.568833
6.400000 1 45.368332 16.445354 5.659351 4.567957
6.500000 1 45.319991 16.530427 5.660273 4.567067
6.600000 1 45.271494 16.617006 5.661198 4.566164
6.700000 1 45.222845 16.705148 5.662123 4.565246
6.800000 1 45.174048 16.794911 5.663050 4.564314
6.900000 1 45.125107 16.886359 5.663979 4.563367
7.000000 1 45.076025 16.979558 5.664909 4.562405
7.100000 1 45.026807 17.074577 5.665841 4.561426
7.200000 1 44.977456 17.171490 5.666775 4.560430
7.300000 1 44.927978 17.270375 5.667710 4.559417
7.400000 1 44.878378 17.371313 5.668648 4.558386
7.500000 1 44.828661 17.474391 5.669587 4.557336
7.600000 1 44.778832 17.579702 5.670529 4.556267
7.700000 1 44.728897 17.687342 5.671473 4.555177
7.800000 1 44.678864 17.797412 5.672419 4.554067
7.900000 1 44.628737 17.910023 5.673367 4.552934
8.000000 1 44.578525 18.025287 5.674319 4.551779
8.100000 1 44.528235 18.143326 5.675273 4.550600
8.200000 1 44.477874 18.264269 5.676230 4.549397
8.300000 1 44.427452 18.388251 5.677190 4.548168
8.400000 1 44.376976 18.515415 5.678153 4.546912
8.500000 1 44.326456 18.645915 5.679120 4.545629
8.600000 1 44.275902 18.779911 5.680091 4.544317
8.700000 1 44.225324 18.917574 5.681065 4.542974
8.800000 1 44.174734 19.059086 5.682044 4.541600
8.900000 1 44.124142 19.204640 5.683026 4.540194
9.000000 1 44.073562 19.354437 5.684014 4.538754
9.100000 1 44.023005 19.508697 5.685006 4.537278
9.200000 1 43.972486 19.667647 5.686003 4.535765
9.300000 1 43.922019 19.831533 5.687005 4.534214
9.400000 1 43.871619 20.000614 5.688014 4.532622
9.500000 1 43.821301 20.175165 5.689028 4.530989
9.600000 1 43.771083 20.355480 5.690049 4.529312
9.700000 1 43.720983 20.541871 5.691076 4.527590
9.800000 1 43.671018 20.734670 5.692111 4.525820
9.900000 1 43.621209 20.934231 5.693153 4.524000
10.000000 1 43.571576 21.140931 5.694203 4.522129
10.100000 1 43.546858 21.247095 5.694731 4.521174
10.200000 1 43.522194 21.355196 5.695262 4.520204
10.300000 1 43.497586 21.465291 5.695795 4.519221
10.400000 1 43.473038 21.577435 5.696331 4.518223
10.500000 1 43.448552 21.691686 5.696869 4.517211
10.600000 1 43.424132 21.808104 5.697409 4.516184
10.700000 1 43.399780 21.926752 5.697952 4.515141
10.800000 1 43.375501 22.047694 5.698497 4.514083
10.900000 1 43.351296 22.170996 5.699045 4.513009
11.000000 1 43.327171 22.296727 5.699596 4.511919
11.100000 1 43.303128 22.424959 5.700150 4.510812
11.200000 1 43.279170 22.555763 5.700706 4.509688
11.300000 1 43.255302 22.689217 5.701266 4.508547
11.400000 1 43.231527 22.825400 5.701828 4.507388
11.500000 1 43.207849 22.964392 5.702394 4.506211
11.600000 1 43.184272 23.106278 5.702962 4.505016
11.700000 1 43.160800 23.251146 5.703534 4.503802
11.800000 1 43.137436 23.399085 5.704110 4.502569
11.900000 1 43.114186 23.550190 5.704689 4.501316
12.000000 1 43.091052 23.704558 5.705271 4.500042
12.100000 1 43.068040 23.862288 5.705857 4.498749
12.200000 1 43.045154 24.023486 5.706447 4.497434
12.300000 1 43.022397 24.188258 5.707041 4.496098
12.400000 1 42.999776 24.356719 5.707638 4.494741
12.500000 1 42.977294 24.528982 5.708240 4.493361
12.600000 1 42.954955 24.705170 5.708846 4.491958
12.700000 1 42.932766 24.885406 5.709456 4.490532
12.800000 1 42.910730 25.069822 5.710070 4.489082
12.900000 1 42.888852 25.258550 5.710689 4.487609
13.000000 1 42.867138 25.451732 5.711312 4.486110
13.100000 1 42.845593 25.649512 5.711940 4.484586
13.200000 1 42.824220 25.852042 5.712573 4.483036
13.300000 1 42.803027 26.059477 5.713210 4.481460
13.400000 1 42.782017 26.271981 5.713853 4.479857
13.500000 1 42.761197 26.489723 5.714501 4.478227
13.600000 1 42.740571 26.712879 5.715154 4.476569
13.700000 1 42.720145 26.941632 5.715812 4.474882
13.800000 1 42.699925 27.176172 5.716476 4.473165
13.900000 1 42.679915 27.416697 5.717145 4.471419
14.000000 1 42.660122 27.663414 5.717820 4.469643
14.100000 1 42.640550 27.916537 5.718501 4.467835
14.200000 1 42.621206 28.176289 5.719188 4.465996
14.300000 1 42.602095 28.442904 5.719880 4.464124
14.400000 1 42.583222 28.716624 5.720579 4.462219
14.500000 1 42.564593 28.997702 5.721285 4.460280
14.600000 1 42.546215 29.286400 5.721996 4.458307
14.700000 1 42.537153 29.433717 5.722355 4.457307
14.800000 1 42.528156 29.583043 5.722716 4.456298
14.900000 1 42.519224 29.734416 5.723078 4.455280
15.000000 1 42.510359 29.887872 5.723442 4.454254
15.100000 1 42.501561 30.043448 5.723808 4.453218
15.200000 1 42.492830 30.201184 5.724176 4.452172
15.300000 1 42.484167 30.361119 5.724545 4.451118
15.400000 1 42.475574 30.523292 5.724916 4.450054
15.500000 1 42.467050 30.687746 5.725288 4.448980
15.600000 1 42.458596 30.854523 5.725663 4.447897
15.700000 1 42.450213 31.023664 5.726039 4.446804
15.800000 1 42.441902 31.195215 5.726417 4.445701
15.900000 1 42.433663 31.369221 5.726797 4.444588
16.000000 1 42.425496 31.545726 5.727179 4.443465
16.100000 1 42.417404 31.724778 5.727562 4.442332
16.200000 1 42.409385 31.906426 5.727948 4.441188
16.300000 1 42.401441 32.090717 5.728335 4.440035
16.400000 1 42.393573 32.277703 5.728724 4.438870
16.500000 1 42.385743 32.467401 5.729114 4.437695
16.600000 1 42.377895 32.659813 5.729505 4.436510
16.700000 1 42.370028 32.854990 5.729895 4.435314
16.800000 1 42.362143 33.052983 5.730285 4.434106
16.900000 1 42.354240 33.253845 5.730675 4.432888
17.000000 1 42.346319 33.457631 5.731065 4.431659
17.100000 1 42.338379 33.664397 5.731455 4.430419
17.200000 1 42.330420 33.874198 5.731845 4.429167
17.300000 1 42.322443 34.087094 5.732235 4.427904
17.400000 1 42.314447 34.303143 5.732625 4.426630
17.500000 1 42.306433 34.522407 5.733015 4.425344
17.600000 1 42.298400 34.744947 5.733404 4.424046
17.700000 1 42.290348 34.970828 5.733794 4.422736
17.800000 1 42.282278 35.200114 5.734183 4.421414
17.900000 1 42.274188 35.432871 5.734573 4.420081
18.000000 1 42.266080 35.669169 5.734962 4.418735
18.100000 1 42.257952 35.909077 5.735352 4.417376
18.200000 1 42.249806 36.152665 5.735741 4.416006
18.300000 1 42.241641 36.400009 5.736130 4.414622
18.400000 1 42.233456 36.651181 5.736519 4.413226
18.500000 1 42.225252 36.906260 5.736908 4.411818
18.600000 1 42.217029 37.165323 5.737297 4.410396
18.700000 1 42.208787 37.428450 5.737686 4.408961
18.800000 1 42.200526 37.695725 5.738075 4.407513
18.900000 1 42.192245 37.967231 5.738464 4.406052
19.000000 1 42.183945 38.243055 5.738853 4.404577
19.100000 1 42.175625 38.523285 5.739241 4.403089
19.200000 1 42.167286 38.808012 5.739630 4.401587
19.300000 1 42.158928 39.097328 5.740018 4.400072
19.400000 1 42.150549 39.391330 5.740407 4.398542
19.500000 1 42.142151 39.690114 5.740795 4.396998
19.600000 1 42.036796 40.003665 5.739384 4.394937
19.700000 1 41.931704 40.323894 5.737974 4.392853
19.800000 1 41.826875 40.650968 5.736563 4.390746
19.900000 1 41.722308 40.985064 5.735152 4.388616
20.000000 1 41.618002 41.326360 5.733742 4.386462
20.100000 1 41.409912 41.463510 5.735059 4.386072
20.200000 1 41.360498 41.133204 5.736556 4.388183
20.300000 1 41.338663 40.920815 5.737350 4.389506
20.400000 1 41.318088 40.680401 5.738173 4.390991
20.500000 1 41.298700 40.416700 5.739012 4.392613
20.600000 1 41.280429 40.134294 5.739859 4.394347
20.700000 1 41.263211 39.837499 5.740705 4.396171
20.800000 1 41.246986 39.530286 5.741544 4.398062
20.900000 1 41.245279 39.232725 5.742659 4.399981
21.000000 1 41.243670 38.930267 5.743740 4.401932
21.100000 1 41.242153 38.625772 5.744786 4.403898
21.200000 1 41.240724 38.321712 5.745795 4.405867
21.300000 1 41.239376 38.020195 5.746765 4.407825
21.400000 1 41.238107 37.722992 5.747697 4.409762
21.500000 1 41.236911 37.431566 5.748589 4.411669
21.600000 1 41.235785 37.147105 5.749443 4.413539
21.700000 1 41.234725 36.870550 5.750258 4.415365
21.800000 1 41.233727 36.602628 5.751035 4.417143
21.900000 1 41.232787 36.343879 5.751775 4.418869
22.000000 1 41.231903 36.094678 5.752479 4.420539
22.100000 1 41.231071 35.855265 5.753147 4.422151
22.200000 1 41.230288 35.625760 5.753782 4.423704
22.300000 1 41.229552 35.406187 5.754383 4.425197
22.400000 1 41.228860 35.196487 5.754953 4.426629
22.500000 1 41.228209 34.996534 5.755493 4.428001
22.600000 1 41.227597 34.806149 5.756003 4.429313
22.700000 1 41.227022 34.625107 5.756486 4.430567
22.800000 1 41.225941 34.279059 5.757402 4.432977
22.900000 1 41.224991 33.969298 5.758214 4.435151
23.000000 1 41.224156 33.693004 5.758934 4.437104
23.100000 1 41.223423 33.447284 5.759571 4.438853
23.200000 1 41.222779 33.229286 5.760132 4.440413
23.300000 1 41.222208 33.036269 5.760628 4.441802
23.400000 1 41.221700 32.865661 5.761064 4.443035
23.500000 1 41.220797 32.563299 5.761834 4.445235
23.600000 1 41.220102 32.333396 5.762417 4.446919
23.700000 1 41.219571 32.159237 5.762857 4.448202
23.800000 1 41.218761 31.895263 5.763522 4.450158
23.900000 2 41.217933 30.837312 5.764193 4.457650
24.000000 2 41.217930 30.880519 5.764192 4.457346
24.100000 2 41.217902 31.188987 5.764191 4.455188
