t Ka M R logL logTeff
0.100000 1 99.964141 11.476390 6.093809 4.754690
0.200000 1 99.927931 11.504319 6.095199 4.754510
0.300000 1 99.891445 11.532441 6.096630 4.754337
0.400000 1 99.854674 11.560821 6.098100 4.754171
0.500000 1 99.817607 11.589523 6.099611 4.754011
0.600000 1 99.780234 11.618611 6.101162 4.753854
0.700000 1 99.742546 11.648152 6.102752 4.753700
0.800000 1 99.704530 11.678211 6.104383 4.753548
0.900000 1 99.666178 11.708856 6.106053 4.753396
1.000000 1 99.627477 11.740153 6.107762 4.753244
1.100000 1 99.588417 11.772171 6.109511 4.753090
1.200000 1 99.548986 11.804979 6.111300 4.752933
1.300000 1 99.509173 11.838646 6.113127 4.752771
1.400000 1 99.468965 11.873243 6.114994 4.752604
1.500000 1 99.428350 11.908841 6.116899 4.752431
1.600000 1 99.387316 11.945513 6.118844 4.752249
1.700000 1 99.345851 11.983331 6.120827 4.752059
1.800000 1 99.303940 12.022369 6.122849 4.751858
1.900000 1 99.261571 12.062704 6.124909 4.751645
2.000000 1 99.218731 12.104411 6.127007 4.751421
2.100000 1 99.175404 12.147568 6.129144 4.751182
2.200000 1 99.131577 12.192254 6.131319 4.750928
2.300000 1 99.087235 12.238550 6.133532 4.750659
2.400000 1 99.042364 12.286537 6.135782 4.750371
2.500000 1 98.996947 12.336299 6.138070 4.750066
2.600000 1 98.950969 12.387921 6.140396 4.749740
2.700000 1 98.904414 12.441490 6.142758 4.749394
2.800000 1 98.857264 12.497095 6.145158 4.749026
2.900000 1 98.809505 12.554827 6.147595 4.748634
3.000000 1 98.761116 12.614780 6.150069 4.748218
3.100000 1 98.712082 12.677049 6.152579 4.747776
3.200000 1 98.662383 12.741732 6.155125 4.747308
3.300000 1 98.612001 12.808931 6.157708 4.746811
3.400000 1 98.560917 12.878749 6.160327 4.746286
3.500000 1 98.509110 12.951294 6.162982 4.745729
3.600000 1 98.456560 13.026677 6.165672 4.745142
3.700000 1 98.403246 13.105011 6.168398 4.744521
3.800000 1 98.349147 13.186416 6.171159 4.743867
3.900000 1 98.294241 13.271015 6.173954 4.743177
4.000000 1 98.238505 13.358934 6.176785 4.742451
4.100000 1 98.181916 13.450307 6.179650 4.741687
4.200000 1 98.124450 13.545272 6.182549 4.740884
4.300000 1 98.066083 13.643974 6.185483 4.740041
4.400000 1 98.006788 13.746563 6.188450 4.739156
4.500000 1 97.946541 13.853198 6.191450 4.738228
4.600000 1 97.885315 13.964045 6.194484 4.737256
4.700000 1 97.823082 14.079280 6.197551 4.736238
4.800000 1 97.759814 14.199086 6.200650 4.735173
4.900000 1 97.695482 14.323659 6.203782 4.734059
5.000000 1 97.630057 14.453205 6.206945 4.732895
5.100000 1 97.563507 14.587944 6.210141 4.731679
5.200000 1 97.495802 14.728108 6.213367 4.730409
5.300000 1 97.426909 14.873946 6.216625 4.729084
