t Ka M R logL logTeff
10.974901 1 2.000080 1.616842 1.203182 3.957602
21.949873 1 2.000075 1.623476 1.205148 3.957205
32.924917 1 2.000070 1.630145 1.207131 3.956810
43.900032 1 2.000066 1.636853 1.209132 3.956419
54.875219 1 2.000061 1.643606 1.211150 3.956029
65.850479 1 2.000056 1.650408 1.213187 3.955642
76.825814 1 2.000052 1.657263 1.215241 3.955255
87.801222 1 2.000047 1.664175 1.217312 3.954869
98.776706 1 2.000042 1.671151 1.219402 3.954483
109.752266 1 2.000037 1.678193 1.221509 3.954097
120.727902 1 2.000032 1.685308 1.223634 3.953709
131.703616 1 2.000027 1.692500 1.225776 3.953320
142.679407 1 2.000022 1.699774 1.227936 3.952929
153.655277 1 2.000017 1.707136 1.230114 3.952535
164.631227 1 2.000012 1.714590 1.232309 3.952138
175.607257 1 2.000007 1.722142 1.234522 3.951737
186.583369 1 2.000002 1.729797 1.236753 3.951331
197.559562 1 1.999996 1.737560 1.239001 3.950921
208.535838 1 1.999991 1.745438 1.241267 3.950505
219.512197 1 1.999986 1.753436 1.243551 3.950083
230.488641 1 1.999980 1.761559 1.245852 3.949655
241.465170 1 1.999975 1.769814 1.248172 3.949220
252.441786 1 1.999969 1.778207 1.250508 3.948777
263.418488 1 1.999963 1.786743 1.252863 3.948325
274.395279 1 1.999958 1.795429 1.255235 3.947865
285.372158 1 1.999952 1.804271 1.257625 3.947396
296.349128 1 1.999946 1.813275 1.260032 3.946917
307.326188 1 1.999940 1.822449 1.262457 3.946427
318.303340 1 1.999934 1.831799 1.264900 3.945927
329.280585 1 1.999928 1.841333 1.267360 3.945415
340.257924 1 1.999922 1.851056 1.269838 3.944890
351.235358 1 1.999916 1.860976 1.272334 3.944354
362.212888 1 1.999910 1.871101 1.274848 3.943804
373.190515 1 1.999904 1.881438 1.277379 3.943240
384.168241 1 1.999897 1.891995 1.279927 3.942662
395.146066 1 1.999891 1.902780 1.282493 3.942070
406.123991 1 1.999884 1.913801 1.285077 3.941462
417.102019 1 1.999878 1.925066 1.287679 3.940838
428.080150 1 1.999871 1.936584 1.290298 3.940197
439.058385 1 1.999864 1.948364 1.292935 3.939539
450.036726 1 1.999858 1.960415 1.295589 3.938864
461.015173 1 1.999851 1.972747 1.298261 3.938170
471.993730 1 1.999844 1.985368 1.300951 3.937458
482.972396 1 1.999837 1.998290 1.303659 3.936726
493.951173 1 1.999829 2.011522 1.306383 3.935974
504.930062 1 1.999822 2.025074 1.309126 3.935202
515.909066 1 1.999815 2.038959 1.311886 3.934408
526.888186 1 1.999807 2.053187 1.314664 3.933592
537.867422 1 1.999800 2.067771 1.317459 3.932754
548.846778 1 1.999792 2.082723 1.320272 3.931893
559.826254 1 1.999784 2.098055 1.323103 3.931008
570.805852 1 1.999776 2.113781 1.325951 3.930098
581.785574 1 1.999768 2.129915 1.328817 3.929164
592.765422 1 1.999760 2.146473 1.331700 3.928203
603.745397 1 1.999752 2.163468 1.334601 3.927216
614.725501 1 1.999743 2.180918 1.337520 3.926201
625.705737 1 1.999735 2.198840 1.340456 3.925158
636.686106 1 1.999726 2.217250 1.343410 3.924086
647.666610 1 1.999718 2.236169 1.346381 3.922983
658.647252 1 1.999709 2.255616 1.349370 3.921850
669.628033 1 1.999700 2.275612 1.352376 3.920685
680.608955 1 1.999690 2.296180 1.355400 3.919488
691.590022 1 1.999681 2.317343 1.358441 3.918256
702.571234 1 1.999672 2.339127 1.361500 3.916989
713.552595 1 1.999662 2.361559 1.364577 3.915685
724.534108 1 1.999652 2.384667 1.367671 3.914344
735.515773 1 1.999642 2.408482 1.370783 3.912965
741.006684 1 1.999637 2.420665 1.372345 3.912259
746.497635 1 1.999632 2.433038 1.373912 3.911544
751.988625 1 1.999627 2.445604 1.375483 3.910818
757.479656 1 1.999622 2.458369 1.377058 3.910082
762.970728 1 1.999616 2.471338 1.378638 3.909334
768.461841 1 1.999611 2.484515 1.380222 3.908575
773.952996 1 1.999606 2.497906 1.381811 3.907805
779.444192 1 1.999600 2.511516 1.383404 3.907024
784.935430 1 1.999595 2.525351 1.385001 3.906230
790.426711 1 1.999590 2.539416 1.386603 3.905424
795.918035 1 1.999584 2.553719 1.388209 3.904606
801.409402 1 1.999578 2.568264 1.389820 3.903776
806.900813 1 1.999573 2.583059 1.391435 3.902932
812.392269 1 1.999567 2.598111 1.393054 3.902075
817.883768 1 1.999561 2.613427 1.394677 3.901205
823.375313 1 1.999556 2.629013 1.396305 3.900320
828.866903 1 1.999550 2.644879 1.397938 3.899422
834.358540 1 1.999544 2.661032 1.399574 3.898509
839.850222 1 1.999538 2.677480 1.401215 3.897581
845.341951 1 1.999532 2.694233 1.402861 3.896638
850.833727 1 1.999526 2.711299 1.404510 3.895679
856.325551 1 1.999520 2.728688 1.406164 3.894705
861.817424 1 1.999513 2.746410 1.407823 3.893714
867.309344 1 1.999507 2.764476 1.409486 3.892706
872.801314 1 1.999501 2.782896 1.411153 3.891680
878.293334 1 1.999494 2.801683 1.412824 3.890637
883.785403 1 1.999488 2.820847 1.414500 3.889576
889.277523 1 1.999481 2.840401 1.416181 3.888496
894.769695 1 1.999475 2.860359 1.417865 3.887397
900.261918 1 1.999468 2.880733 1.419554 3.886278
905.754193 1 1.999461 2.901539 1.421247 3.885138
911.246521 1 1.999455 2.922791 1.422945 3.883978
916.738902 1 1.999448 2.944506 1.424647 3.882796
922.231337 1 1.999441 2.966698 1.426353 3.881592
927.723827 1 1.999434 2.989387 1.428064 3.880365
933.216372 1 1.999427 3.012589 1.429779 3.879115
938.708973 1 1.999419 3.036323 1.431498 3.877841
944.201630 1 1.999412 3.060610 1.433222 3.876542
949.694344 1 1.999405 3.085471 1.434950 3.875217
955.187116 1 1.999397 3.110926 1.436682 3.873866
960.679946 1 1.999390 3.137000 1.438419 3.872488
966.172835 1 1.999382 3.163716 1.440160 3.871082
971.665784 1 1.999375 3.191100 1.441905 3.869647
977.158793 1 1.999367 3.219178 1.443654 3.868182
982.651863 1 1.999359 3.247979 1.445408 3.866686
988.144995 1 1.999351 3.277531 1.447166 3.865159
993.638190 1 1.999343 3.307866 1.448929 3.863599
999.131448 1 1.999335 3.339017 1.450696 3.862005
1004.624771 1 1.999326 3.371018 1.452467 3.860377
1010.118158 1 1.999318 3.403905 1.454242 3.858712
1015.611612 1 1.999309 3.437716 1.456022 3.857011
1018.358372 1 1.999305 3.454981 1.456914 3.856146
1021.105149 1 1.999301 3.472492 1.457806 3.855271
1023.851943 1 1.999296 3.490254 1.458700 3.854387
1026.598754 1 1.999292 3.508275 1.459594 3.853492
1029.345583 1 1.999288 3.526558 1.460490 3.852588
1032.092428 1 1.999283 3.545109 1.461387 3.851673
1034.839292 1 1.999279 3.563936 1.462285 3.850747
1037.586173 1 1.999274 3.583043 1.463184 3.849811
1040.333071 1 1.999270 3.602438 1.464084 3.848863
1043.079988 1 1.999265 3.622126 1.464985 3.847905
1045.826922 1 1.999260 3.642115 1.465887 3.846936
1048.573874 1 1.999256 3.662411 1.466790 3.845955
1051.320845 1 1.999251 3.683021 1.467695 3.844962
1054.067834 1 1.999246 3.703953 1.468600 3.843958
1056.814842 1 1.999242 3.725215 1.469507 3.842942
1059.561868 1 1.999237 3.746812 1.470414 3.841913
1062.308913 1 1.999232 3.768755 1.471323 3.840872
1065.055977 1 1.999227 3.791050 1.472232 3.839819
1067.803060 1 1.999222 3.813707 1.473143 3.838753
1070.550162 1 1.999217 3.836733 1.474055 3.837673
1073.297283 1 1.999212 3.860138 1.474968 3.836581
1076.044424 1 1.999207 3.883931 1.475882 3.835475
1078.791585 1 1.999202 3.908121 1.476797 3.834356
1081.538765 1 1.999197 3.932717 1.477713 3.833222
1092.527565 1 1.999177 3.943817 1.514935 3.841916
1093.214385 1 1.999175 3.912080 1.524077 3.845956
1093.815354 1 1.999174 3.876863 1.532935 3.850134
1094.341203 1 1.999173 3.839934 1.541345 3.854315
1094.801321 1 1.999172 3.802696 1.549208 3.858397
1095.203925 1 1.999171 3.766206 1.556473 3.862307
1095.556204 1 1.999170 3.731210 1.563126 3.865997
1095.864449 1 1.999169 3.698199 1.569174 3.869439
1096.134163 1 1.999169 3.667463 1.574639 3.872617
1096.370163 1 1.999168 3.639142 1.579554 3.875529
1096.576664 1 1.999168 3.613264 1.583955 3.878180
1096.757352 1 1.999167 3.589779 1.587885 3.880578
1096.915454 1 1.999167 3.568585 1.591382 3.882738
1097.053793 1 1.999167 3.549547 1.594488 3.884676
1097.295887 1 1.999166 3.515124 1.600026 3.888177
1097.477457 1 1.999166 3.488387 1.604265 3.890894
1097.613635 1 1.999165 3.467819 1.607492 3.892985
1097.817903 1 1.999165 3.436143 1.612410 3.896207
1098.022170 2 1.999164 3.403486 1.617421 3.899534
1098.122170 2 1.999163 3.417940 1.615476 3.898127
1098.222170 2 1.999162 3.436991 1.612924 3.896282
1098.322170 2 1.999161 3.456148 1.610373 3.894438
1098.422170 2 1.999160 3.475413 1.607821 3.892593
1098.522170 2 1.999158 3.494784 1.605270 3.890748
1098.622170 2 1.999157 3.514263 1.602719 3.888903
1098.722170 2 1.999156 3.533851 1.600167 3.887058
1098.822170 2 1.999154 3.553548 1.597616 3.885213
1098.922170 2 1.999153 3.573355 1.595064 3.883369
1099.022170 2 1.999152 3.593272 1.592513 3.881524
1099.122170 2 1.999150 3.613300 1.589962 3.879679
1099.222170 2 1.999149 3.633439 1.587410 3.877834
1099.322170 2 1.999148 3.653691 1.584859 3.875989
1099.422170 2 1.999147 3.674056 1.582307 3.874145
1099.522170 2 1.999145 3.694534 1.579756 3.872300
1099.622170 2 1.999144 3.715126 1.577205 3.870455
1099.722170 2 1.999143 3.735832 1.574653 3.868610
1099.822170 2 1.999141 3.756655 1.572102 3.866765
1099.922170 2 1.999140 3.777593 1.569550 3.864921
1100.022170 2 1.999139 3.798647 1.566999 3.863076
1100.122170 2 1.999138 3.819819 1.564448 3.861231
1100.222170 2 1.999136 3.841109 1.561896 3.859386
1100.322170 2 1.999135 3.862518 1.559345 3.857542
1100.422170 2 1.999134 3.884046 1.556793 3.855697
1100.522170 2 1.999132 3.905693 1.554242 3.853852
1100.622170 2 1.999131 3.927462 1.551691 3.852007
1100.722170 2 1.999130 3.949351 1.549139 3.850163
1100.822170 2 1.999129 3.971363 1.546588 3.848318
1100.922170 2 1.999127 3.993497 1.544037 3.846473
1101.022170 2 1.999126 4.015754 1.541485 3.844628
1101.122170 2 1.999125 4.038136 1.538934 3.842784
1101.222170 2 1.999124 4.060642 1.536383 3.840939
1101.322170 2 1.999122 4.083273 1.533831 3.839094
1101.422170 2 1.999121 4.106031 1.531280 3.837249
1101.522170 2 1.999120 4.128915 1.528729 3.835405
