t Ka M R logL logTeff
0.100000 1 69.959423 10.982893 5.818812 4.695485
0.200000 1 69.918357 11.026307 5.820370 4.695018
0.300000 1 69.876875 11.069953 5.821955 4.694556
0.400000 1 69.834970 11.113880 5.823567 4.694099
0.500000 1 69.792631 11.158137 5.825205 4.693646
0.600000 1 69.749848 11.202773 5.826871 4.693195
0.700000 1 69.706611 11.247840 5.828563 4.692747
0.800000 1 69.662910 11.293388 5.830281 4.692299
0.900000 1 69.618733 11.339469 5.832026 4.691851
1.000000 1 69.574070 11.386135 5.833797 4.691402
1.100000 1 69.528908 11.433440 5.835594 4.690951
1.200000 1 69.483237 11.481438 5.837416 4.690497
1.300000 1 69.437043 11.530183 5.839265 4.690039
1.400000 1 69.390314 11.579731 5.841138 4.689576
1.500000 1 69.343038 11.630137 5.843037 4.689107
1.600000 1 69.295200 11.681460 5.844961 4.688632
1.700000 1 69.246788 11.733757 5.846910 4.688150
1.800000 1 69.197787 11.787086 5.848884 4.687658
1.900000 1 69.148182 11.841509 5.850882 4.687157
2.000000 1 69.097959 11.897085 5.852904 4.686646
2.100000 1 69.047103 11.953876 5.854950 4.686124
2.200000 1 68.995598 12.011946 5.857020 4.685589
2.300000 1 68.943428 12.071358 5.859114 4.685041
2.400000 1 68.890577 12.132178 5.861231 4.684479
2.500000 1 68.837027 12.194472 5.863371 4.683902
2.600000 1 68.782761 12.258308 5.865534 4.683309
2.700000 1 68.727762 12.323754 5.867719 4.682699
2.800000 1 68.672011 12.390883 5.869927 4.682071
2.900000 1 68.615490 12.459765 5.872157 4.681425
3.000000 1 68.558180 12.530475 5.874408 4.680759
3.100000 1 68.500061 12.603088 5.876682 4.680072
3.200000 1 68.441114 12.677683 5.878976 4.679365
3.300000 1 68.381317 12.754338 5.881291 4.678634
3.400000 1 68.320651 12.833136 5.883627 4.677881
3.500000 1 68.259094 12.914161 5.885983 4.677103
3.600000 1 68.196624 12.997499 5.888359 4.676300
3.700000 1 68.133219 13.083240 5.890755 4.675472
3.800000 1 68.068857 13.171477 5.893170 4.674616
3.900000 1 68.003515 13.262304 5.895604 4.673732
4.000000 1 67.937170 13.355823 5.898056 4.672819
4.100000 1 67.869797 13.452136 5.900527 4.671877
4.200000 1 67.801374 13.551350 5.903016 4.670903
4.300000 1 67.731875 13.653578 5.905522 4.669898
4.400000 1 67.661275 13.758937 5.908045 4.668859
4.500000 1 67.589551 13.867551 5.910585 4.667787
4.600000 1 67.516676 13.979549 5.913141 4.666679
4.700000 1 67.442625 14.095069 5.915714 4.665535
4.800000 1 67.367372 14.214253 5.918301 4.664354
4.900000 1 67.290892 14.337256 5.920904 4.663134
5.000000 1 67.213159 14.464241 5.923522 4.661873
5.100000 1 67.134146 14.595379 5.926154 4.660571
5.200000 1 67.053828 14.730858 5.928799 4.659226
5.300000 1 66.972179 14.870875 5.931458 4.657837
5.400000 1 66.889174 15.015645 5.934130 4.656401
5.500000 1 66.804786 15.165397 5.936815 4.654917
5.600000 1 66.761888 15.242191 5.938160 4.654157
5.700000 1 66.718635 15.320326 5.939508 4.653383
5.800000 1 66.675022 15.399834 5.940858 4.652597
5.900000 1 66.631047 15.480752 5.942212 4.651797
6.000000 1 66.586708 15.563118 5.943568 4.650984
6.100000 1 66.542000 15.646969 5.944927 4.650157
6.200000 1 66.496921 15.732347 5.946288 4.649316
6.300000 1 66.451469 15.819295 5.947653 4.648460
6.400000 1 66.405641 15.907856 5.949020 4.647590
6.500000 1 66.359434 15.998078 5.950389 4.646704
6.600000 1 66.312846 16.090008 5.951761 4.645803
6.700000 1 66.265874 16.183698 5.953135 4.644886
6.800000 1 66.218516 16.279201 5.954512 4.643952
6.900000 1 66.170770 16.376573 5.955891 4.643002
7.000000 1 66.122633 16.475872 5.957272 4.642034
7.100000 1 66.074104 16.577160 5.958656 4.641050
7.200000 1 66.025181 16.680502 5.960042 4.640046
7.300000 1 65.975862 16.785966 5.961430 4.639025
7.400000 1 65.926145 16.893622 5.962820 4.637984
7.500000 1 65.876029 17.003545 5.964212 4.636924
7.600000 1 65.825514 17.115815 5.965606 4.635843
7.700000 1 65.774597 17.230515 5.967003 4.634742
7.800000 1 65.723278 17.347730 5.968401 4.633619
7.900000 1 65.671558 17.467555 5.969801 4.632475
8.000000 1 65.619435 17.590084 5.971203 4.631307
8.100000 1 65.566909 17.715420 5.972607 4.630117
8.200000 1 65.513981 17.843672 5.974013 4.628902
8.300000 1 65.460651 17.974951 5.975421 4.627662
8.400000 1 65.406921 18.109378 5.976831 4.626396
8.500000 1 65.352791 18.247080 5.978242 4.625104
8.600000 1 65.298263 18.388190 5.979655 4.623785
8.700000 1 65.243340 18.532848 5.981071 4.622437
8.800000 1 65.188024 18.681204 5.982488 4.621060
8.900000 1 65.132317 18.833416 5.983907 4.619653
9.000000 1 65.076224 18.989650 5.985327 4.618214
9.100000 1 65.019749 19.150083 5.986750 4.616743
9.200000 1 64.962896 19.314901 5.988175 4.615238
9.300000 1 64.905671 19.484302 5.989601 4.613698
9.400000 1 64.848079 19.658497 5.991030 4.612123
9.500000 1 64.790127 19.837706 5.992461 4.610510
9.600000 1 64.731824 20.022167 5.993894 4.608859
9.700000 1 64.673176 20.212128 5.995329 4.607167
9.800000 1 64.614194 20.407856 5.996767 4.605434
9.900000 1 64.554888 20.609632 5.998207 4.603657
10.000000 1 64.525078 20.712871 5.998928 4.602752
10.100000 1 64.495192 20.817736 5.999649 4.601836
10.200000 1 64.465232 20.924268 6.000371 4.600908
10.300000 1 64.435198 21.032507 6.001093 4.599968
10.400000 1 64.405094 21.142497 6.001817 4.599017
10.500000 1 64.374921 21.254283 6.002541 4.598053
10.600000 1 64.344680 21.367909 6.003266 4.597076
10.700000 1 64.314375 21.483424 6.003991 4.596087
10.800000 1 64.284006 21.600877 6.004718 4.595084
10.900000 1 64.253575 21.720316 6.005445 4.594069
11.000000 1 64.223087 21.841795 6.006173 4.593040
