t Ka M R logL logTeff
0.378055 1 8.000077 2.684116 3.463380 4.412585
0.756110 1 8.000070 2.695696 3.465225 4.412111
1.134166 1 8.000064 2.707336 3.467123 4.411650
1.512222 1 8.000057 2.719038 3.469076 4.411202
1.890279 1 8.000050 2.730810 3.471083 4.410766
2.268337 1 8.000043 2.742655 3.473144 4.410341
2.646395 1 8.000036 2.754579 3.475259 4.409928
3.024453 1 8.000028 2.766586 3.477428 4.409525
3.402513 1 8.000021 2.778683 3.479651 4.409134
3.780573 1 8.000014 2.790874 3.481928 4.408753
4.158633 1 8.000006 2.803165 3.484260 4.408381
4.536694 1 7.999999 2.815561 3.486645 4.408019
4.914756 1 7.999991 2.828068 3.489084 4.407667
5.292818 1 7.999983 2.840692 3.491578 4.407323
5.670882 1 7.999975 2.853438 3.494125 4.406988
6.048945 1 7.999967 2.866312 3.496727 4.406661
6.427010 1 7.999959 2.879320 3.499382 4.406341
6.805075 1 7.999951 2.892469 3.502092 4.406029
7.183140 1 7.999943 2.905764 3.504856 4.405724
7.561207 1 7.999935 2.919212 3.507674 4.405426
7.939274 1 7.999926 2.932819 3.510545 4.405134
8.317342 1 7.999917 2.946592 3.513471 4.404848
8.695410 1 7.999909 2.960537 3.516451 4.404568
9.073479 1 7.999900 2.974661 3.519485 4.404293
9.451549 1 7.999891 2.988971 3.522573 4.404023
9.829620 1 7.999882 3.003475 3.525715 4.403757
10.207691 1 7.999872 3.018178 3.528911 4.403496
10.585764 1 7.999863 3.033089 3.532162 4.403238
10.963837 1 7.999853 3.048215 3.535466 4.402984
11.341910 1 7.999843 3.063564 3.538824 4.402733
11.719985 1 7.999834 3.079143 3.542236 4.402485
12.098061 1 7.999823 3.094960 3.545703 4.402239
12.476137 1 7.999813 3.111024 3.549223 4.401995
12.854214 1 7.999803 3.127344 3.552798 4.401752
13.232292 1 7.999792 3.143927 3.556426 4.401511
13.610371 1 7.999781 3.160782 3.560109 4.401270
13.988451 1 7.999770 3.177920 3.563845 4.401030
14.366531 1 7.999759 3.195349 3.567636 4.400790
14.744613 1 7.999747 3.213079 3.571480 4.400550
15.122696 1 7.999735 3.231121 3.575379 4.400309
15.500779 1 7.999723 3.249484 3.579332 4.400066
15.878864 1 7.999711 3.268180 3.583338 4.399822
