t Ka M R logL logTeff
0.308892 1 9.000074 2.881673 3.622032 4.436826
0.617784 1 9.000063 2.894052 3.623912 4.436365
0.926677 1 9.000052 2.906493 3.625845 4.435917
1.235571 1 9.000041 2.919003 3.627832 4.435481
1.544465 1 9.000030 2.931587 3.629873 4.435058
1.853360 1 9.000019 2.944250 3.631969 4.434645
2.162255 1 9.000008 2.956998 3.634118 4.434244
2.471151 1 8.999997 2.969836 3.636321 4.433854
2.780048 1 8.999986 2.982771 3.638577 4.433475
3.088945 1 8.999974 2.995808 3.640888 4.433106
3.397844 1 8.999962 3.008953 3.643253 4.432746
3.706742 1 8.999951 3.022213 3.645671 4.432396
4.015642 1 8.999939 3.035593 3.648144 4.432055
4.324542 1 8.999927 3.049100 3.650670 4.431722
4.633443 1 8.999914 3.062740 3.653251 4.431398
4.942344 1 8.999902 3.076519 3.655885 4.431082
5.251246 1 8.999889 3.090445 3.658573 4.430773
5.560149 1 8.999877 3.104523 3.661315 4.430472
5.869053 1 8.999864 3.118762 3.664111 4.430177
6.177958 1 8.999851 3.133167 3.666961 4.429889
6.486863 1 8.999837 3.147746 3.669865 4.429607
6.795769 1 8.999824 3.162505 3.672822 4.429330
7.104675 1 8.999810 3.177453 3.675834 4.429059
7.413583 1 8.999796 3.192597 3.678899 4.428793
7.722491 1 8.999782 3.207945 3.682018 4.428532
8.031400 1 8.999768 3.223503 3.685192 4.428274
8.340310 1 8.999753 3.239280 3.688419 4.428021
8.649221 1 8.999738 3.255285 3.691700 4.427771
8.958133 1 8.999723 3.271525 3.695035 4.427524
9.267045 1 8.999708 3.288009 3.698423 4.427280
9.575959 1 8.999692 3.304745 3.701866 4.427038
9.884873 1 8.999676 3.321743 3.705363 4.426798
10.193788 1 8.999660 3.339011 3.708913 4.426560
10.502704 1 8.999644 3.356559 3.712518 4.426323
10.811622 1 8.999627 3.374396 3.716176 4.426086
11.120540 1 8.999610 3.392533 3.719888 4.425851
11.429459 1 8.999593 3.410978 3.723654 4.425615
11.738379 1 8.999575 3.429743 3.727474 4.425378
12.047300 1 8.999557 3.448839 3.731348 4.425141
12.356222 1 8.999538 3.468277 3.735275 4.424902
12.665145 1 8.999520 3.488068 3.739257 4.424662
12.974069 1 8.999500 3.508225 3.743292 4.424420
13.282995 1 8.999481 3.528760 3.747381 4.424175
13.591921 1 8.999461 3.549687 3.751524 4.423927
13.900849 1 8.999440 3.571020 3.755721 4.423675
14.209777 1 8.999420 3.592772 3.759972 4.423419
14.518707 1 8.999398 3.614961 3.764277 4.423158
14.827639 1 8.999377 3.637602 3.768636 4.422892
15.136571 1 8.999354 3.660712 3.773048 4.422620
15.445505 1 8.999332 3.684311 3.777514 4.422341
15.754440 1 8.999308 3.708417 3.782034 4.422055
16.063376 1 8.999285 3.733054 3.786608 4.421761
16.372314 1 8.999260 3.758242 3.791236 4.421457
