t Ka M R logL logTeff
0.100000 1 39.989590 7.845667 5.334746 4.647512
0.200000 1 39.978989 7.879742 5.336671 4.647052
0.300000 1 39.968277 7.913998 5.338624 4.646599
0.400000 1 39.957454 7.948459 5.340605 4.646150
0.500000 1 39.946515 7.983149 5.342613 4.645707
0.600000 1 39.935458 8.018092 5.344649 4.645267
0.700000 1 39.924280 8.053313 5.346712 4.644831
0.800000 1 39.912979 8.088837 5.348803 4.644398
0.900000 1 39.901552 8.124690 5.350921 4.643967
1.000000 1 39.889995 8.160898 5.353067 4.643538
1.100000 1 39.878306 8.197487 5.355239 4.643110
1.200000 1 39.866481 8.234484 5.357439 4.642682
1.300000 1 39.854517 8.271916 5.359666 4.642254
1.400000 1 39.842412 8.309811 5.361919 4.641825
1.500000 1 39.830161 8.348198 5.364200 4.641394
1.600000 1 39.817761 8.387104 5.366507 4.640961
1.700000 1 39.805210 8.426560 5.368842 4.640526
1.800000 1 39.792502 8.466593 5.371203 4.640087
1.900000 1 39.779635 8.507236 5.373590 4.639644
2.000000 1 39.766605 8.548518 5.376004 4.639196
2.100000 1 39.753408 8.590471 5.378445 4.638743
2.200000 1 39.740040 8.633126 5.380912 4.638284
2.300000 1 39.726497 8.676517 5.383405 4.637819
2.400000 1 39.712775 8.720675 5.385924 4.637347
2.500000 1 39.698871 8.765635 5.388470 4.636866
2.600000 1 39.684779 8.811432 5.391041 4.636378
2.700000 1 39.670496 8.858099 5.393639 4.635880
2.800000 1 39.656016 8.905674 5.396262 4.635373
2.900000 1 39.641337 8.954194 5.398911 4.634855
3.000000 1 39.626452 9.003694 5.401585 4.634326
3.100000 1 39.611357 9.054215 5.404285 4.633786
3.200000 1 39.596048 9.105795 5.407010 4.633234
3.300000 1 39.580520 9.158475 5.409761 4.632669
3.400000 1 39.564767 9.212296 5.412537 4.632091
3.500000 1 39.548785 9.267302 5.415338 4.631498
3.600000 1 39.532568 9.323536 5.418163 4.630891
3.700000 1 39.516111 9.381044 5.421014 4.630268
3.800000 1 39.499409 9.439873 5.423889 4.629630
