t Ka M R logL logTeff
0.377824 1 7.999741 3.473679 3.430395 4.348344
0.755679 1 7.999394 3.490686 3.432242 4.347746
1.133566 1 7.999045 3.507786 3.434133 4.347157
1.511486 1 7.998693 3.524984 3.436069 4.346579
1.889437 1 7.998339 3.542287 3.438049 4.346011
2.267422 1 7.997980 3.559699 3.440074 4.345452
2.645439 1 7.997619 3.577228 3.442143 4.344903
3.023490 1 7.997254 3.594879 3.444256 4.344362
3.401574 1 7.996886 3.612659 3.446413 4.343830
3.779692 1 7.996514 3.630573 3.448615 4.343307
4.157844 1 7.996139 3.648629 3.450861 4.342791
4.536031 1 7.995759 3.666832 3.453151 4.342283
4.914252 1 7.995376 3.685190 3.455485 4.341782
5.292510 1 7.994988 3.703710 3.457863 4.341288
5.670802 1 7.994596 3.722397 3.460286 4.340801
6.049131 1 7.994200 3.741260 3.462752 4.340320
6.427497 1 7.993798 3.760306 3.465263 4.339845
6.805899 1 7.993393 3.779541 3.467817 4.339375
7.184339 1 7.992982 3.798974 3.470416 4.338911
7.562817 1 7.992566 3.818612 3.473058 4.338452
7.941332 1 7.992145 3.838462 3.475745 4.337998
8.319887 1 7.991719 3.858533 3.478475 4.337548
8.698481 1 7.991287 3.878832 3.481250 4.337102
9.077115 1 7.990849 3.899369 3.484068 4.336660
9.455790 1 7.990406 3.920150 3.486930 4.336222
9.834505 1 7.989956 3.941185 3.489835 4.335786
10.213262 1 7.989500 3.962482 3.492785 4.335353
10.592061 1 7.989037 3.984051 3.495778 4.334923
10.970903 1 7.988568 4.005900 3.498815 4.334494
11.349788 1 7.988092 4.028038 3.501895 4.334068
11.728717 1 7.987609 4.050476 3.505019 4.333642
12.107690 1 7.987118 4.073223 3.508186 4.333218
12.486709 1 7.986620 4.096288 3.511397 4.332795
12.865774 1 7.986114 4.119683 3.514652 4.332372
13.244886 1 7.985601 4.143418 3.517950 4.331949
13.624045 1 7.985078 4.167503 3.521291 4.331525
14.003253 1 7.984548 4.191951 3.524675 4.331101
14.382509 1 7.984008 4.216771 3.528103 4.330676
14.761816 1 7.983460 4.241978 3.531574 4.330250
15.141173 1 7.982902 4.267582 3.535088 4.329822
15.520582 1 7.982335 4.293597 3.538645 4.329391
15.900044 1 7.981758 4.320037 3.542245 4.328958
16.279559 1 7.981170 4.346915 3.545888 4.328522
16.659128 1 7.980572 4.374246 3.549574 4.328082
17.038753 1 7.979964 4.402047 3.553303 4.327639
17.418434 1 7.979344 4.430333 3.557074 4.327191
17.798173 1 7.978712 4.459121 3.560889 4.326738
18.177970 1 7.978069 4.488431 3.564746 4.326280
18.557827 1 7.977414 4.518281 3.568645 4.325815
18.937745 1 7.976746 4.548693 3.572587 4.325344
19.317725 1 7.976065 4.579688 3.576572 4.324866
19.697768 1 7.975371 4.611291 3.580599 4.324379
20.077875 1 7.974663 4.643528 3.584668 4.323884
20.458048 1 7.973941 4.676426 3.588779 4.323378
20.838289 1 7.973204 4.710015 3.592933 4.322863
21.218597 1 7.972453 4.744329 3.597128 4.322335
21.598976 1 7.971686 4.779402 3.601365 4.321795
21.979426 1 7.970903 4.815274 3.605645 4.321241
22.359949 1 7.970103 4.851987 3.609966 4.320672
22.740546 1 7.969287 4.889588 3.614328 4.320086
23.121219 1 7.968453 4.928127 3.618732 4.319483
23.501970 1 7.967602 4.967660 3.623178 4.318859
23.882800 1 7.966732 5.008249 3.627665 4.318214
24.263712 1 7.965843 5.049962 3.632193 4.317545
24.644706 1 7.964934 5.092872 3.636762 4.316850
25.025785 1 7.964005 5.137064 3.641373 4.316126
25.406951 1 7.963056 5.182627 3.646024 4.315372
25.788205 1 7.962085 5.229663 3.650716 4.314583
26.169550 1 7.961092 5.278283 3.655448 4.313756
26.550988 1 7.960077 5.328611 3.660221 4.312889
26.932520 1 7.959039 5.380784 3.665035 4.311976
27.123335 1 7.958508 5.407608 3.667456 4.311502
27.314175 1 7.957970 5.434951 3.669887 4.311015
27.505040 1 7.957427 5.462836 3.672328 4.310514
27.695930 1 7.956878 5.491285 3.674780 4.309999
27.886846 1 7.956322 5.520321 3.677241 4.309469
28.077788 1 7.955759 5.549971 3.679712 4.308923
28.268756 1 7.955191 5.580261 3.682194 4.308362
28.459751 1 7.954615 5.611220 3.684685 4.307783
28.650773 1 7.954033 5.642876 3.687186 4.307187
28.841822 1 7.953444 5.675262 3.689697 4.306572
29.032899 1 7.952849 5.708410 3.692218 4.305937
29.224004 1 7.952246 5.742356 3.694749 4.305283
29.415137 1 7.951637 5.777136 3.697289 4.304607
29.606298 1 7.951021 5.812789 3.699840 4.303908
29.797489 1 7.950397 5.849357 3.702400 4.303186
29.988708 1 7.949766 5.886883 3.704970 4.302440
30.179958 1 7.949128 5.925413 3.707550 4.301669
30.371237 1 7.948483 5.964995 3.710139 4.300870
30.562547 1 7.947830 6.005681 3.712739 4.300044
30.753887 1 7.947169 6.047525 3.715348 4.299189
30.945258 1 7.946501 6.090585 3.717967 4.298303
31.136661 1 7.945825 6.134921 3.720595 4.297385
31.328096 1 7.945142 6.180598 3.723234 4.296434
31.519562 1 7.944450 6.227683 3.725882 4.295448
31.711061 1 7.943751 6.276250 3.728539 4.294425
