t Ka M R logL logTeff
1.748499 1 4.000072 2.334681 2.374755 4.170716
3.497011 1 4.000060 2.346631 2.376548 4.170055
5.245536 1 4.000048 2.358650 2.378377 4.169403
6.994074 1 4.000035 2.370742 2.380240 4.168759
8.742626 1 4.000023 2.382910 2.382139 4.168121
10.491190 1 4.000010 2.395159 2.384073 4.167492
12.239768 1 3.999998 2.407494 2.386041 4.166868
13.988360 1 3.999985 2.419919 2.388045 4.166251
15.736966 1 3.999972 2.432437 2.390084 4.165641
17.485585 1 3.999959 2.445055 2.392158 4.165036
19.234218 1 3.999946 2.457777 2.394267 4.164436
20.982865 1 3.999933 2.470606 2.396412 4.163842
22.731526 1 3.999919 2.483549 2.398591 4.163252
24.480201 1 3.999906 2.496611 2.400805 4.162667
26.228891 1 3.999892 2.509795 2.403055 4.162085
27.977596 1 3.999879 2.523108 2.405339 4.161508
29.726315 1 3.999865 2.536554 2.407659 4.160933
31.475049 1 3.999851 2.550140 2.410014 4.160362
33.223798 1 3.999836 2.563870 2.412404 4.159793
34.972563 1 3.999822 2.577750 2.414828 4.159227
36.721342 1 3.999808 2.591785 2.417288 4.158663
38.470138 1 3.999793 2.605982 2.419783 4.158101
40.218949 1 3.999778 2.620346 2.422314 4.157540
41.967775 1 3.999763 2.634884 2.424879 4.156979
43.716618 1 3.999748 2.649601 2.427479 4.156420
45.465477 1 3.999733 2.664504 2.430114 4.155861
47.214353 1 3.999717 2.679599 2.432784 4.155302
48.963245 1 3.999701 2.694893 2.435490 4.154742
50.712154 1 3.999685 2.710392 2.438230 4.154182
52.461080 1 3.999669 2.726103 2.441006 4.153621
54.210024 1 3.999653 2.742034 2.443816 4.153058
55.958985 1 3.999636 2.758191 2.446662 4.152494
57.707963 1 3.999620 2.774581 2.449542 4.151927
59.456960 1 3.999603 2.791214 2.452458 4.151359
61.205975 1 3.999586 2.808095 2.455409 4.150787
62.955008 1 3.999568 2.825233 2.458395 4.150212
64.704060 1 3.999550 2.842637 2.461415 4.149634
66.453131 1 3.999532 2.860314 2.464471 4.149051
68.202221 1 3.999514 2.878275 2.467562 4.148465
69.951330 1 3.999496 2.896527 2.470688 4.147874
71.700460 1 3.999477 2.915080 2.473849 4.147277
73.449609 1 3.999458 2.933944 2.477045 4.146676
75.198779 1 3.999439 2.953129 2.480275 4.146068
76.947970 1 3.999419 2.972646 2.483541 4.145454
78.697181 1 3.999399 2.992507 2.486842 4.144834
80.446414 1 3.999379 3.012721 2.490178 4.144206
82.195668 1 3.999359 3.033303 2.493549 4.143570
83.944945 1 3.999338 3.054265 2.496955 4.142926
85.694244 1 3.999317 3.075621 2.500396 4.142273
87.443565 1 3.999295 3.097385 2.503872 4.141611
89.192910 1 3.999273 3.119573 2.507383 4.140939
90.942277 1 3.999251 3.142201 2.510928 4.140256
92.691669 1 3.999229 3.165288 2.514509 4.139561
94.441085 1 3.999206 3.188851 2.518125 4.138855
96.190525 1 3.999182 3.212912 2.521776 4.138135
97.939991 1 3.999159 3.237493 2.525462 4.137402
99.689482 1 3.999135 3.262616 2.529182 4.136653
101.438998 1 3.999110 3.288309 2.532938 4.135889
103.188542 1 3.999085 3.314598 2.536728 4.135107
104.938111 1 3.999060 3.341515 2.540554 4.134307
106.687708 1 3.999034 3.369093 2.544414 4.133488
108.437333 1 3.999007 3.397367 2.548310 4.132647
110.186986 1 3.998981 3.426378 2.552240 4.131783
111.936668 1 3.998953 3.456168 2.556205 4.130894
113.686379 1 3.998926 3.486786 2.560205 4.129979
115.436120 1 3.998897 3.518284 2.564240 4.129035
117.185891 1 3.998869 3.550720 2.568310 4.128060
118.935693 1 3.998839 3.584157 2.572415 4.127051
120.685526 1 3.998809 3.618665 2.576555 4.126005
122.435392 1 3.998779 3.654321 2.580730 4.124920
123.310341 1 3.998763 3.672606 2.582830 4.124361
124.185298 1 3.998748 3.691211 2.584939 4.123791
125.060264 1 3.998732 3.710148 2.587057 4.123209
125.935238 1 3.998716 3.729429 2.589183 4.122615
126.810221 1 3.998700 3.749069 2.591318 4.122008
127.685212 1 3.998684 3.769080 2.593462 4.121388
128.560212 1 3.998667 3.789478 2.595615 4.120755
129.435221 1 3.998651 3.810279 2.597776 4.120106
130.310239 1 3.998634 3.831499 2.599946 4.119443
131.185266 1 3.998617 3.853155 2.602125 4.118764
132.060302 1 3.998600 3.875265 2.604313 4.118068
132.935347 1 3.998583 3.897849 2.606509 4.117355
133.810401 1 3.998566 3.920926 2.608714 4.116625
134.685464 1 3.998548 3.944519 2.610928 4.115875
135.560537 1 3.998530 3.968649 2.613150 4.115107
136.435620 1 3.998513 3.993341 2.615381 4.114318
137.310711 1 3.998495 4.018619 2.617621 4.113507
138.185813 1 3.998476 4.044510 2.619869 4.112675
139.060924 1 3.998458 4.071042 2.622126 4.111819
139.936046 1 3.998439 4.098243 2.624392 4.110940
140.811177 1 3.998421 4.126145 2.626667 4.110035
141.686318 1 3.998402 4.154781 2.628950 4.109104
142.561469 1 3.998383 4.184185 2.631242 4.108146
143.436631 1 3.998364 4.214394 2.633543 4.107159
144.311803 1 3.998344 4.245447 2.635852 4.106142
145.186985 1 3.998325 4.277383 2.638170 4.105094
146.062178 1 3.998305 4.310247 2.640497 4.104014
146.937381 1 3.998285 4.344085 2.642832 4.102899
147.812595 1 3.998265 4.378944 2.645176 4.101750
148.687820 1 3.998244 4.414875 2.647529 4.100564
149.563056 1 3.998224 4.451934 2.649891 4.099339
150.438303 1 3.998203 4.490176 2.652261 4.098074
151.313561 1 3.998182 4.529665 2.654640 4.096768
152.188830 1 3.998123 4.570440 2.657012 4.095415
153.064131 1 3.998064 4.612593 2.659392 4.094016
153.939463 1 3.998003 4.656196 2.661781 4.092570
154.814829 1 3.997942 4.701327 2.664178 4.091075
155.690227 1 3.997880 4.748066 2.666584 4.089528
156.127942 1 3.997848 4.772066 2.667790 4.088735
156.565667 1 3.997816 4.796502 2.668997 4.087928
157.003400 1 3.997784 4.821384 2.670207 4.087107
157.441141 1 3.997752 4.846726 2.671420 4.086271
157.878891 1 3.997719 4.872540 2.672634 4.085421
158.316650 1 3.997686 4.898838 2.673850 4.084557
158.754418 1 3.997653 4.925634 2.675068 4.083677
159.192194 1 3.997620 4.952942 2.676289 4.082781
159.629980 1 3.997586 4.980776 2.677511 4.081870
160.067774 1 3.997552 5.009150 2.678736 4.080942
160.505578 1 3.997518 5.038080 2.679962 4.079999
160.943391 1 3.997483 5.067582 2.681191 4.079038
161.381213 1 3.997449 5.097670 2.682422 4.078060
161.819045 1 3.997414 5.128363 2.683655 4.077065
162.256885 1 3.997378 5.159677 2.684890 4.076052
162.694736 1 3.997343 5.191631 2.686127 4.075020
163.132596 1 3.997307 5.224242 2.687366 4.073970
163.570465 1 3.997270 5.257529 2.688607 4.072901
164.008344 1 3.997234 5.291513 2.689850 4.071813
164.446234 1 3.997197 5.326213 2.691095 4.070705
164.884133 1 3.997160 5.361651 2.692342 4.069577
165.322042 1 3.997122 5.397848 2.693592 4.068428
165.759961 1 3.997084 5.434828 2.694843 4.067258
166.197890 1 3.997046 5.472612 2.696096 4.066067
166.635830 1 3.997007 5.511226 2.697352 4.064854
167.073780 1 3.996968 5.550694 2.698609 4.063619
167.511740 1 3.996929 5.591043 2.699869 4.062361
167.949711 1 3.996889 5.632298 2.701130 4.061080
168.387693 1 3.996849 5.674488 2.702394 4.059776
168.825685 1 3.996809 5.717642 2.703659 4.058447
169.263688 1 3.996768 5.761790 2.704927 4.057094
169.701703 1 3.996727 5.806962 2.706196 4.055715
170.139728 1 3.996685 5.853190 2.707468 4.054311
170.577765 1 3.996643 5.900508 2.708742 4.052881
171.015813 1 3.996600 5.948950 2.710017 4.051425
171.453872 1 3.996557 5.998552 2.711295 4.049941
171.891943 1 3.996514 6.049351 2.712574 4.048430
172.330025 1 3.996470 6.101387 2.713856 4.046890
174.082403 1 3.996292 6.148703 2.744798 4.052948
174.191938 1 3.996280 6.090411 2.751973 4.056810
174.291938 1 3.996275 6.059606 2.755365 4.058760
174.391938 1 3.996270 6.027645 2.758685 4.060738
174.491938 1 3.996265 5.994895 2.761921 4.062730
174.591938 1 3.996260 5.961684 2.765063 4.064722
174.691938 1 3.996256 5.928300 2.768104 4.066701
174.791938 1 3.996252 5.894992 2.771038 4.068659
174.891938 1 3.996248 5.861976 2.773863 4.070584
174.991938 1 3.996245 5.829434 2.776575 4.072471
175.091938 1 3.996241 5.797514 2.779175 4.074313
175.191938 1 3.996238 5.766342 2.781662 4.076106
175.291938 1 3.996235 5.736015 2.784038 4.077845
175.391938 1 3.996233 5.706611 2.786304 4.079527
175.491938 1 3.996230 5.678187 2.788462 4.081151
175.591938 1 3.996225 5.622651 2.792596 4.084319
175.691938 1 3.996221 5.571657 2.796308 4.087225
175.791938 1 3.996217 5.525204 2.799629 4.089874
175.891938 1 3.996214 5.483157 2.802590 4.092273
175.991938 1 3.996211 5.445298 2.805223 4.094436
176.091938 1 3.996208 5.411359 2.807560 4.096377
176.191938 1 3.996206 5.381042 2.809629 4.098115
176.291938 1 3.996205 5.354044 2.811460 4.099665
176.391938 1 3.996204 5.305744 2.814705 4.102444
176.491938 1 3.996202 5.268647 2.817175 4.104585
176.591938 1 3.996202 5.240338 2.819048 4.106223
176.691938 1 3.996200 5.197100 2.821889 4.108732
176.791938 2 3.996199 5.152942 2.824769 4.111305
176.891938 2 3.996198 5.200901 2.823524 4.108982
176.991938 2 3.996198 5.244854 2.822393 4.106872
177.091938 2 3.996198 5.289179 2.821262 4.104762
177.191938 2 3.996198 5.333878 2.820131 4.102652
177.291938 2 3.996197 5.378955 2.818999 4.100541
177.391938 2 3.996197 5.424414 2.817868 4.098431
177.491938 2 3.996197 5.470256 2.816737 4.096321
177.591938 2 3.996196 5.516485 2.815606 4.094211
177.691938 2 3.996195 5.563105 2.814474 4.092101
177.791938 2 3.996195 5.610119 2.813343 4.089990
177.891938 2 3.996194 5.657530 2.812212 4.087880
177.991938 2 3.996193 5.705342 2.811080 4.085770
178.091938 2 3.996192 5.753558 2.809949 4.083660
178.191938 2 3.996191 5.802181 2.808818 4.081549
178.291938 2 3.996191 5.851216 2.807686 4.079439
