t Ka M R logL logTeff
143.573234 1 0.800084 0.746063 -0.335265 3.740937
287.146542 1 0.800084 0.747320 -0.332441 3.741277
430.719923 1 0.800084 0.748582 -0.329553 3.741633
574.293378 1 0.800084 0.749851 -0.326599 3.742003
717.866908 1 0.800083 0.751129 -0.323579 3.742388
861.440514 1 0.800083 0.752417 -0.320494 3.742788
1005.014196 1 0.800083 0.753717 -0.317344 3.743200
1148.587956 1 0.800083 0.755031 -0.314128 3.743626
1292.161794 1 0.800083 0.756360 -0.310846 3.744065
1435.735710 1 0.800083 0.757706 -0.307500 3.744515
1579.309707 1 0.800083 0.759071 -0.304088 3.744978
1722.883784 1 0.800083 0.760456 -0.300610 3.745451
1866.457942 1 0.800083 0.761863 -0.297067 3.745935
2010.032184 1 0.800082 0.763295 -0.293458 3.746430
2153.606508 1 0.800082 0.764752 -0.289784 3.746934
2297.180917 1 0.800082 0.766236 -0.286045 3.747448
2440.755412 1 0.800082 0.767750 -0.282240 3.747971
2584.329992 1 0.800082 0.769295 -0.278370 3.748502
2727.904661 1 0.800082 0.770873 -0.274434 3.749041
2871.479418 1 0.800082 0.772486 -0.270433 3.749587
3015.054266 1 0.800082 0.774135 -0.266366 3.750141
3158.629204 1 0.800081 0.775823 -0.262234 3.750701
3302.204234 1 0.800081 0.777552 -0.258037 3.751267
3445.779358 1 0.800081 0.779323 -0.253774 3.751838
3589.354577 1 0.800081 0.781138 -0.249445 3.752415
3732.929893 1 0.800081 0.783000 -0.245052 3.752997
3876.505305 1 0.800081 0.784910 -0.240592 3.753583
4020.080817 1 0.800081 0.786870 -0.236067 3.754172
4163.656429 1 0.800080 0.788883 -0.231477 3.754765
4307.232143 1 0.800080 0.790951 -0.226821 3.755361
4450.807961 1 0.800080 0.793075 -0.222100 3.755959
4594.383884 1 0.800080 0.795258 -0.217313 3.756559
4737.959913 1 0.800080 0.797501 -0.212460 3.757160
4881.536051 1 0.800080 0.799809 -0.207541 3.757762
5025.112299 1 0.800079 0.802181 -0.202557 3.758365
5168.688660 1 0.800079 0.804622 -0.197507 3.758968
5312.265134 1 0.800079 0.807133 -0.192391 3.759570
5455.841725 1 0.800079 0.809716 -0.187209 3.760172
5599.418433 1 0.800079 0.812375 -0.181960 3.760772
5742.995261 1 0.800079 0.815111 -0.176645 3.761371
5886.572211 1 0.800078 0.817927 -0.171264 3.761967
6030.149286 1 0.800078 0.820827 -0.165815 3.762561
6173.726487 1 0.800078 0.823812 -0.160299 3.763152
6317.303817 1 0.800078 0.826885 -0.154715 3.763739
6460.881279 1 0.800078 0.830051 -0.149063 3.764323
6604.458874 1 0.800077 0.833310 -0.143342 3.764902
6748.036606 1 0.800077 0.836668 -0.137552 3.765476
6891.614478 1 0.800077 0.840126 -0.131692 3.766045
7035.192491 1 0.800077 0.843689 -0.125761 3.766609
7178.770649 1 0.800077 0.847359 -0.119758 3.767167
7322.348955 1 0.800076 0.851142 -0.113682 3.767719
7465.927411 1 0.800076 0.855039 -0.107531 3.768265
7609.506022 1 0.800076 0.859057 -0.101304 3.768803
7753.084791 1 0.800076 0.863199 -0.095000 3.769335
7896.663720 1 0.800075 0.867469 -0.088617 3.769860
8040.242813 1 0.800075 0.871872 -0.082151 3.770376
8183.822075 1 0.800075 0.876414 -0.075601 3.770886
8327.401509 1 0.800075 0.881100 -0.068964 3.771387
8470.981119 1 0.800074 0.885935 -0.062236 3.771881
8614.560908 1 0.800074 0.890927 -0.055414 3.772366
8758.140882 1 0.800074 0.896081 -0.048493 3.772844
8901.721045 1 0.800074 0.901404 -0.041470 3.773313
9045.301402 1 0.800073 0.906905 -0.034338 3.773775
9188.881957 1 0.800073 0.912591 -0.027093 3.774229
9332.462716 1 0.800073 0.918472 -0.019727 3.774676
9476.043683 1 0.800072 0.924556 -0.012232 3.775116
9619.624865 1 0.800072 0.930855 -0.004602 3.775549
9763.206266 1 0.800072 0.937379 0.003173 3.775976
9906.787894 1 0.800071 0.944140 0.011103 3.776398
10050.369755 1 0.800071 0.951153 0.019199 3.776815
10193.951855 1 0.800071 0.958430 0.027474 3.777229
10337.534202 1 0.800070 0.965988 0.035940 3.777640
10481.116803 1 0.800070 0.973845 0.044614 3.778049
10624.699665 1 0.800070 0.982018 0.053511 3.778458
10768.282797 1 0.800069 0.990529 0.062649 3.778869
10911.866209 1 0.800069 0.999399 0.072049 3.779283
11055.449908 1 0.800068 1.008655 0.081733 3.779702
11199.033906 1 0.800068 1.018323 0.091724 3.780129
11342.618214 1 0.800067 1.028434 0.102048 3.780564
11414.410527 1 0.800067 1.033667 0.107345 3.780787
11486.202924 1 0.800067 1.039023 0.112736 3.781012
11557.995406 1 0.800067 1.044508 0.118225 3.781241
11629.787974 1 0.800066 1.050127 0.123817 3.781474
11701.580630 1 0.800066 1.055886 0.129517 3.781711
11773.373376 1 0.800066 1.061791 0.135327 3.781953
11845.166215 1 0.800066 1.067849 0.141255 3.782199
11916.959147 1 0.800065 1.074065 0.147303 3.782451
11988.752174 1 0.800065 1.080449 0.153478 3.782708
12060.545300 1 0.800065 1.087009 0.159786 3.782970
12132.338526 1 0.800064 1.093753 0.166230 3.783238
12204.131855 1 0.800064 1.100693 0.172819 3.783512
12275.925289 1 0.800064 1.107839 0.179557 3.783791
12347.718830 1 0.800063 1.115205 0.186451 3.784076
12419.512482 1 0.800063 1.122804 0.193509 3.784366
12491.306246 1 0.800063 1.130653 0.200735 3.784660
12563.100126 1 0.800062 1.138772 0.208139 3.784957
12634.894126 1 0.800062 1.147182 0.215728 3.785256
12706.688248 1 0.800062 1.155908 0.223509 3.785556
12778.482495 1 0.800061 1.164980 0.231490 3.785854
12850.276872 1 0.800061 1.174433 0.239680 3.786147
12922.071381 1 0.800061 1.184307 0.248088 3.786430
12993.866028 1 0.800060 1.194653 0.256724 3.786701
13065.660817 1 0.800060 1.205529 0.265596 3.786951
13137.455751 1 0.800059 1.217006 0.274714 3.787173
13209.250837 1 0.800059 1.229169 0.284089 3.787357
13245.148458 1 0.800059 1.235540 0.288876 3.787431
13281.046119 1 0.800058 1.242122 0.293732 3.787491
13316.943821 1 0.800058 1.248933 0.298657 3.787535
13352.841565 1 0.800058 1.255991 0.303653 3.787561
13388.739352 1 0.800058 1.263315 0.308722 3.787565
13424.637182 1 0.800057 1.270929 0.313865 3.787546
13460.535057 1 0.800057 1.278857 0.319083 3.787500
13496.432976 1 0.800057 1.287126 0.324379 3.787425
13532.330942 1 0.800057 1.295768 0.329753 3.787315
13568.228955 1 0.800056 1.304815 0.335207 3.787168
13604.127016 1 0.800056 1.314305 0.340744 3.786978
13640.025126 1 0.800056 1.324281 0.346363 3.786741
13675.923286 1 0.800055 1.334790 0.352069 3.786451
13711.821498 1 0.800055 1.345882 0.357861 3.786102
13747.719761 1 0.800055 1.357618 0.363742 3.785687
13783.618079 1 0.800054 1.370062 0.369713 3.785199
13819.516451 1 0.800054 1.383287 0.375777 3.784629
13837.465666 1 0.800054 1.390217 0.378844 3.784310
13855.414895 1 0.800054 1.397375 0.381935 3.783968
13873.364138 1 0.800054 1.404771 0.385049 3.783600
13891.313396 1 0.800053 1.412419 0.388189 3.783206
13909.262670 1 0.800053 1.420331 0.391352 3.782784
13927.211958 1 0.800053 1.428522 0.394541 3.782332
13945.161262 1 0.800053 1.437007 0.397754 3.781850
13963.110582 1 0.800053 1.445802 0.400993 3.781334
13981.059917 1 0.800053 1.454923 0.404257 3.780785
13999.009269 1 0.800052 1.464390 0.407546 3.780199
14016.958636 1 0.800052 1.474221 0.410862 3.779575
14034.908021 1 0.800052 1.484437 0.414204 3.778911
14052.857422 1 0.800052 1.495060 0.417573 3.778205
14070.806840 1 0.800052 1.506113 0.420968 3.777454
14088.756276 1 0.800051 1.517620 0.424391 3.776657
14106.705729 1 0.800051 1.529610 0.427841 3.775810
14124.655200 1 0.800051 1.542109 0.431318 3.774913
14142.604689 1 0.800051 1.555148 0.434823 3.773960
14160.554197 1 0.800051 1.568761 0.438356 3.772951
14178.503723 1 0.800050 1.582981 0.441918 3.771882
14196.453269 1 0.800050 1.597846 0.445508 3.770750
14214.402834 1 0.800050 1.613397 0.449128 3.769552
14223.377627 1 0.800050 1.621442 0.450948 3.768927
14240.205372 1 0.800049 1.637037 0.454382 3.767707
14254.929665 1 0.800049 1.651255 0.457408 3.766585
14267.813433 1 0.800049 1.664156 0.460072 3.765561
14279.086740 1 0.800049 1.675815 0.462415 3.764631
14288.950891 1 0.800049 1.686310 0.464476 3.763791
14297.582028 1 0.800049 1.695727 0.466286 3.763034
14305.134278 1 0.800049 1.704150 0.467876 3.762356
14318.350722 1 0.800048 1.719321 0.470672 3.761130
14328.263065 1 0.800048 1.731071 0.472779 3.760178
14335.697326 1 0.800048 1.740100 0.474366 3.759445
14346.848725 1 0.800048 1.754005 0.476757 3.758314
14358.000132 2 0.800048 1.768360 0.479160 3.757145
14361.056653 2 0.800044 1.773947 0.480231 3.756728
14364.673596 2 0.800039 1.780581 0.481499 3.756234
14368.290622 2 0.800034 1.787240 0.482767 3.755741
14371.907733 2 0.800029 1.793924 0.484035 3.755247
14375.524928 2 0.800024 1.800634 0.485304 3.754754
14379.142209 2 0.800019 1.807368 0.486572 3.754260
14382.759576 2 0.800014 1.814127 0.487840 3.753767
14386.377030 2 0.800009 1.820911 0.489108 3.753273
14389.994570 2 0.800004 1.827721 0.490376 3.752780
14393.612199 2 0.799999 1.834557 0.491644 3.752286
14397.229915 2 0.799994 1.841417 0.492912 3.751792
14400.847721 2 0.799989 1.848304 0.494180 3.751299
14404.465616 2 0.799983 1.855216 0.495448 3.750805
14408.083601 2 0.799978 1.862154 0.496716 3.750312
14411.701677 2 0.799973 1.869118 0.497984 3.749818
14415.319844 2 0.799968 1.876108 0.499253 3.749325
14418.938104 2 0.799962 1.883124 0.500521 3.748831
14422.556455 2 0.799957 1.890167 0.501789 3.748338
14426.174900 2 0.799951 1.897235 0.503057 3.747844
14429.793439 2 0.799946 1.904330 0.504325 3.747351
14433.412073 2 0.799940 1.911452 0.505593 3.746857
14437.030801 2 0.799935 1.918600 0.506861 3.746364
14440.649625 2 0.799929 1.925775 0.508129 3.745870
14444.268546 2 0.799924 1.932977 0.509397 3.745377
14447.887563 2 0.799918 1.940205 0.510666 3.744883
14451.506678 2 0.799912 1.947461 0.511934 3.744390
14455.125892 2 0.799907 1.954744 0.513202 3.743896
14458.745205 2 0.799901 1.962054 0.514470 3.743403
14462.364617 2 0.799895 1.969391 0.515738 3.742909
14465.984129 2 0.799889 1.976756 0.517006 3.742416
14469.603743 2 0.799883 1.984148 0.518274 3.741922
14473.223458 2 0.799877 1.991568 0.519543 3.741429
14476.843276 2 0.799871 1.999016 0.520811 3.740935
14480.463197 2 0.799865 2.006491 0.522079 3.740442
14484.083222 2 0.799859 2.013994 0.523347 3.739948
14487.703351 2 0.799853 2.021526 0.524615 3.739455
14491.323585 2 0.799847 2.029085 0.525883 3.738961
