t Ka M R logL logTeff
8.121113 1 2.000083 1.204760 1.384096 4.066714
16.242241 1 2.000081 1.208733 1.385976 4.066469
24.363384 1 2.000080 1.212725 1.387897 4.066234
32.484543 1 2.000078 1.216737 1.389861 4.066007
40.605716 1 2.000077 1.220772 1.391866 4.065790
48.726906 1 2.000075 1.224833 1.393914 4.065581
56.848111 1 2.000074 1.228922 1.396003 4.065379
64.969331 1 2.000073 1.233042 1.398134 4.065185
73.090568 1 2.000071 1.237196 1.400307 4.064998
81.211821 1 2.000070 1.241386 1.402522 4.064818
89.333089 1 2.000068 1.245615 1.404778 4.064643
97.454375 1 2.000067 1.249886 1.407077 4.064475
105.575676 1 2.000065 1.254202 1.409417 4.064311
113.696995 1 2.000063 1.258566 1.411800 4.064152
121.818330 1 2.000062 1.262980 1.414224 4.063998
129.939682 1 2.000060 1.267448 1.416690 4.063848
138.061052 1 2.000059 1.271972 1.419198 4.063701
146.182438 1 2.000057 1.276556 1.421748 4.063558
154.303842 1 2.000055 1.281203 1.424339 4.063416
162.425264 1 2.000054 1.285915 1.426973 4.063278
170.546704 1 2.000052 1.290697 1.429648 4.063141
178.668162 1 2.000050 1.295551 1.432366 4.063005
186.789637 1 2.000049 1.300480 1.435125 4.062870
194.911132 1 2.000047 1.305489 1.437926 4.062736
203.032645 1 2.000045 1.310579 1.440769 4.062601
211.154177 1 2.000043 1.315756 1.443654 4.062466
219.275728 1 2.000042 1.321022 1.446581 4.062331
227.397298 1 2.000040 1.326381 1.449549 4.062194
235.518887 1 2.000038 1.331836 1.452560 4.062055
243.640497 1 2.000036 1.337391 1.455612 4.061914
251.762126 1 2.000034 1.343051 1.458706 4.061771
259.883776 1 2.000032 1.348819 1.461842 4.061624
268.005446 1 2.000030 1.354698 1.465020 4.061474
276.127137 1 2.000028 1.360694 1.468240 4.061320
284.248848 1 2.000027 1.366809 1.471502 4.061162
292.370581 1 2.000025 1.373049 1.474805 4.060999
300.492336 1 2.000022 1.379418 1.478150 4.060830
308.614112 1 2.000020 1.385920 1.481538 4.060656
316.735910 1 2.000018 1.392560 1.484967 4.060475
324.857731 1 2.000016 1.399342 1.488438 4.060288
332.979575 1 2.000014 1.406272 1.491951 4.060094
341.101441 1 2.000012 1.413355 1.495506 4.059891
349.223331 1 2.000010 1.420595 1.499102 4.059681
357.345245 1 2.000008 1.427999 1.502741 4.059462
365.467182 1 2.000005 1.435573 1.506421 4.059233
373.589144 1 2.000003 1.443321 1.510143 4.058995
381.711131 1 2.000001 1.451251 1.513907 4.058746
389.833143 1 1.999998 1.459368 1.517713 4.058486
397.955180 1 1.999996 1.467680 1.521561 4.058215
406.077244 1 1.999993 1.476195 1.525451 4.057931
414.199333 1 1.999991 1.484919 1.529382 4.057635
422.321450 1 1.999988 1.493861 1.533356 4.057324
430.443593 1 1.999986 1.503029 1.537371 4.057000
438.565764 1 1.999983 1.512432 1.541428 4.056660
446.687963 1 1.999981 1.522082 1.545527 4.056303
454.810191 1 1.999978 1.531987 1.549668 4.055930
462.932448 1 1.999975 1.542159 1.553851 4.055539
471.054734 1 1.999972 1.552610 1.558075 4.055128
479.177050 1 1.999970 1.563353 1.562341 4.054697
487.299397 1 1.999967 1.574403 1.566650 4.054245
495.421775 1 1.999964 1.585775 1.571000 4.053770
503.544184 1 1.999961 1.597484 1.575392 4.053270
511.666626 1 1.999958 1.609550 1.579825 4.052745
519.789101 1 1.999955 1.621992 1.584301 4.052192
527.911609 1 1.999951 1.634830 1.588819 4.051609
536.034152 1 1.999948 1.648090 1.593378 4.050995
544.156729 1 1.999945 1.661795 1.597979 4.050347
552.279341 1 1.999942 1.675974 1.602622 4.049662
560.401990 1 1.999938 1.690658 1.607307 4.048939
568.524676 1 1.999935 1.705881 1.612033 4.048175
576.647399 1 1.999931 1.721678 1.616802 4.047365
584.770161 1 1.999927 1.738093 1.621612 4.046507
592.892962 1 1.999924 1.755168 1.626464 4.045597
596.954383 1 1.999922 1.763969 1.628906 4.045122
601.015814 1 1.999920 1.772954 1.631358 4.044631
605.077255 1 1.999918 1.782131 1.633821 4.044126
609.138707 1 1.999916 1.791506 1.636294 4.043605
613.200170 1 1.999914 1.801088 1.638777 4.043067
617.261643 1 1.999912 1.810884 1.641271 4.042513
621.323127 1 1.999910 1.820903 1.643776 4.041941
625.384622 1 1.999908 1.831154 1.646291 4.041351
629.446128 1 1.999906 1.841647 1.648816 4.040741
633.507645 1 1.999904 1.852392 1.651352 4.040112
637.569174 1 1.999902 1.863398 1.653898 4.039462
641.630714 1 1.999899 1.874678 1.656455 4.038791
645.692266 1 1.999897 1.886242 1.659022 4.038097
649.753830 1 1.999895 1.898104 1.661600 4.037380
653.815405 1 1.999893 1.910276 1.664188 4.036639
657.876993 1 1.999890 1.922771 1.666786 4.035873
