t Ka M R logL logTeff
292.743153 1 0.700084 0.652385 -0.706915 3.677160
585.486492 1 0.700084 0.653184 -0.703830 3.677665
878.230019 1 0.700084 0.653987 -0.700687 3.678184
1170.973737 1 0.700084 0.654794 -0.697486 3.678717
1463.717646 1 0.700083 0.655606 -0.694228 3.679262
1756.461750 1 0.700083 0.656424 -0.690913 3.679820
2049.206049 1 0.700083 0.657249 -0.687541 3.680390
2341.950547 1 0.700083 0.658082 -0.684110 3.680973
2634.695244 1 0.700083 0.658925 -0.680623 3.681567
2927.440144 1 0.700083 0.659777 -0.677078 3.682172
3220.185249 1 0.700083 0.660641 -0.673476 3.682789
3512.930560 1 0.700083 0.661517 -0.669816 3.683416
3805.676081 1 0.700082 0.662406 -0.666100 3.684053
4098.421813 1 0.700082 0.663310 -0.662325 3.684701
4391.167759 1 0.700082 0.664229 -0.658493 3.685358
4683.913922 1 0.700082 0.665165 -0.654604 3.686025
4976.660304 1 0.700082 0.666119 -0.650658 3.686700
5269.406909 1 0.700082 0.667091 -0.646654 3.687385
5562.153738 1 0.700082 0.668083 -0.642592 3.688077
5854.900795 1 0.700081 0.669096 -0.638474 3.688778
6147.648082 1 0.700081 0.670132 -0.634297 3.689486
6440.395603 1 0.700081 0.671190 -0.630064 3.690202
6733.143361 1 0.700081 0.672273 -0.625773 3.690925
7025.891359 1 0.700081 0.673381 -0.621424 3.691654
7318.639600 1 0.700081 0.674516 -0.617019 3.692390
7611.388087 1 0.700081 0.675679 -0.612555 3.693131
7904.136825 1 0.700080 0.676871 -0.608035 3.693879
8196.885815 1 0.700080 0.678094 -0.603457 3.694632
8489.635064 1 0.700080 0.679347 -0.598821 3.695389
8782.384573 1 0.700080 0.680633 -0.594128 3.696152
9075.134347 1 0.700080 0.681953 -0.589377 3.696919
9367.884390 1 0.700080 0.683309 -0.584569 3.697690
9660.634705 1 0.700079 0.684700 -0.579703 3.698464
9953.385298 1 0.700079 0.686130 -0.574780 3.699243
10246.136173 1 0.700079 0.687598 -0.569798 3.700024
10538.887333 1 0.700079 0.689107 -0.564759 3.700808
10831.638784 1 0.700079 0.690657 -0.559662 3.701594
11124.390530 1 0.700079 0.692251 -0.554507 3.702382
11417.142577 1 0.700078 0.693889 -0.549293 3.703172
11709.894929 1 0.700078 0.695573 -0.544021 3.703964
12002.647591 1 0.700078 0.697304 -0.538689 3.704757
12295.400568 1 0.700078 0.699084 -0.533299 3.705551
12588.153867 1 0.700078 0.700915 -0.527849 3.706345
12880.907493 1 0.700077 0.702798 -0.522340 3.707140
13173.661452 1 0.700077 0.704735 -0.516769 3.707935
13466.415749 1 0.700077 0.706728 -0.511138 3.708730
13759.170391 1 0.700077 0.708778 -0.505445 3.709524
14051.925384 1 0.700077 0.710888 -0.499689 3.710318
14344.680735 1 0.700076 0.713058 -0.493870 3.711111
14637.436451 1 0.700076 0.715292 -0.487986 3.711902
14930.192539 1 0.700076 0.717592 -0.482036 3.712693
15222.949006 1 0.700076 0.719959 -0.476019 3.713482
15515.705859 1 0.700075 0.722397 -0.469932 3.714270
15808.463106 1 0.700075 0.724907 -0.463775 3.715056
16101.220755 1 0.700075 0.727494 -0.457544 3.715840
16393.978816 1 0.700075 0.730158 -0.451238 3.716623
16686.737295 1 0.700074 0.732904 -0.444852 3.717404
16979.496202 1 0.700074 0.735735 -0.438386 3.718183
17272.255546 1 0.700074 0.738654 -0.431833 3.718962
17565.015337 1 0.700074 0.741666 -0.425191 3.719739
17857.775585 1 0.700073 0.744774 -0.418455 3.720515
18150.536299 1 0.700073 0.747983 -0.411619 3.721290
18443.297491 1 0.700073 0.751298 -0.404678 3.722065
18736.059172 1 0.700072 0.754723 -0.397626 3.722840
19028.821353 1 0.700072 0.758266 -0.390454 3.723616
19321.584047 1 0.700072 0.761931 -0.383155 3.724394
19614.347265 1 0.700071 0.765725 -0.375719 3.725174
19907.111021 1 0.700071 0.769657 -0.368138 3.725958
20199.875330 1 0.700071 0.773733 -0.360398 3.726745
20492.640204 1 0.700070 0.777964 -0.352489 3.727539
20785.405660 1 0.700070 0.782357 -0.344396 3.728339
21078.171713 1 0.700070 0.786925 -0.336103 3.729148
21370.938380 1 0.700069 0.791677 -0.327596 3.729968
21663.705679 1 0.700069 0.796628 -0.318854 3.730799
21956.473629 1 0.700068 0.801791 -0.309857 3.731646
22249.242249 1 0.700068 0.807181 -0.300584 3.732509
22542.011560 1 0.700068 0.812815 -0.291009 3.733392
22834.781585 1 0.700067 0.818713 -0.281106 3.734298
23127.552347 1 0.700067 0.824895 -0.270846 3.735230
