t Ka M R logL logTeff
3.192504 1 3.000082 1.695596 1.994503 4.145105
6.385012 1 3.000081 1.703955 1.996280 4.144481
9.577524 1 3.000079 1.712361 1.998095 4.143867
12.770040 1 3.000078 1.720816 1.999948 4.143260
15.962561 1 3.000076 1.729322 2.001839 4.142662
19.155085 1 3.000074 1.737884 2.003769 4.142072
22.347615 1 3.000073 1.746503 2.005737 4.141490
25.540148 1 3.000071 1.755183 2.007744 4.140915
28.732686 1 3.000069 1.763927 2.009788 4.140347
31.925228 1 3.000068 1.772739 2.011871 4.139786
35.117775 1 3.000066 1.781620 2.013992 4.139231
38.310327 1 3.000064 1.790575 2.016152 4.138682
41.502883 1 3.000062 1.799607 2.018350 4.138139
44.695443 1 3.000061 1.808719 2.020586 4.137602
47.888008 1 3.000059 1.817915 2.022861 4.137069
51.080578 1 3.000057 1.827198 2.025173 4.136541
54.273153 1 3.000055 1.836571 2.027524 4.136018
57.465732 1 3.000053 1.846039 2.029914 4.135499
60.658317 1 3.000052 1.855605 2.032341 4.134983
63.850906 1 3.000050 1.865273 2.034807 4.134471
67.043500 1 3.000048 1.875046 2.037312 4.133962
70.236099 1 3.000046 1.884930 2.039854 4.133457
73.428703 1 3.000044 1.894926 2.042435 4.132953
76.621313 1 3.000042 1.905040 2.045054 4.132452
79.813927 1 3.000040 1.915277 2.047712 4.131953
83.006547 1 3.000038 1.925639 2.050407 4.131455
86.199172 1 3.000036 1.936131 2.053141 4.130958
89.391803 1 3.000034 1.946759 2.055914 4.130463
92.584439 1 3.000032 1.957525 2.058724 4.129968
95.777080 1 3.000030 1.968436 2.061573 4.129473
98.969727 1 3.000028 1.979495 2.064460 4.128978
102.162380 1 3.000025 1.990708 2.067386 4.128483
105.355039 1 3.000023 2.002079 2.070349 4.127987
108.547703 1 3.000021 2.013614 2.073351 4.127490
111.740373 1 3.000019 2.025318 2.076392 4.126992
114.933050 1 3.000016 2.037196 2.079470 4.126492
118.125732 1 3.000014 2.049254 2.082587 4.125989
121.318420 1 3.000012 2.061497 2.085742 4.125485
124.511115 1 3.000009 2.073932 2.088936 4.124977
127.703816 1 3.000007 2.086565 2.092168 4.124466
130.896524 1 3.000004 2.099402 2.095438 4.123952
134.089238 1 3.000002 2.112450 2.098746 4.123434
137.281959 1 2.999999 2.125716 2.102092 4.122911
140.474686 1 2.999997 2.139207 2.105477 4.122384
143.667421 1 2.999994 2.152930 2.108901 4.121851
146.860162 1 2.999991 2.166895 2.112362 4.121312
150.052911 1 2.999988 2.181109 2.115862 4.120767
153.245666 1 2.999986 2.195581 2.119400 4.120216
156.438429 1 2.999983 2.210321 2.122976 4.119657
159.631200 1 2.999980 2.225339 2.126591 4.119090
162.823978 1 2.999977 2.240647 2.130243 4.118515
166.016763 1 2.999974 2.256255 2.133934 4.117930
169.209557 1 2.999971 2.272175 2.137664 4.117336
172.402358 1 2.999968 2.288423 2.141432 4.116730
175.595168 1 2.999965 2.305011 2.145237 4.116113
178.787986 1 2.999962 2.321957 2.149082 4.115484
181.980812 1 2.999958 2.339276 2.152964 4.114841
185.173647 1 2.999955 2.356988 2.156885 4.114183
188.366491 1 2.999952 2.375112 2.160844 4.113509
191.559343 1 2.999948 2.393672 2.164841 4.112819
194.752205 1 2.999945 2.412690 2.168877 4.112109
197.945075 1 2.999941 2.432194 2.172951 4.111379
201.137955 1 2.999938 2.452213 2.177063 4.110627
204.330845 1 2.999934 2.472779 2.181213 4.109851
207.523744 1 2.999930 2.493927 2.185402 4.109049
210.716654 1 2.999926 2.515696 2.189629 4.108219
213.909573 1 2.999922 2.538129 2.193894 4.107357
217.102503 1 2.999918 2.561273 2.198197 4.106462
220.295443 1 2.999914 2.585181 2.202539 4.105530
223.488395 1 2.999910 2.609910 2.206919 4.104557
226.681357 1 2.999906 2.635525 2.211337 4.103541
228.277843 1 2.999904 2.648687 2.213560 4.103015
229.874333 1 2.999902 2.662097 2.215793 4.102477
231.470825 1 2.999899 2.675766 2.218036 4.101925
233.067320 1 2.999897 2.689705 2.220288 4.101360
234.663819 1 2.999895 2.703924 2.222550 4.100781
236.260320 1 2.999893 2.718436 2.224821 4.100186
237.856824 1 2.999890 2.733252 2.227102 4.099576
