t Ka M R logL logTeff
0.100000 1 99.908820 13.509352 6.094506 4.719450
0.200000 1 99.816884 13.557617 6.095710 4.718976
0.300000 1 99.724254 13.606163 6.096946 4.718509
0.400000 1 99.630908 13.655068 6.098215 4.718047
0.500000 1 99.536825 13.704408 6.099516 4.717590
0.600000 1 99.441983 13.754263 6.100850 4.717134
0.700000 1 99.346357 13.804711 6.102214 4.716681
0.800000 1 99.249925 13.855833 6.103611 4.716227
0.900000 1 99.152663 13.907709 6.105038 4.715772
1.000000 1 99.054547 13.960422 6.106497 4.715315
1.100000 1 98.955553 14.014055 6.107986 4.714855
1.200000 1 98.855656 14.068692 6.109505 4.714390
1.300000 1 98.754830 14.124417 6.111054 4.713919
1.400000 1 98.653050 14.181318 6.112634 4.713441
1.500000 1 98.550289 14.239481 6.114243 4.712954
1.600000 1 98.446520 14.298995 6.115881 4.712458
1.700000 1 98.341717 14.359950 6.117548 4.711951
1.800000 1 98.235852 14.422437 6.119244 4.711432
1.900000 1 98.128896 14.486548 6.120968 4.710900
2.000000 1 98.020820 14.552378 6.122720 4.710354
2.100000 1 97.911596 14.620021 6.124500 4.709792
2.200000 1 97.801192 14.689576 6.126307 4.709213
2.300000 1 97.689579 14.761141 6.128142 4.708616
2.400000 1 97.576726 14.834817 6.130003 4.708000
2.500000 1 97.462600 14.910706 6.131890 4.707364
2.600000 1 97.347170 14.988914 6.133803 4.706706
2.700000 1 97.230403 15.069548 6.135742 4.706026
2.800000 1 97.112264 15.152716 6.137706 4.705322
2.900000 1 96.992719 15.238531 6.139695 4.704593
3.000000 1 96.871735 15.327108 6.141708 4.703837
3.100000 1 96.749274 15.418563 6.143745 4.703055
3.200000 1 96.625300 15.513017 6.145806 4.702244
3.300000 1 96.499778 15.610595 6.147890 4.701403
3.400000 1 96.372667 15.711423 6.149997 4.700532
3.500000 1 96.243931 15.815633 6.152126 4.699629
3.600000 1 96.113530 15.923361 6.154276 4.698692
3.700000 1 95.981323 16.034736 6.156447 4.697722
3.800000 1 95.847019 16.149879 6.158637 4.696715
3.900000 1 95.710561 16.268936 6.160843 4.695672
4.000000 1 95.571890 16.392062 6.163067 4.694591
4.100000 1 95.430948 16.519413 6.165307 4.693470
