t Ka M R logL logTeff
1.498563 1 4.000081 1.777624 2.475224 4.255027
2.997128 1 4.000078 1.786223 2.476968 4.254415
4.495696 1 4.000075 1.794868 2.478760 4.253814
5.994267 1 4.000072 1.803562 2.480600 4.253225
7.492840 1 4.000069 1.812306 2.482487 4.252647
8.991415 1 4.000066 1.821104 2.484423 4.252079
10.489993 1 4.000063 1.829958 2.486406 4.251521
11.988574 1 4.000059 1.838871 2.488437 4.250974
13.487157 1 4.000056 1.847845 2.490516 4.250437
14.985743 1 4.000053 1.856883 2.492642 4.249909
16.484332 1 4.000050 1.865988 2.494817 4.249390
17.982924 1 4.000046 1.875162 2.497039 4.248881
19.481518 1 4.000043 1.884410 2.499309 4.248380
20.980115 1 4.000040 1.893732 2.501628 4.247888
22.478714 1 4.000036 1.903133 2.503993 4.247404
23.977317 1 4.000033 1.912616 2.506407 4.246929
25.475922 1 4.000029 1.922183 2.508869 4.246460
26.974531 1 4.000026 1.931837 2.511378 4.246000
28.473142 1 4.000022 1.941583 2.513936 4.245546
29.971756 1 4.000019 1.951423 2.516541 4.245100
31.470373 1 4.000015 1.961360 2.519194 4.244660
32.968993 1 4.000011 1.971398 2.521895 4.244227
34.467616 1 4.000008 1.981541 2.524643 4.243800
35.966243 1 4.000004 1.991791 2.527440 4.243379
37.464872 1 4.000000 2.002152 2.530284 4.242963
38.963505 1 3.999996 2.012629 2.533176 4.242553
40.462141 1 3.999992 2.023224 2.536116 4.242148
41.960780 1 3.999988 2.033942 2.539104 4.241747
43.459422 1 3.999984 2.044787 2.542140 4.241352
44.958068 1 3.999980 2.055761 2.545223 4.240960
46.456717 1 3.999976 2.066871 2.548355 4.240573
47.955370 1 3.999972 2.078119 2.551534 4.240189
49.454026 1 3.999967 2.089509 2.554761 4.239809
50.952686 1 3.999963 2.101048 2.558036 4.239432
52.451349 1 3.999959 2.112738 2.561358 4.239057
53.950016 1 3.999954 2.124584 2.564729 4.238686
55.448687 1 3.999950 2.136592 2.568147 4.238317
56.947362 1 3.999945 2.148766 2.571613 4.237949
58.446040 1 3.999940 2.161112 2.575127 4.237584
59.944723 1 3.999935 2.173634 2.578689 4.237220
61.443409 1 3.999931 2.186339 2.582299 4.236857
62.942100 1 3.999926 2.199232 2.585956 4.236494
64.440794 1 3.999921 2.212319 2.589662 4.236132
65.939493 1 3.999915 2.225607 2.593415 4.235770
67.438196 1 3.999910 2.239102 2.597216 4.235408
68.936904 1 3.999905 2.252812 2.601064 4.235044
70.435616 1 3.999899 2.266745 2.604961 4.234680
71.934332 1 3.999894 2.280907 2.608905 4.234313
73.433053 1 3.999888 2.295309 2.612898 4.233944
74.931779 1 3.999882 2.309958 2.616938 4.233573
76.430510 1 3.999876 2.324866 2.621025 4.233198
77.929245 1 3.999870 2.340042 2.625161 4.232819
79.427986 1 3.999864 2.355499 2.629345 4.232435
80.926731 1 3.999858 2.371248 2.633576 4.232046
82.425482 1 3.999852 2.387304 2.637855 4.231650
83.924238 1 3.999845 2.403681 2.642182 4.231248
85.423000 1 3.999838 2.420396 2.646556 4.230836
86.921767 1 3.999832 2.437465 2.650979 4.230416
88.420540 1 3.999825 2.454909 2.655449 4.229985
89.919318 1 3.999818 2.472749 2.659967 4.229542
91.418103 1 3.999810 2.491008 2.664533 4.229086
92.916893 1 3.999803 2.509712 2.669147 4.228615
94.415690 1 3.999795 2.528890 2.673808 4.228128
95.914493 1 3.999788 2.548572 2.678517 4.227621
97.413302 1 3.999780 2.568795 2.683274 4.227094
98.912118 1 3.999771 2.589595 2.688079 4.226544
100.410941 1 3.999763 2.611016 2.692932 4.225969
101.909771 1 3.999755 2.633106 2.697832 4.225364
103.408607 1 3.999746 2.655915 2.702780 4.224729
104.907451 1 3.999737 2.679502 2.707776 4.224058
106.406303 1 3.999728 2.703932 2.712820 4.223348
107.905162 1 3.999718 2.729275 2.717911 4.222595
109.404029 1 3.999709 2.755611 2.723050 4.221794
110.902903 1 3.999699 2.783029 2.728237 4.220941
111.652345 1 3.999694 2.797173 2.730849 4.220493
112.401788 1 3.999689 2.811625 2.733472 4.220030
113.151234 1 3.999684 2.826399 2.736107 4.219551
113.900682 1 3.999679 2.841510 2.738754 4.219055
114.650132 1 3.999673 2.856973 2.741414 4.218541
115.399584 1 3.999668 2.872804 2.744085 4.218009
116.149039 1 3.999663 2.889022 2.746768 4.217457
116.898495 1 3.999657 2.905644 2.749463 4.216885
117.647954 1 3.999651 2.922689 2.752170 4.216292
118.397415 1 3.999646 2.940178 2.754888 4.215676
119.146879 1 3.999640 2.958133 2.757619 4.215037
119.896345 1 3.999634 2.976576 2.760362 4.214373
120.645813 1 3.999629 2.995532 2.763116 4.213683
121.395284 1 3.999623 3.015025 2.765883 4.212966
122.144757 1 3.999617 3.035084 2.768662 4.212221
122.894233 1 3.999611 3.055736 2.771452 4.211446
123.643711 1 3.999605 3.077012 2.774254 4.210640
124.393192 1 3.999598 3.098943 2.777069 4.209801
125.142675 1 3.999592 3.121563 2.779895 4.208928
125.892161 1 3.999586 3.144908 2.782733 4.208020
126.641650 1 3.999579 3.169017 2.785583 4.207074
127.391141 1 3.999573 3.193928 2.788445 4.206089
128.140635 1 3.999566 3.219685 2.791319 4.205064
128.890132 1 3.999560 3.246334 2.794205 4.203995
129.639632 1 3.999553 3.273921 2.797103 4.202882
130.389134 1 3.999546 3.302499 2.800013 4.201722
131.138639 1 3.999539 3.332121 2.802934 4.200514
131.888147 1 3.999532 3.362844 2.805868 4.199254
132.637658 1 3.999525 3.394730 2.808813 4.197941
133.387172 1 3.999518 3.427844 2.811771 4.196573
133.761930 1 3.999514 3.444883 2.813254 4.195867
134.136690 1 3.999510 3.462256 2.814740 4.195146
134.511450 1 3.999507 3.479971 2.816229 4.194410
134.886210 1 3.999503 3.498038 2.817722 4.193659
135.260972 1 3.999499 3.516468 2.819217 4.192891
135.635734 1 3.999496 3.535270 2.820715 4.192108
136.010497 1 3.999492 3.554456 2.822216 4.191308
136.385261 1 3.999488 3.574036 2.823720 4.190491
136.760025 1 3.999484 3.594022 2.825227 4.189657
137.134791 1 3.999481 3.614425 2.826737 4.188805
137.509557 1 3.999477 3.635258 2.828250 4.187935
137.884324 1 3.999473 3.656533 2.829766 4.187047
138.259092 1 3.999469 3.678264 2.831285 4.186140
138.633860 1 3.999465 3.700463 2.832807 4.185214
139.008630 1 3.999461 3.723144 2.834332 4.184269
139.383400 1 3.999457 3.746322 2.835860 4.183303
139.758171 1 3.999453 3.770012 2.837391 4.182317
140.132943 1 3.999449 3.794229 2.838925 4.181310
140.507715 1 3.999445 3.818989 2.840462 4.180282
140.882489 1 3.999441 3.844308 2.842002 4.179232
141.257263 1 3.999437 3.870204 2.843544 4.178160
141.632039 1 3.999433 3.896695 2.845090 4.177065
142.006815 1 3.999429 3.923797 2.846639 4.175947
142.381591 1 3.999425 3.951532 2.848191 4.174806
142.756369 1 3.999421 3.979918 2.849746 4.173640
143.131148 1 3.999417 4.008975 2.851303 4.172450
143.505927 1 3.999412 4.038726 2.852864 4.171234
143.880708 1 3.999408 4.069191 2.854428 4.169994
144.255489 1 3.999404 4.100393 2.855995 4.168726
144.630271 1 3.999400 4.132357 2.857564 4.167433
145.005054 1 3.999395 4.165107 2.859137 4.166112
145.379838 1 3.999391 4.198667 2.860713 4.164763
145.754623 1 3.999387 4.233065 2.862291 4.163386
146.129408 1 3.999383 4.268328 2.863873 4.161980
146.504195 1 3.999378 4.304485 2.865458 4.160544
146.878982 1 3.999374 4.341564 2.867045 4.159079
147.253771 1 3.999370 4.379598 2.868636 4.157582
147.628560 1 3.999365 4.418617 2.870229 4.156055
148.003350 1 3.999361 4.458656 2.871826 4.154495
148.378141 1 3.999356 4.499749 2.873425 4.152903
149.127725 1 3.999347 4.462551 2.895301 4.160174
149.227725 1 3.999346 4.422138 2.900661 4.163490
149.327725 1 3.999346 4.400710 2.903190 4.165177
149.427725 1 3.999345 4.378441 2.905662 4.166896
149.527725 1 3.999344 4.355591 2.908069 4.168634
149.627725 1 3.999344 4.332393 2.910403 4.170377
149.727725 1 3.999343 4.309051 2.912661 4.172115
149.827725 1 3.999343 4.285743 2.914838 4.173837
149.927725 1 3.999343 4.262621 2.916932 4.175535
150.027725 1 3.999342 4.239816 2.918942 4.177203
150.127725 1 3.999342 4.217433 2.920868 4.178833
150.227725 1 3.999341 4.195563 2.922709 4.180423
150.327725 1 3.999341 4.174275 2.924467 4.181967
150.427725 1 3.999341 4.153626 2.926143 4.183463
150.527725 1 3.999340 4.113095 2.929358 4.186396
150.627725 1 3.999340 4.075685 2.932249 4.189103
150.727725 1 3.999339 4.041460 2.934839 4.191581
150.827725 1 3.999339 4.010374 2.937150 4.193836
150.927725 1 3.999338 3.982304 2.939208 4.195875
151.027725 1 3.999338 3.957079 2.941035 4.197712
151.127725 1 3.999337 3.934501 2.942654 4.199359
151.227725 1 3.999337 3.914360 2.944086 4.200832
151.327725 1 3.999337 3.878251 2.946628 4.203480
151.427725 1 3.999336 3.850456 2.948564 4.205525
151.527725 1 3.999336 3.829212 2.950032 4.207094
151.627725 1 3.999336 3.796711 2.952261 4.209502
151.727725 2 3.999335 3.763456 2.954523 4.211978
151.827725 2 3.999335 3.783316 2.954377 4.210798
151.927725 2 3.999335 3.803280 2.954231 4.209619
152.027725 2 3.999335 3.827574 2.954054 4.208192
152.127725 2 3.999335 3.852022 2.953878 4.206766
152.227725 2 3.999335 3.876627 2.953701 4.205339
152.327725 2 3.999335 3.901389 2.953525 4.203912
152.427725 2 3.999335 3.926309 2.953348 4.202485
152.527725 2 3.999335 3.951388 2.953172 4.201059
152.627725 2 3.999335 3.976628 2.952995 4.199632
152.727725 2 3.999335 4.002028 2.952819 4.198205
152.827725 2 3.999335 4.027591 2.952643 4.196778
152.927725 2 3.999335 4.053317 2.952466 4.195352
153.027725 2 3.999335 4.079208 2.952290 4.193925
153.127725 2 3.999335 4.105264 2.952113 4.192498
153.227725 2 3.999334 4.131486 2.951937 4.191072
153.327725 2 3.999334 4.157876 2.951760 4.189645
153.427725 2 3.999334 4.184434 2.951584 4.188218
153.527725 2 3.999334 4.211162 2.951407 4.186791
153.627725 2 3.999334 4.238061 2.951231 4.185365
153.727725 2 3.999334 4.265132 2.951054 4.183938
153.827725 2 3.999334 4.292375 2.950878 4.182511
153.927725 2 3.999334 4.319793 2.950701 4.181084
154.027725 2 3.999334 4.347385 2.950525 4.179658
154.127725 2 3.999334 4.375154 2.950348 4.178231
154.227725 2 3.999334 4.403100 2.950172 4.176804
154.327725 2 3.999334 4.431225 2.949995 4.175377
154.427725 2 3.999334 4.459530 2.949819 4.173951
154.527725 2 3.999334 4.488015 2.949642 4.172524
154.627725 2 3.999334 4.516682 2.949466 4.171097
154.727725 2 3.999334 4.545532 2.949289 4.169671
154.827725 2 3.999334 4.574567 2.949113 4.168244
154.927725 2 3.999334 4.603787 2.948936 4.166817
155.027725 2 3.999334 4.633193 2.948760 4.165390
155.127725 2 3.999334 4.662788 2.948583 4.163964
155.227725 2 3.999334 4.692571 2.948407 4.162537
155.327725 2 3.999334 4.722545 2.948231 4.161110
155.427725 2 3.999334 4.752710 2.948054 4.159683
155.527725 2 3.999334 4.783068 2.947878 4.158257
155.627725 2 3.999333 4.813620 2.947701 4.156830
155.727725 2 3.999333 4.844367 2.947525 4.155403
155.827725 2 3.999333 4.875310 2.947348 4.153976
155.927725 2 3.999333 4.906451 2.947172 4.152550
156.027725 2 3.999333 4.937791 2.946995 4.151123
156.127725 2 3.999333 4.969331 2.946819 4.149696
156.227725 2 3.999333 5.001073 2.946642 4.148270
156.327725 2 3.999333 5.033017 2.946466 4.146843
156.427725 2 3.999333 5.065165 2.946289 4.145416
156.527725 2 3.999333 5.097519 2.946113 4.143989
156.627725 2 3.999333 5.130079 2.945936 4.142563
156.727725 2 3.999333 5.162848 2.945760 4.141136
156.827725 2 3.999333 5.195825 2.945583 4.139709
156.927725 2 3.999333 5.229014 2.945407 4.138282
157.027725 2 3.999333 5.262414 2.945230 4.136856
157.127725 2 3.999333 5.296027 2.945054 4.135429
157.227725 2 3.999333 5.329856 2.944877 4.134002
157.327725 2 3.999333 5.363900 2.944701 4.132575
157.427725 2 3.999333 5.398162 2.944525 4.131149
157.527725 2 3.999333 5.432643 2.944348 4.129722
157.627725 2 3.999333 5.467344 2.944172 4.128295
157.727725 2 3.999333 5.502266 2.943995 4.126869
