t Ka M R logL logTeff
0.643812 1 6.000065 2.259360 3.064372 4.350241
1.287628 1 6.000046 2.269630 3.066146 4.349699
1.931448 1 6.000027 2.279954 3.067973 4.349171
2.575272 1 6.000007 2.290335 3.069852 4.348654
3.219101 1 5.999988 2.300776 3.071784 4.348149
3.862933 1 5.999968 2.311282 3.073769 4.347656
4.506769 1 5.999948 2.321855 3.075806 4.347174
5.150610 1 5.999928 2.332500 3.077895 4.346704
5.794454 1 5.999908 2.343221 3.080037 4.346243
6.438303 1 5.999887 2.354022 3.082232 4.345793
7.082157 1 5.999867 2.364907 3.084480 4.345353
7.726014 1 5.999846 2.375879 3.086779 4.344923
8.369876 1 5.999824 2.386944 3.089132 4.344502
9.013742 1 5.999803 2.398105 3.091537 4.344091
9.657613 1 5.999781 2.409366 3.093994 4.343688
10.301489 1 5.999760 2.420733 3.096504 4.343293
10.945368 1 5.999738 2.432209 3.099067 4.342907
11.589253 1 5.999715 2.443800 3.101682 4.342528
12.233142 1 5.999692 2.455509 3.104350 4.342157
12.877036 1 5.999669 2.467342 3.107070 4.341793
13.520935 1 5.999646 2.479303 3.109843 4.341436
14.164838 1 5.999623 2.491398 3.112668 4.341086
14.808747 1 5.999599 2.503631 3.115546 4.340742
15.452660 1 5.999575 2.516007 3.118476 4.340404
16.096579 1 5.999550 2.528531 3.121459 4.340071
16.740503 1 5.999525 2.541210 3.124494 4.339744
17.384432 1 5.999500 2.554047 3.127582 4.339422
18.028366 1 5.999474 2.567050 3.130723 4.339104
18.672305 1 5.999448 2.580223 3.133916 4.338791
19.316250 1 5.999422 2.593572 3.137161 4.338482
19.960201 1 5.999395 2.607103 3.140459 4.338176
20.604157 1 5.999367 2.620821 3.143809 4.337874
21.248119 1 5.999340 2.634735 3.147212 4.337575
21.892087 1 5.999311 2.648848 3.150668 4.337279
22.536060 1 5.999283 2.663169 3.154176 4.336985
23.180040 1 5.999253 2.677704 3.157736 4.336693
23.824026 1 5.999224 2.692459 3.161349 4.336403
24.468018 1 5.999193 2.707443 3.165014 4.336115
25.112016 1 5.999163 2.722662 3.168732 4.335827
25.756020 1 5.999131 2.738123 3.172502 4.335540
26.400032 1 5.999099 2.753836 3.176325 4.335253
27.044050 1 5.999067 2.769809 3.180200 4.334966
27.688074 1 5.999034 2.786049 3.184128 4.334678
28.332106 1 5.999000 2.802567 3.188108 4.334390
28.976145 1 5.998965 2.819372 3.192141 4.334100
29.620191 1 5.998930 2.836474 3.196226 4.333808
30.264244 1 5.998894 2.853884 3.200363 4.333513
30.908305 1 5.998857 2.871613 3.204553 4.333216
31.552373 1 5.998820 2.889674 3.208795 4.332915
32.196450 1 5.998782 2.908080 3.213090 4.332610
32.840534 1 5.998743 2.926844 3.217437 4.332300
33.484626 1 5.998703 2.945981 3.221836 4.331985
34.128727 1 5.998662 2.965508 3.226288 4.331663
34.772836 1 5.998621 2.985442 3.230792 4.331334
35.416954 1 5.998578 3.005801 3.235349 4.330998
36.061081 1 5.998535 3.026608 3.239958 4.330652
36.705217 1 5.998490 3.047883 3.244619 4.330296
37.349363 1 5.998444 3.069651 3.249333 4.329929
37.993517 1 5.998398 3.091939 3.254099 4.329550
38.637682 1 5.998350 3.114777 3.258917 4.329156
39.281857 1 5.998301 3.138196 3.263788 4.328748
39.926041 1 5.998251 3.162231 3.268711 4.328322
40.570237 1 5.998200 3.186923 3.273686 4.327876
41.214442 1 5.998148 3.212312 3.278714 4.327410
41.858659 1 5.998094 3.238448 3.283794 4.326921
42.502888 1 5.998039 3.265381 3.288926 4.326405
43.147127 1 5.997982 3.293171 3.294110 4.325861
43.791379 1 5.997924 3.321880 3.299347 4.325285
44.435643 1 5.997865 3.351579 3.304636 4.324675
45.079919 1 5.997804 3.382348 3.309977 4.324026
45.724208 1 5.997741 3.414273 3.315370 4.323334
46.368510 1 5.997677 3.447450 3.320816 4.322595
46.690667 1 5.997644 3.464542 3.323558 4.322207
47.012828 1 5.997610 3.481988 3.326313 4.321805
47.334993 1 5.997577 3.499803 3.329081 4.321389
47.657161 1 5.997542 3.518004 3.331863 4.320958
47.979333 1 5.997508 3.536608 3.334657 4.320511
48.301508 1 5.997473 3.555632 3.337465 4.320048
48.623688 1 5.997437 3.575096 3.340285 4.319568
48.945870 1 5.997401 3.595020 3.343119 4.319070
49.268057 1 5.997364 3.615424 3.345965 4.318552
49.590247 1 5.997327 3.636331 3.348825 4.318015
49.912442 1 5.997290 3.657764 3.351697 4.317457
50.234640 1 5.997251 3.679748 3.354583 4.316877
50.556842 1 5.997213 3.702310 3.357482 4.316275
50.879048 1 5.997174 3.725476 3.360393 4.315648
51.201259 1 5.997134 3.749276 3.363318 4.314996
51.523473 1 5.997094 3.773742 3.366256 4.314318
51.845692 1 5.997053 3.798905 3.369206 4.313613
52.167915 1 5.997012 3.824801 3.372170 4.312879
52.490142 1 5.996970 3.851466 3.375147 4.312114
52.812374 1 5.996928 3.878938 3.378137 4.311318
53.134610 1 5.996885 3.907258 3.381139 4.310489
53.456850 1 5.996841 3.936471 3.384155 4.309626
53.779095 1 5.996797 3.966621 3.387184 4.308726
54.101345 1 5.996753 3.997758 3.390226 4.307789
54.423600 1 5.996708 4.029934 3.393280 4.306812
54.745859 1 5.996662 4.063202 3.396348 4.305793
55.068123 1 5.996615 4.097621 3.399429 4.304732
55.390391 1 5.996568 4.133254 3.402523 4.303625
55.712665 1 5.996520 4.170164 3.405629 4.302471
56.034944 1 5.996472 4.208423 3.408749 4.301268
56.357228 1 5.996423 4.248104 3.411882 4.300013
56.679516 1 5.996374 4.289285 3.415027 4.298705
57.001811 1 5.996323 4.332051 3.418186 4.297340
57.162960 1 5.996298 4.354056 3.419770 4.296636
57.324111 1 5.996272 4.376491 3.421358 4.295917
57.485264 1 5.996247 4.399368 3.422948 4.295183
57.646417 1 5.996221 4.422699 3.424542 4.294432
57.807572 1 5.996195 4.446498 3.426140 4.293666
57.968729 1 5.996168 4.470778 3.427740 4.292884
58.129886 1 5.996142 4.495552 3.429344 4.292085
58.291046 1 5.996115 4.520835 3.430951 4.291269
58.452206 1 5.996089 4.546641 3.432561 4.290435
58.613368 1 5.996062 4.572986 3.434174 4.289584
58.774531 1 5.996035 4.599884 3.435791 4.288715
58.935696 1 5.996008 4.627353 3.437411 4.287827
59.096862 1 5.995980 4.655410 3.439034 4.286920
59.258030 1 5.995953 4.684070 3.440660 4.285994
59.419199 1 5.995925 4.713353 3.442290 4.285048
59.580370 1 5.995897 4.743277 3.443923 4.284082
59.741542 1 5.995869 4.773861 3.445559 4.283095
59.902715 1 5.995841 4.805125 3.447198 4.282088
60.063890 1 5.995812 4.837089 3.448841 4.281059
60.225066 1 5.995784 4.869775 3.450487 4.280008
60.386244 1 5.995755 4.903205 3.452136 4.278934
60.547424 1 5.995726 4.937402 3.453788 4.277838
60.708605 1 5.995697 4.972389 3.455444 4.276719
60.869787 1 5.995668 5.008191 3.457103 4.275576
61.030971 1 5.995638 5.044833 3.458765 4.274408
61.192157 1 5.995609 5.082343 3.460430 4.273216
