t Ka M R logL logTeff
500.000000 0 0.300084 0.298017 -1.830132 3.566487
1000.000000 0 0.300084 0.298707 -1.827939 3.566533
1500.000000 0 0.300084 0.299399 -1.825743 3.566580
2000.000000 0 0.300084 0.300094 -1.823544 3.566626
2500.000000 0 0.300084 0.300791 -1.821342 3.566672
3000.000000 0 0.300084 0.301493 -1.819137 3.566718
3500.000000 0 0.300084 0.302198 -1.816930 3.566762
4000.000000 0 0.300084 0.302907 -1.814719 3.566806
4500.000000 0 0.300084 0.303622 -1.812506 3.566848
5000.000000 0 0.300084 0.304341 -1.810289 3.566888
5500.000000 0 0.300084 0.305066 -1.808070 3.566926
6000.000000 0 0.300084 0.305796 -1.805848 3.566963
6500.000000 0 0.300084 0.306533 -1.803623 3.566996
7000.000000 0 0.300084 0.307277 -1.801395 3.567027
7500.000000 0 0.300084 0.308028 -1.799164 3.567055
8000.000000 0 0.300084 0.308786 -1.796930 3.567079
8500.000000 0 0.300084 0.309553 -1.794694 3.567100
9000.000000 0 0.300084 0.310327 -1.792454 3.567117
9500.000000 0 0.300084 0.311111 -1.790212 3.567130
10000.000000 0 0.300084 0.311904 -1.787966 3.567138
10500.000000 0 0.300084 0.312707 -1.785718 3.567142
11000.000000 0 0.300084 0.313520 -1.783467 3.567141
11500.000000 0 0.300084 0.314344 -1.781212 3.567135
12000.000000 0 0.300084 0.315179 -1.778955 3.567123
12500.000000 0 0.300084 0.316026 -1.776695 3.567105
13000.000000 0 0.300084 0.316885 -1.774432 3.567082
13500.000000 0 0.300084 0.317756 -1.772166 3.567052
14000.000000 0 0.300084 0.318640 -1.769897 3.567016
14500.000000 0 0.300084 0.319538 -1.767625 3.566973
15000.000000 0 0.300084 0.320450 -1.765350 3.566923
15500.000000 0 0.300084 0.321377 -1.763071 3.566865
16000.000000 0 0.300084 0.322319 -1.760789 3.566800
16500.000000 0 0.300084 0.323276 -1.758504 3.566728
17000.000000 0 0.300084 0.324250 -1.756215 3.566647
17500.000000 0 0.300084 0.325240 -1.753922 3.566558
18000.000000 0 0.300084 0.326248 -1.751626 3.566460
18500.000000 0 0.300084 0.327273 -1.749325 3.566354
19000.000000 0 0.300084 0.328317 -1.747019 3.566239
19500.000000 0 0.300084 0.329380 -1.744708 3.566115
20000.000000 0 0.300084 0.330463 -1.742391 3.565981
20500.000000 0 0.300084 0.331566 -1.740069 3.565838
21000.000000 0 0.300084 0.332690 -1.737739 3.565686
21500.000000 0 0.300084 0.333835 -1.735402 3.565524
22000.000000 0 0.300084 0.335003 -1.733056 3.565352
22500.000000 0 0.300084 0.336194 -1.730700 3.565171
23000.000000 0 0.300084 0.337408 -1.728332 3.564980
23500.000000 0 0.300084 0.338647 -1.725952 3.564779
24000.000000 0 0.300084 0.339912 -1.723556 3.564568
24500.000000 0 0.300084 0.341203 -1.721144 3.564348
25000.000000 0 0.300084 0.342521 -1.718712 3.564119
25500.000000 0 0.300084 0.343867 -1.716257 3.563881
26000.000000 0 0.300084 0.345242 -1.713777 3.563635
26500.000000 0 0.300084 0.346647 -1.711267 3.563380
27000.000000 0 0.300084 0.348084 -1.708722 3.563118
27500.000000 0 0.300084 0.349553 -1.706138 3.562850
28000.000000 0 0.300084 0.351056 -1.703510 3.562575
28500.000000 0 0.300084 0.352594 -1.700829 3.562296
29000.000000 0 0.300084 0.354169 -1.698090 3.562013
29500.000000 0 0.300084 0.355782 -1.695284 3.561728
30000.000000 0 0.300084 0.357435 -1.692400 3.561442
30500.000000 0 0.300084 0.359130 -1.689430 3.561157
31000.000000 0 0.300084 0.360870 -1.686360 3.560875
31500.000000 0 0.300084 0.362655 -1.683178 3.560599
32000.000000 0 0.300084 0.364489 -1.679868 3.560332
32500.000000 0 0.300084 0.366374 -1.676413 3.560075
33000.000000 0 0.300084 0.368313 -1.672796 3.559833
33500.000000 0 0.300084 0.370309 -1.668994 3.559610
34000.000000 0 0.300084 0.372366 -1.664986 3.559409
34500.000000 0 0.300084 0.374488 -1.660745 3.559235
35000.000000 0 0.300084 0.376678 -1.656243 3.559095
35500.000000 0 0.300084 0.378940 -1.651448 3.558993
36000.000000 0 0.300084 0.381281 -1.646326 3.558937
36500.000000 0 0.300084 0.383704 -1.640838 3.558933
37000.000000 0 0.300084 0.386217 -1.634943 3.558989
37500.000000 0 0.300084 0.388826 -1.628592 3.559115
38000.000000 0 0.300084 0.391538 -1.621735 3.559320
38500.000000 0 0.300084 0.394361 -1.614317 3.559614
39000.000000 0 0.300084 0.397304 -1.606274 3.560011
39500.000000 0 0.300084 0.400377 -1.597540 3.560521
40000.000000 0 0.300084 0.403590 -1.588041 3.561160
40500.000000 0 0.300084 0.406958 -1.577697 3.561942
41000.000000 0 0.300084 0.410493 -1.566418 3.562883
41500.000000 0 0.300084 0.414213 -1.554110 3.564001
42000.000000 0 0.300084 0.418138 -1.540667 3.565314
42500.000000 0 0.300084 0.422290 -1.525976 3.566841
43000.000000 0 0.300084 0.424460 -1.518125 3.567691
43500.000000 0 0.300084 0.426699 -1.509914 3.568601
44000.000000 0 0.300084 0.429011 -1.501326 3.569575
44500.000000 0 0.300084 0.431402 -1.492345 3.570613
45000.000000 0 0.300084 0.433878 -1.482951 3.571719
45500.000000 0 0.300084 0.436447 -1.473125 3.572894
46000.000000 0 0.300084 0.439116 -1.462846 3.574139
46500.000000 0 0.300084 0.441897 -1.452095 3.575456
47000.000000 0 0.300084 0.444800 -1.440849 3.576846
47500.000000 0 0.300084 0.447841 -1.429085 3.578308
48000.000000 0 0.300084 0.451035 -1.416780 3.579841
48500.000000 0 0.300084 0.454402 -1.403909 3.581443
49000.000000 0 0.300084 0.457967 -1.390448 3.583112
49500.000000 0 0.300084 0.461757 -1.376369 3.584841
50000.000000 0 0.300084 0.465809 -1.361645 3.586625
50500.000000 0 0.300084 0.470165 -1.346248 3.588453
51000.000000 0 0.300084 0.472473 -1.338287 3.589380
51500.000000 0 0.300084 0.474877 -1.330147 3.590313
