t Ka M R logL logTeff
0.100000 1 89.779522 16.110113 6.026021 4.664097
0.200000 1 89.557485 16.199403 6.026373 4.662984
0.300000 1 89.333958 16.288842 6.026738 4.661880
0.400000 1 89.108924 16.378479 6.027114 4.660782
0.500000 1 88.882366 16.468362 6.027501 4.659691
0.600000 1 88.654266 16.558542 6.027900 4.658604
0.700000 1 88.424606 16.649068 6.028309 4.657523
0.800000 1 88.193369 16.739992 6.028728 4.656445
0.900000 1 87.960538 16.831366 6.029156 4.655370
1.000000 1 87.726093 16.923245 6.029594 4.654297
1.100000 1 87.490016 17.015681 6.030040 4.653226
1.200000 1 87.252291 17.108729 6.030494 4.652155
1.300000 1 87.012899 17.202447 6.030957 4.651085
1.400000 1 86.771822 17.296889 6.031426 4.650013
1.500000 1 86.529042 17.392114 6.031902 4.648940
1.600000 1 86.284543 17.488181 6.032384 4.647864
1.700000 1 86.038306 17.585149 6.032872 4.646786
1.800000 1 85.790315 17.683078 6.033365 4.645703
1.900000 1 85.540555 17.782030 6.033863 4.644616
2.000000 1 85.289007 17.882067 6.034365 4.643523
2.100000 1 85.035658 17.983253 6.034871 4.642424
2.200000 1 84.780493 18.085653 6.035380 4.641318
2.300000 1 84.523496 18.189332 6.035891 4.640205
2.400000 1 84.264655 18.294357 6.036405 4.639083
2.500000 1 84.003957 18.400797 6.036920 4.637952
2.600000 1 83.741389 18.508720 6.037436 4.636811
2.700000 1 83.476942 18.618199 6.037952 4.635660
2.800000 1 83.210604 18.729305 6.038469 4.634497
2.900000 1 82.942368 18.842112 6.038985 4.633322
3.000000 1 82.672225 18.956696 6.039500 4.632134
3.100000 1 82.400169 19.073136 6.040013 4.630933
3.200000 1 82.126195 19.191509 6.040525 4.629717
3.300000 1 81.850298 19.311900 6.041033 4.628486
3.400000 1 81.572478 19.434391 6.041539 4.627240
3.500000 1 81.292734 19.559071 6.042041 4.625977
3.600000 1 81.011066 19.686029 6.042539 4.624696
3.700000 1 80.727479 19.815359 6.043032 4.623398
3.800000 1 80.441976 19.947159 6.043520 4.622080
3.900000 1 80.154565 20.081531 6.044003 4.620743
4.000000 1 79.865255 20.218579 6.044480 4.619385
4.100000 1 79.574057 20.358418 6.044951 4.618006
4.200000 1 79.280987 20.501163 6.045414 4.616605
4.300000 1 78.986060 20.646941 6.045871 4.615181
4.400000 1 78.689295 20.795882 6.046320 4.613732
4.500000 1 78.390715 20.948128 6.046762 4.612258
4.600000 1 78.090344 21.103828 6.047195 4.610759
4.700000 1 77.788212 21.263145 6.047620 4.609232
4.800000 1 77.484349 21.426252 6.048037 4.607677
4.900000 1 77.178791 21.593336 6.048444 4.606092
5.000000 1 76.871578 21.764601 6.048842 4.604476
5.100000 1 76.562751 21.940268 6.049232 4.602828
5.200000 1 76.252360 22.120576 6.049612 4.601145
5.300000 1 75.940455 22.305790 6.049982 4.599427
5.400000 1 75.627093 22.496199 6.050344 4.597672
5.500000 1 75.312338 22.692118 6.050696 4.595877
5.600000 1 74.996256 22.893897 6.051039 4.594041
5.700000 1 74.678921 23.101922 6.051374 4.592160
5.800000 1 74.360413 23.316617 6.051700 4.590233
5.900000 1 74.040821 23.538455 6.052018 4.588256
6.000000 1 73.720238 23.767957 6.052328 4.586227
6.100000 1 73.559503 23.885733 6.052479 4.585191
6.200000 1 73.398568 24.005649 6.052629 4.584141
6.300000 1 73.237446 24.127789 6.052777 4.583076
6.400000 1 73.076154 24.252239 6.052924 4.581996
6.500000 1 72.914707 24.379092 6.053070 4.580899
6.600000 1 72.753122 24.508446 6.053214 4.579786
6.700000 1 72.591415 24.640404 6.053357 4.578656
6.800000 1 72.429605 24.775073 6.053500 4.577508
6.900000 1 72.267712 24.912570 6.053642 4.576342
7.000000 1 72.105753 25.053016 6.053783 4.575156
7.100000 1 71.943750 25.196539 6.053924 4.573951
7.200000 1 71.781724 25.343275 6.054064 4.572725
7.300000 1 71.619697 25.493367 6.054205 4.571478
7.400000 1 71.457693 25.646968 6.054346 4.570209
7.500000 1 71.295735 25.804238 6.054487 4.568917
7.600000 1 71.133850 25.965348 6.054629 4.567601
7.700000 1 70.972064 26.130479 6.054772 4.566260
7.800000 1 70.810404 26.299820 6.054916 4.564893
7.900000 1 70.648900 26.473575 6.055062 4.563500
8.000000 1 70.487581 26.651959 6.055210 4.562078
8.100000 1 70.326479 26.835198 6.055360 4.560628
8.200000 1 70.165628 27.023534 6.055512 4.559147
8.300000 1 70.005062 27.217224 6.055667 4.557636
8.400000 1 69.844818 27.416538 6.055826 4.556091
8.500000 1 69.684932 27.621766 6.055989 4.554512
8.600000 1 69.525445 27.833214 6.056155 4.552898
8.700000 1 69.366398 28.051207 6.056327 4.551247
8.800000 1 69.207834 28.276091 6.056504 4.549557
8.900000 1 69.049799 28.508236 6.056686 4.547827
9.000000 1 68.892339 28.748032 6.056875 4.546055
9.100000 1 68.735505 28.995896 6.057071 4.544240
9.200000 1 68.579348 29.252272 6.057274 4.542379
9.300000 1 68.423923 29.517634 6.057486 4.540471
9.400000 1 68.269285 29.792486 6.057706 4.538514
9.500000 1 68.115494 30.077366 6.057937 4.536505
9.600000 1 67.962612 30.372848 6.058178 4.534442
9.700000 1 67.886657 30.524810 6.058304 4.533390
9.800000 1 67.810958 30.679658 6.058433 4.532323
9.900000 1 67.735523 30.837475 6.058565 4.531242
10.000000 1 67.660360 30.998349 6.058700 4.530146
10.100000 1 67.585480 31.162368 6.058839 4.529035
10.200000 1 67.510890 31.329624 6.058981 4.527908
10.300000 1 67.436600 31.500214 6.059127 4.526766
10.400000 1 67.362620 31.674234 6.059277 4.525607
10.500000 1 67.288960 31.851789 6.059430 4.524431
10.600000 1 67.215629 32.032982 6.059587 4.523239
10.700000 1 67.142637 32.217925 6.059749 4.522029
10.800000 1 67.069995 32.406731 6.059914 4.520802
10.900000 1 66.997713 32.599516 6.060084 4.519556
11.000000 1 66.925802 32.796403 6.060259 4.518292
11.100000 1 66.854273 32.997517 6.060438 4.517009
11.200000 1 66.783137 33.202990 6.060622 4.515707
11.300000 1 66.712405 33.412956 6.060811 4.514386
11.400000 1 66.642089 33.627557 6.061005 4.513044
11.500000 1 66.572200 33.846938 6.061205 4.511682
11.600000 1 66.502751 34.071249 6.061410 4.510299
11.700000 1 66.433754 34.300648 6.061620 4.508894
11.800000 1 66.365221 34.535297 6.061837 4.507468
11.900000 1 66.297164 34.775365 6.062059 4.506019
12.000000 1 66.229596 35.021027 6.062288 4.504548
12.100000 1 66.162531 35.272465 6.062523 4.503053
12.200000 1 66.095981 35.529868 6.062764 4.501535
12.300000 1 66.029960 35.793432 6.063012 4.499992
12.400000 1 65.964480 36.063361 6.063267 4.498424
12.500000 1 65.899557 36.339867 6.063529 4.496831
12.600000 1 65.835203 36.623170 6.063799 4.495212
12.700000 1 65.771433 36.913500 6.064075 4.493567
12.800000 1 65.708261 37.211094 6.064360 4.491894
12.900000 1 65.645701 37.516202 6.064652 4.490194
13.000000 1 65.583768 37.829080 6.064953 4.488466
13.100000 1 65.522476 38.149997 6.065262 4.486709
13.200000 1 65.461840 38.479233 6.065579 4.484922
13.300000 1 65.401874 38.817079 6.065906 4.483106
13.400000 1 65.342595 39.163839 6.066241 4.481258
13.500000 1 65.284015 39.519828 6.066585 4.479379
13.600000 1 65.226152 39.885376 6.066939 4.477468
13.700000 1 65.169019 40.260827 6.067302 4.475525
13.800000 1 65.112632 40.646538 6.067675 4.473548
13.900000 1 65.057006 41.042884 6.068058 4.471536
14.000000 1 65.002156 41.450255 6.068452 4.469490
14.100000 1 64.975127 41.658274 6.068653 4.468453
14.200000 1 64.948298 41.869206 6.068858 4.467408
14.300000 1 64.921671 42.083103 6.069065 4.466353
14.400000 1 64.895248 42.300020 6.069275 4.465289
14.500000 1 64.869032 42.520015 6.069488 4.464216
14.600000 1 64.843023 42.743143 6.069703 4.463133
14.700000 1 64.817224 42.969464 6.069922 4.462041
14.800000 1 64.791637 43.199038 6.070143 4.460939
14.900000 1 64.766263 43.431926 6.070367 4.459828
15.000000 1 64.741104 43.668190 6.070594 4.458706
15.100000 1 64.716162 43.907895 6.070824 4.457575
15.200000 1 64.691439 44.151106 6.071056 4.456434
15.300000 1 64.666936 44.397890 6.071292 4.455282
15.400000 1 64.642656 44.648315 6.071531 4.454121
15.500000 1 64.618599 44.902453 6.071772 4.452949
15.600000 1 64.594769 45.160373 6.072017 4.451766
15.700000 1 64.571165 45.422151 6.072265 4.450573
15.800000 1 64.547790 45.687860 6.072516 4.449369
15.900000 1 64.524647 45.957577 6.072770 4.448154
16.000000 1 64.501735 46.231381 6.073027 4.446929
16.100000 1 64.479057 46.509353 6.073287 4.445692
16.200000 1 64.456615 46.791574 6.073551 4.444444
16.300000 1 64.434409 47.078129 6.073817 4.443185
16.400000 1 64.412442 47.369103 6.074087 4.441915
16.500000 1 64.390715 47.664586 6.074361 4.440633
16.600000 1 64.369229 47.964667 6.074637 4.439339
16.700000 1 64.347986 48.269438 6.074917 4.438034
16.800000 1 64.326702 48.578728 6.075196 4.436717
16.900000 1 64.305377 48.892622 6.075476 4.435388
17.000000 1 64.284009 49.211211 6.075754 4.434047
17.100000 1 64.262600 49.534586 6.076033 4.432695
17.200000 1 64.241148 49.862840 6.076311 4.431330
17.300000 1 64.219654 50.196069 6.076589 4.429953
17.400000 1 64.198117 50.534373 6.076866 4.428564
17.500000 1 64.176538 50.877851 6.077143 4.427162
17.600000 1 64.154917 51.226606 6.077420 4.425748
17.700000 1 64.133253 51.580743 6.077696 4.424321
17.800000 1 64.111546 51.940372 6.077972 4.422881
17.900000 1 64.089797 52.305601 6.078248 4.421429
18.000000 1 64.068004 52.676545 6.078523 4.419963
18.100000 1 64.046169 53.053318 6.078798 4.418484
18.200000 1 64.024291 53.436041 6.079073 4.416992
18.300000 1 64.002370 53.824834 6.079347 4.415486
18.400000 1 63.980406 54.219821 6.079621 4.413967
18.500000 1 63.958399 54.621131 6.079895 4.412434
18.600000 1 63.936348 55.028895 6.080168 4.410887
18.700000 1 63.914254 55.443246 6.080441 4.409326
18.800000 1 63.892117 55.864321 6.080713 4.407752
18.900000 1 63.869936 56.292262 6.080985 4.406162
19.000000 1 63.847712 56.727213 6.081257 4.404559
19.100000 1 63.825444 57.169321 6.081528 4.402941
19.200000 1 63.803133 57.618738 6.081799 4.401308
19.300000 1 63.780777 58.075620 6.082069 4.399661
19.400000 1 63.758378 58.540125 6.082339 4.397999
19.500000 1 63.735935 59.012419 6.082609 4.396321
19.600000 1 63.417255 59.411623 6.079347 4.394042
19.700000 1 63.100169 59.822857 6.076085 4.391728
19.800000 1 62.784668 60.246502 6.072823 4.389380
19.900000 1 62.470745 60.682954 6.069561 4.386997
20.000000 1 62.158391 61.132622 6.066299 4.384579
20.100000 1 61.847599 61.595937 6.063037 4.382124
20.200000 1 61.538361 62.073342 6.059774 4.379632
20.300000 1 61.230669 62.565302 6.056512 4.377102
20.400000 1 60.924516 63.072300 6.053250 4.374534
20.500000 1 60.619893 63.594839 6.049988 4.371927
20.600000 1 60.316794 64.133442 6.046727 4.369280
20.700000 1 60.015210 64.688657 6.043465 4.366593
20.800000 1 59.715134 65.261052 6.040203 4.363864
20.900000 1 59.416558 65.851221 6.036942 4.361094
21.000000 1 59.119475 66.459785 6.033681 4.358281
21.100000 1 58.528281 67.002730 6.029846 4.355556
21.200000 1 58.381960 66.355805 6.030293 4.357774
21.300000 1 58.308982 65.821327 6.030724 4.359638
21.400000 1 58.272539 65.496230 6.030990 4.360780
21.500000 1 58.236119 65.130748 6.031290 4.362070
21.600000 1 58.199721 64.723869 6.031622 4.363514
21.700000 1 58.163347 64.274770 6.031987 4.365117
21.800000 1 58.126994 63.782821 6.032384 4.366885
21.900000 1 58.090665 63.247597 6.032813 4.368822
22.000000 1 58.055191 62.682665 6.033262 4.370882
22.100000 1 58.021822 62.113055 6.033711 4.372977
22.200000 1 57.990436 61.543569 6.034157 4.375089
22.300000 1 57.960916 60.978313 6.034597 4.377202
22.400000 1 57.933154 60.420748 6.035029 4.379305
22.500000 1 57.907048 59.873742 6.035450 4.381385
22.600000 1 57.882502 59.339624 6.035860 4.383433
22.700000 1 57.859424 58.820248 6.036256 4.385441
22.800000 1 57.837730 58.317042 6.036640 4.387403
22.900000 1 57.817339 57.831071 6.037010 4.389312
23.000000 1 57.798174 57.363078 6.037365 4.391166
23.100000 1 57.780163 56.913540 6.037705 4.392959
23.200000 1 57.763240 56.482702 6.038031 4.394691
23.300000 1 57.747340 56.070615 6.038343 4.396359
23.400000 1 57.732403 55.677174 6.038640 4.397962
