t Ka M R logL logTeff
0.493510 1 6.999900 3.213687 3.235433 4.316497
0.987047 1 6.999715 3.229361 3.237261 4.315898
1.480611 1 6.999528 3.245121 3.239132 4.315308
1.974201 1 6.999340 3.260972 3.241047 4.314729
2.467819 1 6.999150 3.276920 3.243005 4.314159
2.961465 1 6.998958 3.292970 3.245007 4.313599
3.455138 1 6.998765 3.309127 3.247053 4.313047
3.948839 1 6.998570 3.325398 3.249142 4.312504
4.442569 1 6.998373 3.341788 3.251274 4.311970
4.936327 1 6.998174 3.358303 3.253451 4.311443
5.430114 1 6.997973 3.374949 3.255670 4.310924
5.923930 1 6.997770 3.391733 3.257933 4.310413
6.417775 1 6.997565 3.408661 3.260240 4.309909
6.911650 1 6.997358 3.425739 3.262590 4.309411
7.405555 1 6.997149 3.442974 3.264983 4.308919
7.899491 1 6.996937 3.460372 3.267420 4.308434
8.393457 1 6.996723 3.477940 3.269900 4.307955
8.887454 1 6.996506 3.495685 3.272424 4.307480
9.381483 1 6.996287 3.513614 3.274991 4.307011
9.875544 1 6.996065 3.531734 3.277601 4.306547
10.369636 1 6.995841 3.550053 3.280254 4.306087
10.863761 1 6.995613 3.568577 3.282951 4.305631
11.357920 1 6.995383 3.587315 3.285691 4.305179
11.852111 1 6.995150 3.606274 3.288475 4.304730
12.346337 1 6.994913 3.625462 3.291302 4.304284
12.840597 1 6.994674 3.644886 3.294171 4.303841
13.334891 1 6.994431 3.664556 3.297085 4.303401
13.829221 1 6.994185 3.684480 3.300041 4.302963
14.323587 1 6.993935 3.704666 3.303040 4.302526
14.817989 1 6.993682 3.725122 3.306083 4.302091
15.312427 1 6.993425 3.745859 3.309168 4.301657
15.806903 1 6.993164 3.766884 3.312297 4.301224
16.301417 1 6.992899 3.788208 3.315469 4.300791
16.795970 1 6.992630 3.809840 3.318684 4.300358
17.290561 1 6.992357 3.831790 3.321941 4.299925
17.785192 1 6.992080 3.854069 3.325242 4.299491
18.279864 1 6.991798 3.876686 3.328586 4.299057
18.774576 1 6.991511 3.899653 3.331972 4.298621
19.269330 1 6.991220 3.922981 3.335402 4.298183
19.764127 1 6.990924 3.946682 3.338874 4.297743
20.258966 1 6.990624 3.970767 3.342389 4.297301
20.753849 1 6.990318 3.995251 3.345947 4.296855
21.248777 1 6.990006 4.020145 3.349547 4.296406
21.743750 1 6.989689 4.045464 3.353190 4.295954
22.238769 1 6.989367 4.071222 3.356876 4.295497
22.733835 1 6.989039 4.097435 3.360605 4.295036
23.228949 1 6.988705 4.124118 3.364376 4.294569
23.724111 1 6.988364 4.151290 3.368189 4.294096
24.219323 1 6.988018 4.178968 3.372045 4.293617
24.714586 1 6.987665 4.207171 3.375944 4.293131
25.209900 1 6.987305 4.235922 3.379885 4.292638
25.705266 1 6.986938 4.265240 3.383868 4.292136
26.200686 1 6.986564 4.295152 3.387893 4.291625
26.696160 1 6.986183 4.325682 3.391961 4.291104
27.191690 1 6.985794 4.356858 3.396071 4.290572
27.687277 1 6.985398 4.388712 3.400223 4.290028
28.182921 1 6.984993 4.421275 3.404418 4.289471
28.678624 1 6.984581 4.454583 3.408654 4.288900
29.174388 1 6.984159 4.488677 3.412932 4.288314
29.670213 1 6.983729 4.523597 3.417252 4.287712
30.166101 1 6.983291 4.559392 3.421614 4.287091
30.662053 1 6.982842 4.596113 3.426018 4.286450
31.158070 1 6.982385 4.633816 3.430464 4.285787
31.654154 1 6.981917 4.672563 3.434951 4.285101
32.150307 1 6.981439 4.712424 3.439480 4.284388
32.646529 1 6.980951 4.753473 3.444050 4.283648
33.142822 1 6.980453 4.795794 3.448662 4.282876
33.639189 1 6.979943 4.839479 3.453315 4.282070
34.135630 1 6.979422 4.884631 3.458009 4.281227
34.632147 1 6.978889 4.931362 3.462745 4.280343
35.128742 1 6.978344 4.979798 3.467522 4.279415
35.377080 1 6.978066 5.004698 3.469925 4.278933
35.625438 1 6.977784 5.030076 3.472339 4.278438
35.873816 1 6.977500 5.055954 3.474763 4.277930
36.122215 1 6.977212 5.082352 3.477197 4.277407
36.370636 1 6.976920 5.109292 3.479642 4.276871
36.619077 1 6.976626 5.136797 3.482096 4.276318
36.867541 1 6.976328 5.164891 3.484561 4.275750
37.116026 1 6.976027 5.193600 3.487036 4.275165
37.364533 1 6.975722 5.222951 3.489521 4.274563
37.613062 1 6.975414 5.252973 3.492017 4.273942
37.861614 1 6.975102 5.283696 3.494522 4.273302
38.110189 1 6.974787 5.315151 3.497038 4.272642
38.358787 1 6.974469 5.347373 3.499564 4.271961
38.607408 1 6.974146 5.380397 3.502100 4.271258
38.856053 1 6.973820 5.414260 3.504646 4.270532
39.104722 1 6.973490 5.449002 3.507202 4.269783
39.353415 1 6.973157 5.484664 3.509768 4.269008
39.602133 1 6.972819 5.521291 3.512345 4.268206
39.850875 1 6.972478 5.558929 3.514931 4.267378
40.099642 1 6.972133 5.597628 3.517528 4.266520
40.348435 1 6.971784 5.637440 3.520134 4.265633
40.597253 1 6.971431 5.678421 3.522751 4.264715
40.846098 1 6.971074 5.720628 3.525378 4.263763
41.094968 1 6.970713 5.764123 3.528014 4.262778
41.343865 1 6.970348 5.808973 3.530661 4.261756
41.592788 1 6.969979 5.855246 3.533318 4.260697
41.841739 1 6.969606 5.903016 3.535985 4.259600
42.090718 1 6.969229 5.952361 3.538661 4.258461
42.339723 1 6.968848 6.003364 3.541348 4.257280
42.588758 1 6.968462 6.056112 3.544045 4.256055
42.837820 1 6.968072 6.110699 3.546751 4.254783
43.086911 1 6.967678 6.167224 3.549468 4.253463
43.336031 1 6.967279 6.225791 3.552195 4.252092
43.585180 1 6.966877 6.286514 3.554931 4.250668
43.709770 1 6.966673 6.317720 3.556303 4.249936
43.834367 1 6.966469 6.349509 3.557677 4.249190
43.958971 1 6.966263 6.381899 3.559054 4.248429
44.083583 1 6.966056 6.414905 3.560434 4.247654
44.208203 1 6.965848 6.448545 3.561816 4.246864
44.332830 1 6.965640 6.482836 3.563200 4.246058
44.457465 1 6.965430 6.517797 3.564587 4.245237
44.582108 1 6.965219 6.553446 3.565976 4.244400
44.706759 1 6.965006 6.589803 3.567368 4.243546
44.831417 1 6.964793 6.626887 3.568762 4.242676
44.956083 1 6.964579 6.664721 3.570159 4.241789
45.080757 1 6.964363 6.703324 3.571558 4.240885
45.205439 1 6.964147 6.742720 3.572960 4.239963
45.330129 1 6.963930 6.782931 3.574364 4.239023
45.454827 1 6.963711 6.823981 3.575771 4.238064
45.579533 1 6.963491 6.865895 3.577180 4.237087
45.704248 1 6.963270 6.908697 3.578591 4.236090
45.828970 1 6.963049 6.952414 3.580006 4.235074
45.953700 1 6.962826 6.997072 3.581422 4.234038
46.078439 1 6.962602 7.042701 3.582841 4.232981
46.203186 1 6.962377 7.089329 3.584263 4.231904
46.327941 1 6.962151 7.136986 3.585687 4.230805
46.452705 1 6.961924 7.185703 3.587114 4.229684
46.577477 1 6.961695 7.235513 3.588543 4.228542
46.702257 1 6.961466 7.286448 3.589974 4.227376
46.827046 1 6.961236 7.338543 3.591408 4.226188
46.951843 1 6.961005 7.391835 3.592845 4.224976
47.076649 1 6.960772 7.446360 3.594284 4.223740
47.201464 1 6.960539 7.502156 3.595725 4.222479
47.326287 1 6.960305 7.559264 3.597169 4.221193
47.451118 1 6.960069 7.617725 3.598616 4.219882
47.575959 1 6.959833 7.677582 3.600065 4.218545
47.700808 1 6.959595 7.738879 3.601516 4.217181
47.825666 1 6.959357 7.801663 3.602970 4.215790
47.950533 1 6.959118 7.865981 3.604427 4.214371
48.075408 1 6.958877 7.931883 3.605886 4.212924
48.200292 1 6.958636 7.999422 3.607347 4.211448
48.325186 1 6.958394 8.068651 3.608811 4.209943
48.450088 1 6.958151 8.139625 3.610278 4.208408
48.574999 1 6.957907 8.212403 3.611747 4.206842
48.699920 1 6.957662 8.287045 3.613219 4.205245
48.824849 1 6.957416 8.363614 3.614693 4.203617
48.949787 1 6.957169 8.442175 3.616169 4.201956
49.074735 1 6.956922 8.522797 3.617648 4.200262
49.324648 1 6.956425 8.452367 3.641517 4.208031
49.424648 1 6.956353 8.374165 3.647439 4.211530
49.524648 1 6.956321 8.332684 3.650235 4.213307
49.624648 1 6.956289 8.289571 3.652970 4.215117
49.724648 1 6.956260 8.245332 3.655633 4.216945
49.824648 1 6.956231 8.200417 3.658218 4.218777
49.924648 1 6.956204 8.155222 3.660718 4.220602
50.024648 1 6.956179 8.110095 3.663129 4.222410
50.124648 1 6.956154 8.065330 3.665450 4.224192
50.224648 1 6.956131 8.021179 3.667677 4.225941
50.324648 1 6.956108 7.977851 3.669812 4.227651
50.424648 1 6.956087 7.935516 3.671853 4.229316
50.524648 1 6.956067 7.894312 3.673802 4.230934
50.624648 1 6.956048 7.854346 3.675661 4.232501
50.724648 1 6.956011 7.775910 3.679227 4.235572
50.824648 1 6.955979 7.703525 3.682434 4.238404
50.924648 1 6.955949 7.637315 3.685307 4.240997
51.024648 1 6.955923 7.577185 3.687872 4.243355
51.124648 1 6.955900 7.522897 3.690156 4.245487
51.224648 1 6.955879 7.474117 3.692184 4.247407
51.324648 1 6.955860 7.430461 3.693981 4.249128
51.424648 1 6.955844 7.391521 3.695571 4.250666
51.524648 1 6.955815 7.321722 3.698393 4.253432
51.624648 1 6.955793 7.268002 3.700542 4.255569
51.724648 1 6.955776 7.226948 3.702173 4.257206
51.824648 1 6.955750 7.164150 3.704649 4.259720
51.924648 2 6.955724 7.099908 3.707160 4.262304
52.024648 2 6.955722 7.170648 3.706337 4.259946
52.124648 2 6.955720 7.216799 3.705805 4.258420
52.224648 2 6.955719 7.263246 3.705273 4.256894
52.324648 2 6.955717 7.309993 3.704741 4.255367
52.424648 2 6.955716 7.357040 3.704209 4.253841
52.524648 2 6.955714 7.404390 3.703677 4.252315
52.624648 2 6.955713 7.452045 3.703145 4.250789
52.724648 2 6.955711 7.500007 3.702613 4.249263
52.824648 2 6.955710 7.548277 3.702081 4.247737
52.924648 2 6.955708 7.596858 3.701549 4.246211
53.024648 2 6.955707 7.645751 3.701017 4.244685
53.124648 2 6.955706 7.694959 3.700485 4.243159
53.224648 2 6.955704 7.744484 3.699953 4.241633
53.324648 2 6.955703 7.794328 3.699421 4.240107
53.424648 2 6.955701 7.844493 3.698889 4.238580
53.524648 2 6.955700 7.894980 3.698357 4.237054
53.624648 2 6.955699 7.945792 3.697825 4.235528
53.724648 2 6.955697 7.996931 3.697293 4.234002
53.824648 2 6.955696 8.048400 3.696761 4.232476
53.924648 2 6.955695 8.100199 3.696229 4.230950
54.024648 2 6.955693 8.152332 3.695697 4.229424
54.124648 2 6.955692 8.204801 3.695165 4.227898
54.224648 2 6.955691 8.257607 3.694633 4.226372
54.324648 2 6.955689 8.310753 3.694101 4.224846
54.424648 2 6.955688 8.364241 3.693569 4.223320
54.524648 2 6.955687 8.418074 3.693037 4.221794
54.624648 2 6.955685 8.472253 3.692505 4.220267
54.724648 2 6.955684 8.526780 3.691974 4.218741
54.824648 2 6.955683 8.581659 3.691442 4.217215
54.924648 2 6.955682 8.636890 3.690910 4.215689
55.024648 2 6.955680 8.692477 3.690378 4.214163
55.124648 2 6.955679 8.748422 3.689846 4.212637
55.224648 2 6.955678 8.804727 3.689314 4.211111
55.324648 2 6.955677 8.861395 3.688782 4.209585
55.424648 2 6.955675 8.918427 3.688250 4.208059
55.524648 2 6.955674 8.975826 3.687718 4.206533
55.624648 2 6.955673 9.033594 3.687186 4.205007
55.724648 2 6.955672 9.091734 3.686654 4.203481
55.824648 2 6.955671 9.150249 3.686122 4.201955
55.924648 2 6.955670 9.209140 3.685590 4.200429
56.024648 2 6.955668 9.268410 3.685058 4.198902
56.124648 2 6.955667 9.328062 3.684526 4.197376
56.224648 2 6.955666 9.388097 3.683994 4.195850
56.324648 2 6.955665 9.448519 3.683462 4.194324
56.424648 2 6.955664 9.509330 3.682930 4.192798
56.524648 2 6.955663 9.570532 3.682398 4.191272
56.624648 2 6.955661 9.632128 3.681866 4.189746
56.724648 2 6.955660 9.694120 3.681334 4.188220
56.824648 2 6.955659 9.756512 3.680802 4.186694
56.924648 2 6.955658 9.819305 3.680271 4.185168
57.024648 2 6.955657 9.882502 3.679739 4.183642
57.124648 2 6.955656 9.946105 3.679207 4.182116
57.224648 2 6.955655 10.010119 3.678675 4.180590
57.324648 2 6.955654 10.074544 3.678143 4.179064
57.424648 2 6.955653 10.139384 3.677611 4.177538
57.524648 2 6.955652 10.204641 3.677079 4.176011
57.624648 2 6.955651 10.270318 3.676547 4.174485
57.724648 2 6.955650 10.336417 3.676015 4.172959
57.824648 2 6.955649 10.402943 3.675483 4.171433
57.924648 2 6.955647 10.469896 3.674951 4.169907
58.024648 2 6.955646 10.537280 3.674419 4.168381
58.124648 2 6.955645 10.605098 3.673887 4.166855
58.224648 2 6.955644 10.673353 3.673356 4.165329
58.324648 2 6.955643 10.742046 3.672824 4.163803
58.424648 2 6.955642 10.811182 3.672292 4.162277
58.524648 2 6.955641 10.880763 3.671760 4.160751
58.624648 2 6.955640 10.950792 3.671228 4.159225
58.724648 2 6.955639 11.021271 3.670696 4.157699
58.824648 2 6.955638 11.092204 3.670164 4.156173
58.924648 2 6.955637 11.163593 3.669632 4.154647
59.024648 2 6.955637 11.235442 3.669100 4.153121
59.124648 2 6.955636 11.307753 3.668568 4.151594
59.224648 2 6.955635 11.380530 3.668036 4.150068
59.324648 2 6.955634 11.453775 3.667505 4.148542
59.424648 2 6.955633 11.527491 3.666973 4.147016
59.524648 2 6.955632 11.601682 3.666441 4.145490
59.624648 2 6.955631 11.676351 3.665909 4.143964
59.724648 2 6.955630 11.751500 3.665377 4.142438
59.824648 2 6.955629 11.827132 3.664845 4.140912
59.924648 2 6.955628 11.903252 3.664313 4.139386
60.024648 2 6.955627 11.979861 3.663781 4.137860
60.124648 2 6.955626 12.056963 3.663249 4.136334
60.224648 2 6.955625 12.134562 3.662717 4.134808
60.324648 2 6.955625 12.212660 3.662186 4.133282
60.424648 2 6.955624 12.291260 3.661654 4.131756
60.524648 2 6.955623 12.370367 3.661122 4.130230
60.624648 2 6.955622 12.449983 3.660590 4.128704
60.724648 2 6.955621 12.530111 3.660058 4.127178
60.824648 2 6.955620 12.610754 3.659526 4.125652
60.924648 2 6.955619 12.691917 3.658994 4.124126
61.024648 2 6.955618 12.773602 3.658462 4.122599
61.124648 2 6.955618 12.855813 3.657931 4.121073
61.224648 2 6.955617 12.938553 3.657399 4.119547
61.324648 2 6.955616 13.021825 3.656867 4.118021
61.424648 2 6.955615 13.105634 3.656335 4.116495
61.524648 2 6.955614 13.189982 3.655803 4.114969
61.624648 2 6.955613 13.274872 3.655271 4.113443
61.724648 2 6.955613 13.360309 3.654739 4.111917
61.824648 2 6.955612 13.446296 3.654207 4.110391
