t Ka M R logL logTeff
239.925614 1 0.800084 0.730749 -0.623524 3.673376
479.851518 1 0.800084 0.732234 -0.620686 3.673644
719.777714 1 0.800083 0.733724 -0.617793 3.673926
959.704205 1 0.800083 0.735218 -0.614844 3.674221
1199.630994 1 0.800083 0.736719 -0.611839 3.674530
1439.558084 1 0.800083 0.738226 -0.608779 3.674851
1679.485479 1 0.800082 0.739742 -0.605663 3.675185
1919.413180 1 0.800082 0.741265 -0.602491 3.675531
2159.341193 1 0.800082 0.742798 -0.599263 3.675890
2399.269519 1 0.800081 0.744340 -0.595979 3.676260
2639.198163 1 0.800081 0.745893 -0.592640 3.676642
2879.127127 1 0.800081 0.747458 -0.589245 3.677036
3119.056417 1 0.800081 0.749036 -0.585794 3.677441
3358.986034 1 0.800080 0.750626 -0.582288 3.677857
3598.915984 1 0.800080 0.752230 -0.578726 3.678284
3838.846269 1 0.800080 0.753850 -0.575108 3.678721
4078.776895 1 0.800080 0.755485 -0.571434 3.679169
4318.707864 1 0.800079 0.757137 -0.567704 3.679627
4558.639183 1 0.800079 0.758806 -0.563919 3.680096
4798.570854 1 0.800079 0.760493 -0.560078 3.680573
5038.502882 1 0.800078 0.762200 -0.556181 3.681061
5278.435272 1 0.800078 0.763926 -0.552229 3.681558
5518.368028 1 0.800078 0.765674 -0.548220 3.682064
5758.301156 1 0.800077 0.767443 -0.544156 3.682578
5998.234660 1 0.800077 0.769236 -0.540036 3.683102
6238.168546 1 0.800077 0.771052 -0.535861 3.683634
6478.102818 1 0.800076 0.772892 -0.531630 3.684174
6718.037483 1 0.800076 0.774758 -0.527342 3.684722
6957.972545 1 0.800076 0.776651 -0.522999 3.685278
7197.908010 1 0.800075 0.778571 -0.518601 3.685841
7437.843885 1 0.800075 0.780520 -0.514146 3.686412
7677.780175 1 0.800075 0.782499 -0.509636 3.686990
7917.716886 1 0.800074 0.784507 -0.505069 3.687575
8157.654024 1 0.800074 0.786548 -0.500447 3.688166
8397.591597 1 0.800074 0.788621 -0.495769 3.688764
8637.529611 1 0.800073 0.790727 -0.491035 3.689368
8877.468072 1 0.800073 0.792869 -0.486245 3.689979
9117.406989 1 0.800072 0.795046 -0.481399 3.690595
9357.346367 1 0.800072 0.797261 -0.476496 3.691216
9597.286215 1 0.800072 0.799514 -0.471537 3.691843
9837.226540 1 0.800071 0.801806 -0.466522 3.692475
10077.167351 1 0.800071 0.804139 -0.461450 3.693112
10317.108654 1 0.800070 0.806514 -0.456322 3.693754
10557.050460 1 0.800070 0.808932 -0.451136 3.694400
10796.992776 1 0.800070 0.811396 -0.445893 3.695051
11036.935611 1 0.800069 0.813905 -0.440593 3.695705
11276.878974 1 0.800069 0.816463 -0.435234 3.696364
11516.822876 1 0.800068 0.819069 -0.429818 3.697026
11756.767324 1 0.800068 0.821727 -0.424342 3.697691
11996.712330 1 0.800067 0.824438 -0.418808 3.698360
12236.657904 1 0.800067 0.827204 -0.413213 3.699031
12476.604056 1 0.800066 0.830026 -0.407558 3.699705
12716.550797 1 0.800066 0.832908 -0.401841 3.700382
12956.498138 1 0.800065 0.835850 -0.396062 3.701061
13196.446092 1 0.800065 0.838857 -0.390220 3.701742
13436.394669 1 0.800064 0.841930 -0.384313 3.702424
13676.343883 1 0.800064 0.845072 -0.378339 3.703109
13916.293746 1 0.800063 0.848287 -0.372298 3.703794
14156.244271 1 0.800063 0.851578 -0.366188 3.704481
14396.195472 1 0.800062 0.854948 -0.360006 3.705169
14636.147363 1 0.800061 0.858401 -0.353751 3.705858
14876.099959 1 0.800061 0.861943 -0.347419 3.706547
15116.053274 1 0.800060 0.865576 -0.341009 3.707236
15356.007324 1 0.800060 0.869307 -0.334516 3.707925
15595.962125 1 0.800059 0.873142 -0.327937 3.708614
15835.917694 1 0.800058 0.877086 -0.321268 3.709302
16075.874048 1 0.800058 0.881146 -0.314506 3.709990
16315.831206 1 0.800057 0.885329 -0.307644 3.710677
16555.789186 1 0.800056 0.889645 -0.300678 3.711363
16795.748007 1 0.800055 0.894101 -0.293601 3.712047
17035.707690 1 0.800055 0.898707 -0.286407 3.712730
17275.668256 1 0.800054 0.903475 -0.279088 3.713411
17515.629727 1 0.800053 0.908415 -0.271636 3.714089
17755.592127 1 0.800052 0.913542 -0.264043 3.714766
17995.555479 1 0.800052 0.918870 -0.256297 3.715439
18235.519808 1 0.800051 0.924414 -0.248389 3.716110
18475.485142 1 0.800050 0.930193 -0.240307 3.716777
18715.451508 1 0.800049 0.936225 -0.232037 3.717441
18955.418936 1 0.800048 0.942532 -0.223565 3.718101
19195.387457 1 0.800047 0.949137 -0.214875 3.718757
19435.357103 1 0.800046 0.956069 -0.205951 3.719408
19675.327910 1 0.800045 0.963355 -0.196772 3.720054
19915.299914 1 0.800044 0.971031 -0.187320 3.720694
20155.273155 1 0.800043 0.979134 -0.177572 3.721327
20395.247675 1 0.800042 0.987707 -0.167504 3.721951
20635.223519 1 0.800041 0.996803 -0.157088 3.722564
20875.200736 1 0.800040 1.006483 -0.146298 3.723163
20995.190056 1 0.800039 1.011564 -0.140753 3.723456
21115.179746 1 0.800038 1.016819 -0.135102 3.723743
21235.169814 1 0.800038 1.022262 -0.129341 3.724024
21355.160267 1 0.800037 1.027905 -0.123466 3.724298
21475.151113 1 0.800036 1.033763 -0.117472 3.724562
21595.142362 1 0.800036 1.039855 -0.111354 3.724816
21715.134021 1 0.800035 1.046201 -0.105107 3.725056
21835.126099 1 0.800034 1.052824 -0.098727 3.725281
21955.118608 1 0.800034 1.059751 -0.092207 3.725487
22075.111556 1 0.800033 1.067015 -0.085542 3.725670
22195.104954 1 0.800032 1.074653 -0.078726 3.725825
22315.098814 1 0.800031 1.082709 -0.071754 3.725946
22435.093147 1 0.800030 1.091237 -0.064618 3.726026
22555.087966 1 0.800030 1.100300 -0.057313 3.726057
22675.083284 1 0.800029 1.109973 -0.049830 3.726027
22795.079115 1 0.800028 1.120349 -0.042165 3.725923
22915.075474 1 0.800027 1.131538 -0.034308 3.725729
22975.073925 1 0.800026 1.137478 -0.030306 3.725593
23035.072516 1 0.800026 1.143674 -0.026253 3.725426
23095.071249 1 0.800025 1.150147 -0.022149 3.725227
23155.070127 1 0.800025 1.156920 -0.017992 3.724991
23215.069152 1 0.800024 1.164021 -0.013781 3.724715
23275.068326 1 0.800024 1.171477 -0.009516 3.724395
23335.067653 1 0.800023 1.179322 -0.005195 3.724026
23395.067133 1 0.800023 1.187590 -0.000817 3.723603
23455.066772 1 0.800022 1.196322 0.003619 3.723121
23515.066570 1 0.800022 1.205562 0.008113 3.722574
23575.066532 1 0.800021 1.215358 0.012669 3.721956
23635.066661 1 0.800021 1.225766 0.017285 3.721258
23695.066959 1 0.800020 1.236847 0.021964 3.720474
23755.067430 1 0.800020 1.248669 0.026707 3.719594
23785.067754 1 0.800019 1.254882 0.029102 3.719115
23837.568400 1 0.800019 1.266278 0.033335 3.718210
23876.943990 1 0.800018 1.275293 0.036542 3.717471
23906.475742 1 0.800018 1.282337 0.038967 3.716881
23950.773439 1 0.800017 1.293386 0.042635 3.715935
23995.071240 2 0.800017 1.305056 0.046341 3.714911
24000.392717 2 0.800015 1.307045 0.047228 3.714802
24013.024712 2 0.800010 1.311778 0.049333 3.714544
24025.656995 2 0.800006 1.316529 0.051438 3.714285
24038.289571 2 0.800001 1.321297 0.053544 3.714026
24050.922440 2 0.799996 1.326082 0.055649 3.713768
24063.555607 2 0.799992 1.330884 0.057754 3.713509
24076.189072 2 0.799987 1.335704 0.059860 3.713250
24088.822839 2 0.799982 1.340541 0.061965 3.712992
24101.456911 2 0.799977 1.345395 0.064070 3.712733
24114.091289 2 0.799972 1.350268 0.066176 3.712475
24126.725977 2 0.799967 1.355157 0.068281 3.712216
24139.360978 2 0.799962 1.360065 0.070386 3.711957
24151.996293 2 0.799957 1.364990 0.072491 3.711699
24164.631926 2 0.799952 1.369933 0.074597 3.711440
24177.267879 2 0.799947 1.374893 0.076702 3.711182
24189.904155 2 0.799942 1.379872 0.078807 3.710923
24202.540757 2 0.799937 1.384869 0.080912 3.710664
24215.177687 2 0.799931 1.389883 0.083017 3.710406
24227.814949 2 0.799926 1.394916 0.085123 3.710147
24240.452546 2 0.799921 1.399967 0.087228 3.709889
24253.090479 2 0.799915 1.405037 0.089333 3.709630
24265.728752 2 0.799910 1.410124 0.091438 3.709371
24278.367369 2 0.799904 1.415230 0.093543 3.709113
24291.006331 2 0.799899 1.420354 0.095648 3.708854
24303.645642 2 0.799893 1.425497 0.097754 3.708596
24316.285304 2 0.799887 1.430659 0.099859 3.708337
24328.925322 2 0.799882 1.435839 0.101964 3.708079
24341.565697 2 0.799876 1.441038 0.104069 3.707820
24354.206434 2 0.799870 1.446255 0.106174 3.707562
24366.847534 2 0.799864 1.451492 0.108279 3.707303
24379.489002 2 0.799859 1.456747 0.110384 3.707044
24392.130840 2 0.799853 1.462022 0.112489 3.706786
24404.773051 2 0.799847 1.467315 0.114594 3.706527
24417.415639 2 0.799841 1.472628 0.116699 3.706269
24430.058607 2 0.799834 1.477959 0.118804 3.706010
24442.701958 2 0.799828 1.483310 0.120909 3.705752
24455.345695 2 0.799822 1.488681 0.123014 3.705493
24467.989822 2 0.799816 1.494070 0.125119 3.705235
24480.634343 2 0.799810 1.499479 0.127224 3.704976
24493.279259 2 0.799803 1.504908 0.129330 3.704718
24505.924576 2 0.799797 1.510356 0.131435 3.704459
24518.570296 2 0.799790 1.515824 0.133540 3.704201
24531.216422 2 0.799784 1.521312 0.135645 3.703943
24543.862959 2 0.799777 1.526820 0.137750 3.703684
24556.509910 2 0.799771 1.532347 0.139855 3.703426
24569.157278 2 0.799764 1.537894 0.141960 3.703167
24581.805066 2 0.799757 1.543462 0.144065 3.702909
24594.453280 2 0.799750 1.549049 0.146170 3.702650
24607.101921 2 0.799744 1.554657 0.148275 3.702392
24619.750994 2 0.799737 1.560285 0.150380 3.702134
24632.400503 2 0.799730 1.565933 0.152485 3.701875
24645.050451 2 0.799723 1.571602 0.154590 3.701617
24657.700842 2 0.799715 1.577291 0.156695 3.701358
24670.351680 2 0.799708 1.583000 0.158800 3.701100
24683.002968 2 0.799701 1.588731 0.160905 3.700842
24695.654711 2 0.799694 1.594482 0.163009 3.700583
24708.306913 2 0.799686 1.600253 0.165114 3.700325
24720.959577 2 0.799679 1.606046 0.167219 3.700066
24733.612707 2 0.799672 1.611859 0.169324 3.699808
24746.266307 2 0.799664 1.617694 0.171429 3.699550
