t Ka M R logL logTeff
0.100000 1 49.993065 8.002568 5.534319 4.693106
0.200000 1 49.985972 8.030214 5.536210 4.692829
0.300000 1 49.978805 8.058007 5.538131 4.692560
0.400000 1 49.971562 8.085976 5.540084 4.692295
0.500000 1 49.964239 8.114152 5.542067 4.692036
0.600000 1 49.956837 8.142564 5.544080 4.691780
0.700000 1 49.949352 8.171242 5.546124 4.691528
0.800000 1 49.941783 8.200217 5.548199 4.691278
0.900000 1 49.934128 8.229521 5.550305 4.691029
1.000000 1 49.926384 8.259184 5.552441 4.690782
1.100000 1 49.918549 8.289240 5.554607 4.690535
1.200000 1 49.910621 8.319719 5.556804 4.690287
1.300000 1 49.902598 8.350656 5.559031 4.690038
1.400000 1 49.894477 8.382083 5.561288 4.689787
1.500000 1 49.886255 8.414035 5.563576 4.689532
1.600000 1 49.877931 8.446546 5.565894 4.689275
1.700000 1 49.869501 8.479651 5.568243 4.689012
1.800000 1 49.860963 8.513386 5.570621 4.688745
1.900000 1 49.852313 8.547785 5.573030 4.688471
2.000000 1 49.843550 8.582888 5.575468 4.688191
2.100000 1 49.834670 8.618730 5.577937 4.687903
2.200000 1 49.825669 8.655349 5.580436 4.687607
2.300000 1 49.816546 8.692785 5.582964 4.687302
2.400000 1 49.807295 8.731077 5.585522 4.686987
2.500000 1 49.797915 8.770264 5.588111 4.686662
2.600000 1 49.788402 8.810389 5.590728 4.686325
2.700000 1 49.778751 8.851493 5.593376 4.685976
2.800000 1 49.768960 8.893618 5.596053 4.685615
2.900000 1 49.759025 8.936808 5.598760 4.685239
3.000000 1 49.748941 8.981109 5.601496 4.684849
3.100000 1 49.738705 9.026565 5.604261 4.684445
3.200000 1 49.728313 9.073225 5.607056 4.684024
3.300000 1 49.717760 9.121135 5.609880 4.683586
3.400000 1 49.707042 9.170346 5.612733 4.683131
3.500000 1 49.696154 9.220908 5.615615 4.682658
3.600000 1 49.685092 9.272875 5.618526 4.682165
3.700000 1 49.673851 9.326299 5.621466 4.681653
3.800000 1 49.662426 9.381237 5.624435 4.681119
3.900000 1 49.650811 9.437746 5.627433 4.680565
4.000000 1 49.639003 9.495887 5.630459 4.679988
4.100000 1 49.626995 9.555721 5.633514 4.679387
4.200000 1 49.614782 9.617313 5.636597 4.678763
