t Ka M R logL logTeff
1.028299 1 5.000048 2.648796 2.726160 4.231156
2.056616 1 5.000011 2.662044 2.727952 4.230521
3.084950 1 4.999974 2.675366 2.729782 4.229894
4.113302 1 4.999936 2.688767 2.731651 4.229277
5.141671 1 4.999899 2.702251 2.733560 4.228668
6.170058 1 4.999861 2.715823 2.735508 4.228067
7.198464 1 4.999822 2.729488 2.737495 4.227474
8.226887 1 4.999784 2.743251 2.739521 4.226888
9.255329 1 4.999745 2.757117 2.741586 4.226310
10.283789 1 4.999705 2.771090 2.743691 4.225738
11.312268 1 4.999666 2.785176 2.745834 4.225173
12.340765 1 4.999626 2.799380 2.748017 4.224614
13.369282 1 4.999585 2.813708 2.750239 4.224061
14.397817 1 4.999544 2.828164 2.752499 4.223513
15.426373 1 4.999503 2.842755 2.754799 4.222971
16.454947 1 4.999461 2.857485 2.757139 4.222433
17.483542 1 4.999419 2.872362 2.759517 4.221900
18.512156 1 4.999377 2.887389 2.761934 4.221371
19.540791 1 4.999334 2.902575 2.764391 4.220847
20.569446 1 4.999290 2.917924 2.766886 4.220325
21.598122 1 4.999246 2.933442 2.769421 4.219807
22.626819 1 4.999201 2.949137 2.771995 4.219292
23.655537 1 4.999156 2.965014 2.774607 4.218779
24.684276 1 4.999110 2.981080 2.777259 4.218269
25.713037 1 4.999064 2.997342 2.779950 4.217760
26.741820 1 4.999017 3.013806 2.782680 4.217253
27.770625 1 4.998970 3.030480 2.785449 4.216747
28.799452 1 4.998922 3.047370 2.788258 4.216242
29.828303 1 4.998873 3.064485 2.791105 4.215738
30.857176 1 4.998824 3.081831 2.793991 4.215234
31.886073 1 4.998774 3.099415 2.796916 4.214730
32.914993 1 4.998723 3.117247 2.799880 4.214225
33.943938 1 4.998672 3.135334 2.802884 4.213720
34.972907 1 4.998620 3.153683 2.805926 4.213213
36.001901 1 4.998567 3.172304 2.809007 4.212705
37.030920 1 4.998513 3.191206 2.812128 4.212195
38.059964 1 4.998459 3.210397 2.815287 4.211683
39.089034 1 4.998404 3.229886 2.818485 4.211168
40.118130 1 4.998347 3.249683 2.821722 4.210651
41.147253 1 4.998291 3.269799 2.824998 4.210130
42.176403 1 4.998233 3.290242 2.828314 4.209605
43.205580 1 4.998174 3.311025 2.831668 4.209076
44.234785 1 4.998114 3.332158 2.835061 4.208543
45.264019 1 4.998054 3.353654 2.838493 4.208005
46.293281 1 4.997992 3.375523 2.841964 4.207461
47.322573 1 4.997929 3.397780 2.845473 4.206911
48.351894 1 4.997866 3.420437 2.849022 4.206355
49.381245 1 4.997801 3.443510 2.852610 4.205792
50.410628 1 4.997735 3.467013 2.856236 4.205222
51.440041 1 4.997668 3.490962 2.859901 4.204643
52.469487 1 4.997600 3.515376 2.863605 4.204056
53.498964 1 4.997531 3.540272 2.867348 4.203459
54.528475 1 4.997460 3.565669 2.871130 4.202853
55.558019 1 4.997388 3.591591 2.874951 4.202235
56.587597 1 4.997315 3.618059 2.878810 4.201605
57.617210 1 4.997240 3.645098 2.882709 4.200963
58.646859 1 4.997164 3.672735 2.886646 4.200307
59.676543 1 4.997087 3.701000 2.890621 4.199636
60.706264 1 4.997008 3.729924 2.894636 4.198950
61.736023 1 4.996928 3.759542 2.898689 4.198245
62.765820 1 4.996846 3.789892 2.902781 4.197522
63.795655 1 4.996763 3.821016 2.906912 4.196779
64.825530 1 4.996678 3.852959 2.911081 4.196014
65.855446 1 4.996591 3.885770 2.915289 4.195224
66.885403 1 4.996503 3.919506 2.919536 4.194409
67.915401 1 4.996413 3.954227 2.923822 4.193565
68.945443 1 4.996321 3.989999 2.928146 4.192691
69.975528 1 4.996227 4.026897 2.932508 4.191782
71.005658 1 4.996132 4.065001 2.936909 4.190838
72.035833 1 4.996034 4.104402 2.941349 4.189853
73.066054 1 4.995934 4.145199 2.945827 4.188825
73.581189 1 4.995883 4.166155 2.948081 4.188293
74.096335 1 4.995832 4.187502 2.950344 4.187749
