t Ka M R logL logTeff
500.000000 0 0.400084 0.366233 -1.552529 3.591130
1000.000000 0 0.400084 0.367013 -1.549779 3.591355
1500.000000 0 0.400084 0.367795 -1.546955 3.591599
2000.000000 0 0.400084 0.368579 -1.544056 3.591861
2500.000000 0 0.400084 0.369365 -1.541082 3.592142
3000.000000 0 0.400084 0.370153 -1.538033 3.592442
3500.000000 0 0.400084 0.370943 -1.534909 3.592760
4000.000000 0 0.400084 0.371735 -1.531711 3.593096
4500.000000 0 0.400084 0.372529 -1.528437 3.593451
5000.000000 0 0.400084 0.373326 -1.525089 3.593825
5500.000000 0 0.400084 0.374125 -1.521665 3.594216
6000.000000 0 0.400084 0.374926 -1.518167 3.594626
6500.000000 0 0.400084 0.375730 -1.514594 3.595054
7000.000000 0 0.400084 0.376536 -1.510946 3.595501
7500.000000 0 0.400084 0.377346 -1.507223 3.595965
8000.000000 0 0.400084 0.378158 -1.503425 3.596448
8500.000000 0 0.400084 0.378973 -1.499552 3.596949
9000.000000 0 0.400084 0.379790 -1.495604 3.597467
9500.000000 0 0.400084 0.380611 -1.491582 3.598004
10000.000000 0 0.400084 0.381435 -1.487484 3.598559
10500.000000 0 0.400084 0.382262 -1.483312 3.599132
11000.000000 0 0.400084 0.383092 -1.479065 3.599723
11500.000000 0 0.400084 0.383926 -1.474742 3.600331
12000.000000 0 0.400084 0.384763 -1.470345 3.600958
12500.000000 0 0.400084 0.385604 -1.465873 3.601602
13000.000000 0 0.400084 0.386448 -1.461326 3.602264
13500.000000 0 0.400084 0.387296 -1.456704 3.602943
14000.000000 0 0.400084 0.388147 -1.452007 3.603641
14500.000000 0 0.400084 0.389003 -1.447235 3.604356
15000.000000 0 0.400084 0.389862 -1.442387 3.605088
15500.000000 0 0.400084 0.390725 -1.437465 3.605838
16000.000000 0 0.400084 0.391593 -1.432467 3.606606
16500.000000 0 0.400084 0.392465 -1.427395 3.607392
17000.000000 0 0.400084 0.393341 -1.422246 3.608194
17500.000000 0 0.400084 0.394222 -1.417022 3.609015
18000.000000 0 0.400084 0.395107 -1.411723 3.609853
18500.000000 0 0.400084 0.395997 -1.406347 3.610708
19000.000000 0 0.400084 0.396891 -1.400895 3.611581
19500.000000 0 0.400084 0.397791 -1.395367 3.612471
20000.000000 0 0.400084 0.398696 -1.389761 3.613379
20500.000000 0 0.400084 0.399606 -1.384078 3.614305
21000.000000 0 0.400084 0.400522 -1.378317 3.615248
21500.000000 0 0.400084 0.401443 -1.372478 3.616209
22000.000000 0 0.400084 0.402370 -1.366559 3.617188
22500.000000 0 0.400084 0.403303 -1.360560 3.618185
23000.000000 0 0.400084 0.404242 -1.354480 3.619200
23500.000000 0 0.400084 0.405188 -1.348317 3.620233
24000.000000 0 0.400084 0.406141 -1.342070 3.621285
24500.000000 0 0.400084 0.407101 -1.335737 3.622355
25000.000000 0 0.400084 0.408068 -1.329317 3.623445
25500.000000 0 0.400084 0.409044 -1.322807 3.624554
26000.000000 0 0.400084 0.410028 -1.316205 3.625683
26500.000000 0 0.400084 0.411021 -1.309507 3.626832
27000.000000 0 0.400084 0.412023 -1.302711 3.628002
27500.000000 0 0.400084 0.413036 -1.295812 3.629194
28000.000000 0 0.400084 0.414059 -1.288806 3.630408
28500.000000 0 0.400084 0.415095 -1.281688 3.631645
29000.000000 0 0.400084 0.416143 -1.274453 3.632906
29500.000000 0 0.400084 0.417204 -1.267094 3.634193
30000.000000 0 0.400084 0.418281 -1.259604 3.635506
30500.000000 0 0.400084 0.419373 -1.251975 3.636846
31000.000000 0 0.400084 0.420483 -1.244198 3.638217
31500.000000 0 0.400084 0.421613 -1.236262 3.639618
32000.000000 0 0.400084 0.422763 -1.228157 3.641053
32500.000000 0 0.400084 0.423936 -1.219870 3.642523
33000.000000 0 0.400084 0.425134 -1.211386 3.644031
33500.000000 0 0.400084 0.426359 -1.202689 3.645580
34000.000000 0 0.400084 0.427615 -1.193763 3.647173
34500.000000 0 0.400084 0.428905 -1.184587 3.648813
35000.000000 0 0.400084 0.430231 -1.175140 3.650505
35500.000000 0 0.400084 0.431597 -1.165398 3.652252
36000.000000 0 0.400084 0.433009 -1.155335 3.654059
36500.000000 0 0.400084 0.434469 -1.144921 3.655931
37000.000000 0 0.400084 0.435985 -1.134124 3.657874
37500.000000 0 0.400084 0.437560 -1.122909 3.659894
38000.000000 0 0.400084 0.439202 -1.111237 3.661999
38500.000000 0 0.400084 0.440918 -1.099065 3.664195
39000.000000 0 0.400084 0.442715 -1.086347 3.666492
39500.000000 0 0.400084 0.444603 -1.073030 3.668897
40000.000000 0 0.400084 0.446591 -1.059060 3.671421
40500.000000 0 0.400084 0.448690 -1.044374 3.674074
41000.000000 0 0.400084 0.450915 -1.028906 3.676867
41500.000000 0 0.400084 0.453279 -1.012583 3.679812
42000.000000 0 0.400084 0.455801 -0.995326 3.682921
42500.000000 0 0.400084 0.458503 -0.977047 3.686208
43000.000000 0 0.400084 0.461412 -0.957653 3.689683
43500.000000 0 0.400084 0.464563 -0.937043 3.693358
44000.000000 0 0.400084 0.468000 -0.915105 3.697241
44500.000000 0 0.400084 0.471787 -0.891719 3.701338
45000.000000 0 0.400084 0.476007 -0.866756 3.705645
45500.000000 0 0.400084 0.478315 -0.853639 3.707874
46000.000000 0 0.400084 0.480780 -0.840075 3.710148
46500.000000 0 0.400084 0.483426 -0.826043 3.712465
47000.000000 0 0.400084 0.486279 -0.811524 3.714817
47500.000000 0 0.400084 0.489375 -0.796497 3.717195
48000.000000 0 0.400084 0.492754 -0.780940 3.719590
48500.000000 0 0.400084 0.496468 -0.764831 3.721987
49000.000000 0 0.400084 0.500577 -0.748146 3.724369
49500.000000 0 0.400084 0.505158 -0.730860 3.726712
49863.554770 0 0.400084 0.507654 -0.721985 3.727861
50227.109540 0 0.400084 0.510303 -0.712950 3.728989
50590.664310 0 0.400084 0.513123 -0.703752 3.730092
50954.219080 0 0.400084 0.516128 -0.694388 3.731165
51317.773850 0 0.400084 0.519339 -0.684854 3.732202
51681.328620 0 0.400084 0.522776 -0.675147 3.733196
52044.883389 0 0.400084 0.526462 -0.665264 3.734141
52408.438159 0 0.400084 0.530423 -0.655200 3.735030
52771.992929 0 0.400084 0.534689 -0.644952 3.735852
53135.547699 0 0.400084 0.539292 -0.634517 3.736599
53499.102469 0 0.400084 0.544270 -0.623889 3.737261
53862.657239 0 0.400084 0.549664 -0.613067 3.737825
54044.434624 0 0.400084 0.552532 -0.607581 3.738067
54226.212009 0 0.400084 0.555521 -0.602045 3.738279
54407.989394 0 0.400084 0.558640 -0.596458 3.738460
54589.766779 0 0.400084 0.561894 -0.590820 3.738608
54771.544164 0 0.400084 0.565293 -0.585130 3.738721
54953.321549 0 0.400084 0.568843 -0.579387 3.738797
55135.098934 0 0.400084 0.572555 -0.573592 3.738834
55316.876319 0 0.400084 0.576436 -0.567743 3.738829
55498.653704 0 0.400084 0.580498 -0.561840 3.738780
55680.431089 0 0.400084 0.584751 -0.555883 3.738685
55862.208474 0 0.400084 0.589206 -0.549870 3.738539
56043.985859 0 0.400084 0.593876 -0.543802 3.738342
56225.763244 0 0.400084 0.598773 -0.537678 3.738090
56384.818455 0 0.400084 0.603256 -0.532272 3.737822
56523.991766 0 0.400084 0.607339 -0.527507 3.737548
56645.768412 0 0.400084 0.611039 -0.523309 3.737279
56752.322978 0 0.400084 0.614378 -0.519615 3.737019
56938.793468 0 0.400084 0.620464 -0.513102 3.736507
57078.646336 0 0.400084 0.625239 -0.508176 3.736073
57183.535986 0 0.400084 0.628945 -0.504459 3.735719
57340.870462 0 0.400084 0.634714 -0.498846 3.735140
57498.204938 2 0.400084 0.640749 -0.493188 3.734500
57534.833042 2 0.400080 0.642003 -0.492400 3.734272
57537.754748 2 0.400080 0.642104 -0.492337 3.734254
57574.383761 2 0.400076 0.643361 -0.491549 3.734026
57611.013619 2 0.400072 0.644621 -0.490762 3.733798
57647.644326 2 0.400069 0.645883 -0.489974 3.733570
57684.275885 2 0.400065 0.647147 -0.489187 3.733342
57720.908299 2 0.400061 0.648413 -0.488400 3.733115
57757.541572 2 0.400057 0.649682 -0.487613 3.732887
57794.175707 2 0.400053 0.650953 -0.486826 3.732659
57830.810706 2 0.400049 0.652227 -0.486040 3.732431
57867.446575 2 0.400045 0.653503 -0.485254 3.732203
57904.083315 2 0.400041 0.654781 -0.484468 3.731976
57940.720930 2 0.400038 0.656061 -0.483682 3.731748
57977.359423 2 0.400034 0.657344 -0.482896 3.731520
58013.998799 2 0.400030 0.658629 -0.482110 3.731292
58050.639059 2 0.400026 0.659917 -0.481325 3.731065
58087.280209 2 0.400022 0.661206 -0.480540 3.730837
58123.922250 2 0.400018 0.662499 -0.479755 3.730609
58160.565187 2 0.400014 0.663793 -0.478970 3.730382
58197.209022 2 0.400010 0.665090 -0.478185 3.730154
58233.853760 2 0.400006 0.666389 -0.477401 3.729926
58270.499404 2 0.400001 0.667691 -0.476617 3.729699
58307.145956 2 0.399997 0.668995 -0.475833 3.729471
58343.793422 2 0.399993 0.670301 -0.475049 3.729244
58380.441804 2 0.399989 0.671609 -0.474265 3.729016
58417.091105 2 0.399985 0.672920 -0.473482 3.728788
58453.741329 2 0.399981 0.674234 -0.472698 3.728561
58490.392481 2 0.399977 0.675549 -0.471915 3.728333
58527.044562 2 0.399973 0.676867 -0.471132 3.728106
58563.697578 2 0.399968 0.678188 -0.470350 3.727878
58600.351530 2 0.399964 0.679511 -0.469567 3.727651
58637.006424 2 0.399960 0.680836 -0.468785 3.727423
58673.662262 2 0.399956 0.682164 -0.468003 3.727196
58710.319049 2 0.399951 0.683494 -0.467221 3.726968
58746.976787 2 0.399947 0.684826 -0.466439 3.726741
58783.635481 2 0.399943 0.686161 -0.465658 3.726513
58820.295134 2 0.399939 0.687498 -0.464877 3.726286
58856.955749 2 0.399934 0.688837 -0.464096 3.726058
