t Ka M R logL logTeff
429.771715 0 0.600084 0.542595 -0.924834 3.662694
859.543430 0 0.600084 0.543364 -0.921892 3.663122
1289.315144 0 0.600084 0.544136 -0.918868 3.663570
1719.086859 0 0.600084 0.544912 -0.915762 3.664037
2148.858574 0 0.600084 0.545693 -0.912574 3.664523
2578.630289 0 0.600084 0.546480 -0.909304 3.665028
3008.402003 0 0.600084 0.547273 -0.905952 3.665550
3438.173718 0 0.600084 0.548075 -0.902517 3.666091
3867.945433 0 0.600084 0.548885 -0.899000 3.666650
4297.717148 0 0.600084 0.549705 -0.895402 3.667225
4727.488863 0 0.600084 0.550536 -0.891721 3.667818
5157.260577 0 0.600084 0.551378 -0.887958 3.668426
5587.032292 0 0.600084 0.552234 -0.884113 3.669051
6016.804007 0 0.600084 0.553103 -0.880186 3.669691
6446.575722 0 0.600084 0.553987 -0.876177 3.670347
6876.347437 0 0.600084 0.554887 -0.872085 3.671017
7306.119151 0 0.600084 0.555803 -0.867912 3.671702
7735.890866 0 0.600084 0.556738 -0.863656 3.672401
8165.662581 0 0.600084 0.557692 -0.859319 3.673114
8595.434296 0 0.600084 0.558666 -0.854899 3.673840
9025.206010 0 0.600084 0.559661 -0.850397 3.674579
9454.977725 0 0.600084 0.560678 -0.845813 3.675331
9884.749440 0 0.600084 0.561718 -0.841147 3.676095
10314.521155 0 0.600084 0.562783 -0.836398 3.676870
10744.292870 0 0.600084 0.563874 -0.831568 3.677658
11174.064584 0 0.600084 0.564991 -0.826655 3.678456
11603.836299 0 0.600084 0.566136 -0.821660 3.679265
12033.608014 0 0.600084 0.567309 -0.816584 3.680085
12463.379729 0 0.600084 0.568513 -0.811424 3.680914
12893.151444 0 0.600084 0.569749 -0.806183 3.681753
13322.923158 0 0.600084 0.571016 -0.800859 3.682601
13752.694873 0 0.600084 0.572318 -0.795453 3.683459
14182.466588 0 0.600084 0.573654 -0.789965 3.684324
14612.238303 0 0.600084 0.575027 -0.784394 3.685198
15042.010017 0 0.600084 0.576437 -0.778740 3.686080
15471.781732 0 0.600084 0.577885 -0.773004 3.686969
15901.553447 0 0.600084 0.579374 -0.767184 3.687865
16331.325162 0 0.600084 0.580904 -0.761282 3.688768
16761.096877 0 0.600084 0.582477 -0.755296 3.689677
17190.868591 0 0.600084 0.584095 -0.749227 3.690592
17620.640306 0 0.600084 0.585758 -0.743074 3.691513
18050.412021 0 0.600084 0.587468 -0.736837 3.692439
18480.183736 0 0.600084 0.589226 -0.730514 3.693371
18909.955450 0 0.600084 0.591035 -0.724107 3.694307
19339.727165 0 0.600084 0.592896 -0.717613 3.695248
19769.498880 0 0.600084 0.594811 -0.711033 3.696193
20199.270595 0 0.600084 0.596781 -0.704365 3.697142
20629.042310 0 0.600084 0.598808 -0.697608 3.698095
21058.814024 0 0.600084 0.600894 -0.690761 3.699051
21488.585739 0 0.600084 0.603041 -0.683823 3.700011
21918.357454 0 0.600084 0.605252 -0.676792 3.700975
22348.129169 0 0.600084 0.607527 -0.669667 3.701941
22777.900884 0 0.600084 0.609871 -0.662444 3.702911
23207.672598 0 0.600084 0.612285 -0.655122 3.703883
23637.444313 0 0.600084 0.614771 -0.647698 3.704859
24067.216028 0 0.600084 0.617333 -0.640169 3.705839
24496.987743 0 0.600084 0.619973 -0.632531 3.706821
24926.759457 0 0.600084 0.622695 -0.624779 3.707808
25356.531172 0 0.600084 0.625502 -0.616911 3.708799
25786.302887 0 0.600084 0.628397 -0.608919 3.709794
26216.074602 0 0.600084 0.631385 -0.600799 3.710794
26645.846317 0 0.600084 0.634470 -0.592544 3.711799
27075.618031 0 0.600084 0.637655 -0.584147 3.712811
27505.389746 0 0.600084 0.640946 -0.575598 3.713830
27935.161461 0 0.600084 0.644349 -0.566890 3.714857
28364.933176 0 0.600084 0.647868 -0.558012 3.715894
28794.704891 0 0.600084 0.651511 -0.548952 3.716942
29224.476605 0 0.600084 0.655283 -0.539697 3.718002
29654.248320 0 0.600084 0.659193 -0.530234 3.719076
30084.020035 0 0.600084 0.663248 -0.520547 3.720166
30513.791750 0 0.600084 0.667457 -0.510618 3.721275
30943.563464 0 0.600084 0.671829 -0.500429 3.722404
31373.335179 0 0.600084 0.676375 -0.489958 3.723557
31803.106894 0 0.600084 0.681108 -0.479181 3.724737
32232.878609 0 0.600084 0.686038 -0.468074 3.725948
32662.650324 0 0.600084 0.691180 -0.456609 3.727193
33092.422038 0 0.600084 0.696550 -0.444753 3.728476
33522.193753 0 0.600084 0.702165 -0.432474 3.729803
33951.965468 0 0.600084 0.708043 -0.419734 3.731177
34381.737183 0 0.600084 0.714206 -0.406492 3.732606
34811.508897 0 0.600084 0.720677 -0.392705 3.734094
35241.280612 0 0.600084 0.727484 -0.378323 3.735648
35671.052327 0 0.600084 0.734658 -0.363294 3.737274
35885.938184 0 0.600084 0.738394 -0.355519 3.738117
36100.824042 0 0.600084 0.742236 -0.347560 3.738979
36315.709899 0 0.600084 0.746190 -0.339410 3.739863
36530.595757 0 0.600084 0.750262 -0.331059 3.740769
36745.481614 0 0.600084 0.754459 -0.322500 3.741698
36960.367471 0 0.600084 0.758789 -0.313723 3.742649
37175.253329 0 0.600084 0.763261 -0.304719 3.743624
37390.139186 0 0.600084 0.767885 -0.295478 3.744623
37605.025044 0 0.600084 0.772674 -0.285990 3.745645
37819.910901 0 0.600084 0.777639 -0.276244 3.746691
38034.796758 0 0.600084 0.782797 -0.266228 3.747759
38249.682616 0 0.600084 0.788166 -0.255933 3.748848
38464.568473 0 0.600084 0.793768 -0.245345 3.749958
38679.454331 0 0.600084 0.799627 -0.234452 3.751084
38894.340188 0 0.600084 0.805773 -0.223242 3.752224
39109.226045 0 0.600084 0.812243 -0.211700 3.753373
39324.111903 0 0.600084 0.819080 -0.199813 3.754524
39538.997760 0 0.600084 0.826335 -0.187566 3.755671
39753.883618 0 0.600084 0.834071 -0.174944 3.756803
39968.769475 0 0.600084 0.842364 -0.161931 3.757908
40076.212404 0 0.600084 0.846748 -0.155273 3.758445
40183.655332 0 0.600084 0.851308 -0.148511 3.758969
40291.098261 0 0.600084 0.856059 -0.141643 3.759478
40398.541190 0 0.600084 0.861016 -0.134667 3.759968
40505.984118 0 0.600084 0.866200 -0.127581 3.760436
40613.427047 0 0.600084 0.871629 -0.120382 3.760879
40720.869976 0 0.600084 0.877326 -0.113068 3.761293
40828.312904 0 0.600084 0.883317 -0.105637 3.761673
40935.755833 0 0.600084 0.889630 -0.098087 3.762014
41043.198762 0 0.600084 0.896295 -0.090414 3.762312
41150.641691 0 0.600084 0.903348 -0.082616 3.762559
41258.084619 0 0.600084 0.910827 -0.074692 3.762750
41365.527548 0 0.600084 0.918776 -0.066637 3.762876
41472.970477 0 0.600084 0.927243 -0.058451 3.762931
41580.413405 0 0.600084 0.936284 -0.050129 3.762905
41634.134870 0 0.600084 0.941037 -0.045917 3.762858
41687.856334 0 0.600084 0.945958 -0.041670 3.762787
41741.577798 0 0.600084 0.951055 -0.037388 3.762691
41795.299263 0 0.600084 0.956336 -0.033071 3.762568
41849.020727 0 0.600084 0.961813 -0.028717 3.762416
41902.742191 0 0.600084 0.967496 -0.024328 3.762234
41956.463656 0 0.600084 0.973395 -0.019902 3.762021
42010.185120 0 0.600084 0.979524 -0.015439 3.761773
42063.906584 0 0.600084 0.985895 -0.010939 3.761491
42117.628049 0 0.600084 0.992521 -0.006401 3.761171
42171.349513 0 0.600084 0.999417 -0.001825 3.760811
42225.070978 0 0.600084 1.006599 0.002789 3.760410
42278.792442 0 0.600084 1.014083 0.007442 3.759964
42332.513906 0 0.600084 1.021886 0.012134 3.759473
42386.235371 0 0.600084 1.030028 0.016866 3.758932
42439.956835 0 0.600084 1.038529 0.021637 3.758341
42493.678299 0 0.600084 1.047410 0.026449 3.757694
42547.399764 0 0.600084 1.056695 0.031302 3.756991
42601.121228 0 0.600084 1.066407 0.036195 3.756228
42648.127509 0 0.600084 1.075278 0.040511 3.755508
42689.258005 0 0.600084 1.083340 0.044314 3.754837
42725.247190 0 0.600084 1.090636 0.047662 3.754216
42756.737726 0 0.600084 1.097212 0.050607 3.753647
42784.291945 0 0.600084 1.103118 0.053196 3.753128
42832.511828 0 0.600084 1.113813 0.057753 3.752173
42868.676741 0 0.600084 1.122146 0.061194 3.751414
42895.800425 0 0.600084 1.128579 0.063788 3.750822
42936.485952 0 0.600084 1.138536 0.067700 3.749892
42977.171478 2 0.600084 1.148879 0.071637 3.748913
42987.996342 2 0.600079 1.153918 0.073778 3.748497
42988.746530 2 0.600079 1.154268 0.073926 3.748469
42999.571735 2 0.600074 1.159331 0.076067 3.748054
43010.397263 2 0.600069 1.164416 0.078208 3.747638
43021.223118 2 0.600064 1.169523 0.080349 3.747223
43032.049301 2 0.600059 1.174652 0.082490 3.746808
43042.875816 2 0.600054 1.179804 0.084630 3.746393
43053.702666 2 0.600048 1.184978 0.086771 3.745978
43064.529855 2 0.600043 1.190175 0.088911 3.745563
