t Ka M R logL logTeff
0.249821 1 9.999986 3.961522 3.746392 4.398808
0.499646 1 9.999887 3.981221 3.748377 4.398227
0.749476 1 9.999787 4.001030 3.750407 4.397656
0.999310 1 9.998913 4.020770 3.752374 4.397080
1.249183 1 9.998031 4.040630 3.754386 4.396512
1.499094 1 9.997139 4.060615 3.756441 4.395955
1.749045 1 9.996238 4.080732 3.758540 4.395406
1.999035 1 9.995327 4.100988 3.760682 4.394867
2.249065 1 9.994405 4.121390 3.762868 4.394336
2.499136 1 9.993473 4.141946 3.765098 4.393813
2.749248 1 9.992530 4.162663 3.767371 4.393298
2.999402 1 9.991576 4.183548 3.769687 4.392790
3.249598 1 9.990610 4.204609 3.772047 4.392290
3.499836 1 9.989632 4.225853 3.774451 4.391796
3.750117 1 9.988642 4.247289 3.776897 4.391309
4.000443 1 9.987639 4.268924 3.779387 4.390828
4.250812 1 9.986623 4.290766 3.781920 4.390353
4.501226 1 9.985594 4.312824 3.784496 4.389884
4.751686 1 9.984551 4.335107 3.787116 4.389420
5.002192 1 9.983493 4.357622 3.789778 4.388960
5.252744 1 9.982420 4.380379 3.792483 4.388506
5.503344 1 9.981333 4.403386 3.795231 4.388055
5.753993 1 9.980229 4.426653 3.798022 4.387608
6.004689 1 9.979110 4.450188 3.800856 4.387165
6.255436 1 9.977973 4.474002 3.803733 4.386726
6.506233 1 9.976820 4.498104 3.806652 4.386289
6.757081 1 9.975649 4.522503 3.809613 4.385854
7.007981 1 9.974460 4.547211 3.812617 4.385422
7.258933 1 9.973252 4.572236 3.815664 4.384992
7.509939 1 9.972024 4.597590 3.818753 4.384564
7.761000 1 9.970777 4.623283 3.821884 4.384136
8.012116 1 9.969509 4.649326 3.825057 4.383710
8.263288 1 9.968220 4.675731 3.828272 4.383284
8.514518 1 9.966909 4.702510 3.831529 4.382858
8.765806 1 9.965576 4.729673 3.834828 4.382432
9.017153 1 9.964220 4.757234 3.838169 4.382005
9.268560 1 9.962840 4.785205 3.841551 4.381578
9.520029 1 9.961435 4.813598 3.844975 4.381149
9.771560 1 9.960005 4.842429 3.848440 4.380719
10.023155 1 9.958549 4.871711 3.851947 4.380287
10.274815 1 9.957066 4.901457 3.855495 4.379852
10.526541 1 9.955555 4.931685 3.859084 4.379414
10.778335 1 9.954015 4.962409 3.862714 4.378973
11.030197 1 9.952447 4.993646 3.866385 4.378528
11.282129 1 9.950847 5.025415 3.870097 4.378079
11.534133 1 9.949217 5.057733 3.873849 4.377625
11.786209 1 9.947554 5.090620 3.877641 4.377166
12.038360 1 9.945858 5.124097 3.881474 4.376700
12.290587 1 9.944128 5.158187 3.885347 4.376229
12.542891 1 9.942362 5.192912 3.889260 4.375750
12.795274 1 9.940560 5.228299 3.893213 4.375264
13.047738 1 9.938720 5.264375 3.897206 4.374769
13.300285 1 9.936841 5.301169 3.901238 4.374264
13.552916 1 9.934923 5.338713 3.905309 4.373750
13.805633 1 9.932962 5.377042 3.909419 4.373224
14.058438 1 9.930960 5.416193 3.913569 4.372686
14.311333 1 9.928913 5.456207 3.917757 4.372134
14.564321 1 9.926820 5.497129 3.921984 4.371568
14.817402 1 9.924681 5.539007 3.926248 4.370987
15.070580 1 9.922494 5.581895 3.930551 4.370388
15.323856 1 9.920256 5.625852 3.934892 4.369770
15.577234 1 9.917967 5.670942 3.939271 4.369131
15.830715 1 9.915625 5.717237 3.943687 4.368469
16.084301 1 9.913228 5.764815 3.948140 4.367783
16.337996 1 9.910773 5.813762 3.952630 4.367069
16.591802 1 9.908261 5.864175 3.957156 4.366326
16.845722 1 9.905687 5.916160 3.961719 4.365550
17.099759 1 9.903051 5.969832 3.966318 4.364739
17.353915 1 9.900351 6.025324 3.970952 4.363888
17.608194 1 9.897584 6.082778 3.975622 4.362995
17.862598 1 9.894747 6.142354 3.980327 4.362055
17.989865 1 9.893293 6.172990 3.982691 4.361566
18.117165 1 9.891821 6.204223 3.985064 4.361063
18.244498 1 9.890331 6.236081 3.987445 4.360546
18.371866 1 9.888821 6.268589 3.989835 4.360014
18.499268 1 9.887292 6.301775 3.992234 4.359467
18.626704 1 9.885744 6.335670 3.994640 4.358904
18.754176 1 9.884176 6.370304 3.997056 4.358324
18.881684 1 9.882588 6.405710 3.999479 4.357727
