t Ka M R logL logTeff
500.000000 0 0.500084 0.446827 -1.253769 3.622629
1000.000000 0 0.500084 0.447779 -1.250998 3.622859
1500.000000 0 0.500084 0.448733 -1.248136 3.623112
2000.000000 0 0.500084 0.449691 -1.245185 3.623387
2500.000000 0 0.500084 0.450653 -1.242145 3.623683
3000.000000 0 0.500084 0.451619 -1.239015 3.624001
3500.000000 0 0.500084 0.452589 -1.235795 3.624340
4000.000000 0 0.500084 0.453564 -1.232485 3.624700
4500.000000 0 0.500084 0.454544 -1.229086 3.625081
5000.000000 0 0.500084 0.455530 -1.225597 3.625483
5500.000000 0 0.500084 0.456522 -1.222019 3.625905
6000.000000 0 0.500084 0.457520 -1.218350 3.626348
6500.000000 0 0.500084 0.458525 -1.214593 3.626811
7000.000000 0 0.500084 0.459538 -1.210745 3.627293
7500.000000 0 0.500084 0.460559 -1.206808 3.627796
8000.000000 0 0.500084 0.461588 -1.202781 3.628318
8500.000000 0 0.500084 0.462625 -1.198665 3.628860
9000.000000 0 0.500084 0.463672 -1.194459 3.629421
9500.000000 0 0.500084 0.464728 -1.190163 3.630000
10000.000000 0 0.500084 0.465795 -1.185777 3.630599
10500.000000 0 0.500084 0.466872 -1.181302 3.631216
11000.000000 0 0.500084 0.467960 -1.176737 3.631852
11500.000000 0 0.500084 0.469059 -1.172083 3.632506
12000.000000 0 0.500084 0.470170 -1.167339 3.633178
12500.000000 0 0.500084 0.471294 -1.162505 3.633868
13000.000000 0 0.500084 0.472431 -1.157581 3.634576
13500.000000 0 0.500084 0.473581 -1.152568 3.635301
14000.000000 0 0.500084 0.474745 -1.147465 3.636044
14500.000000 0 0.500084 0.475924 -1.142272 3.636804
15000.000000 0 0.500084 0.477117 -1.136989 3.637581
15500.000000 0 0.500084 0.478326 -1.131617 3.638374
16000.000000 0 0.500084 0.479551 -1.126154 3.639185
16500.000000 0 0.500084 0.480793 -1.120602 3.640011
17000.000000 0 0.500084 0.482051 -1.114959 3.640854
17500.000000 0 0.500084 0.483327 -1.109226 3.641713
18000.000000 0 0.500084 0.484622 -1.103403 3.642588
18500.000000 0 0.500084 0.485935 -1.097489 3.643479
19000.000000 0 0.500084 0.487267 -1.091484 3.644386
19500.000000 0 0.500084 0.488620 -1.085389 3.645308
20000.000000 0 0.500084 0.489993 -1.079202 3.646245
20500.000000 0 0.500084 0.491388 -1.072923 3.647198
21000.000000 0 0.500084 0.492804 -1.066551 3.648166
21500.000000 0 0.500084 0.494243 -1.060087 3.649148
22000.000000 0 0.500084 0.495706 -1.053530 3.650146
22500.000000 0 0.500084 0.497192 -1.046878 3.651159
23000.000000 0 0.500084 0.498704 -1.040131 3.652186
23500.000000 0 0.500084 0.500241 -1.033288 3.653229
24000.000000 0 0.500084 0.501805 -1.026348 3.654286
24500.000000 0 0.500084 0.503397 -1.019309 3.655358
25000.000000 0 0.500084 0.505017 -1.012169 3.656445
25500.000000 0 0.500084 0.506667 -1.004927 3.657547
26000.000000 0 0.500084 0.508348 -0.997580 3.658665
26500.000000 0 0.500084 0.510060 -0.990127 3.659798
27000.000000 0 0.500084 0.511806 -0.982563 3.660947
27500.000000 0 0.500084 0.513586 -0.974886 3.662112
28000.000000 0 0.500084 0.515403 -0.967093 3.663294
28500.000000 0 0.500084 0.517257 -0.959178 3.664493
29000.000000 0 0.500084 0.519151 -0.951137 3.665709
29500.000000 0 0.500084 0.521086 -0.942965 3.666945
30000.000000 0 0.500084 0.523065 -0.934656 3.668199
30500.000000 0 0.500084 0.525089 -0.926202 3.669473
31000.000000 0 0.500084 0.527162 -0.917597 3.670769
31500.000000 0 0.500084 0.529286 -0.908830 3.672088
32000.000000 0 0.500084 0.531463 -0.899894 3.673430
32500.000000 0 0.500084 0.533698 -0.890776 3.674799
33000.000000 0 0.500084 0.535994 -0.881465 3.676194
33500.000000 0 0.500084 0.538355 -0.871948 3.677619
34000.000000 0 0.500084 0.540785 -0.862208 3.679076
34500.000000 0 0.500084 0.543288 -0.852231 3.680568
35000.000000 0 0.500084 0.545871 -0.841997 3.682096
35500.000000 0 0.500084 0.548539 -0.831486 3.683666
36000.000000 0 0.500084 0.551297 -0.820675 3.685279
36500.000000 0 0.500084 0.554155 -0.809540 3.686940
37000.000000 0 0.500084 0.557118 -0.798053 3.688654
37500.000000 0 0.500084 0.560196 -0.786184 3.690425
38000.000000 0 0.500084 0.563398 -0.773901 3.692258
38500.000000 0 0.500084 0.566734 -0.761166 3.694159
39000.000000 0 0.500084 0.570217 -0.747940 3.696135
39500.000000 0 0.500084 0.573859 -0.734179 3.698193
40000.000000 0 0.500084 0.577675 -0.719835 3.700340
40500.000000 0 0.500084 0.581682 -0.704857 3.702583
41000.000000 0 0.500084 0.585898 -0.689187 3.704933
41500.000000 0 0.500084 0.590346 -0.672763 3.707396
42000.000000 0 0.500084 0.595052 -0.655518 3.709984
42500.000000 0 0.500084 0.600046 -0.637378 3.712704
43000.000000 0 0.500084 0.605368 -0.618262 3.715565
43500.000000 0 0.500084 0.611067 -0.598085 3.718575
43895.989532 0 0.500084 0.614078 -0.587570 3.720137
44291.979064 0 0.500084 0.617208 -0.576752 3.721737
44687.968596 0 0.500084 0.620469 -0.565621 3.723375
45083.958128 0 0.500084 0.623875 -0.554161 3.725051
45479.947661 0 0.500084 0.627442 -0.542360 3.726764
45875.937193 0 0.500084 0.631188 -0.530202 3.728511
46271.926725 0 0.500084 0.635136 -0.517672 3.730289
46667.916257 0 0.500084 0.639312 -0.504754 3.732096
47063.905789 0 0.500084 0.643749 -0.491433 3.733924
47459.895321 0 0.500084 0.648486 -0.477689 3.735768
47855.884853 0 0.500084 0.653570 -0.463507 3.737618
48251.874385 0 0.500084 0.659057 -0.448868 3.739462
48647.863917 0 0.500084 0.665018 -0.433751 3.741286
49043.853449 0 0.500084 0.671538 -0.418138 3.743071
49241.848216 0 0.500084 0.675040 -0.410139 3.743941
49439.842982 0 0.500084 0.678722 -0.402008 3.744793
49637.837748 0 0.500084 0.682602 -0.393742 3.745621
49835.832514 0 0.500084 0.686698 -0.385339 3.746423
50033.827280 0 0.500084 0.691032 -0.376796 3.747192
50231.822046 0 0.500084 0.695627 -0.368109 3.747925
50429.816812 0 0.500084 0.700508 -0.359277 3.748615
50627.811578 0 0.500084 0.705705 -0.350295 3.749255
50825.806344 0 0.500084 0.711251 -0.341162 3.749839
51023.801110 0 0.500084 0.717180 -0.331873 3.750358
51221.795876 0 0.500084 0.723535 -0.322427 3.750804
51419.790642 0 0.500084 0.730361 -0.312818 3.751167
51518.788025 0 0.500084 0.733967 -0.307953 3.751314
51617.785408 0 0.500084 0.737709 -0.303046 3.751436
51716.782791 0 0.500084 0.741597 -0.298097 3.751532
51815.780174 0 0.500084 0.745638 -0.293105 3.751600
51914.777557 0 0.500084 0.749840 -0.288071 3.751639
52013.774940 0 0.500084 0.754212 -0.282993 3.751646
52112.772323 0 0.500084 0.758763 -0.277871 3.751620
52211.769706 0 0.500084 0.763505 -0.272706 3.751558
52310.767089 0 0.500084 0.768447 -0.267496 3.751460
52409.764472 0 0.500084 0.773601 -0.262241 3.751322
52508.761855 0 0.500084 0.778980 -0.256940 3.751142
52607.759238 0 0.500084 0.784596 -0.251594 3.750919
52706.756621 0 0.500084 0.790463 -0.246201 3.750649
52805.754005 0 0.500084 0.796597 -0.240762 3.750331
52904.751388 0 0.500084 0.803013 -0.235275 3.749960
53003.748771 0 0.500084 0.809729 -0.229740 3.749536
53102.746154 0 0.500084 0.816762 -0.224158 3.749053
53189.368864 0 0.500084 0.823192 -0.219233 3.748582
53265.163735 0 0.500084 0.829042 -0.214893 3.748129
53331.484248 0 0.500084 0.834338 -0.211071 3.747702
53389.514696 0 0.500084 0.839116 -0.207709 3.747302
53440.291338 0 0.500084 0.843409 -0.204753 3.746933
53529.150462 0 0.500084 0.851188 -0.199549 3.746241
53595.794806 0 0.500084 0.857254 -0.195618 3.745681
53645.778063 0 0.500084 0.861939 -0.192655 3.745238
53720.752949 0 0.500084 0.869195 -0.188186 3.744535
53795.727835 2 0.500084 0.876736 -0.183688 3.743784
53815.675786 2 0.500079 0.880081 -0.181781 3.743434
53817.316520 2 0.500079 0.880356 -0.181624 3.743405
53837.265076 2 0.500074 0.883715 -0.179717 3.743055
53857.214196 2 0.500070 0.887086 -0.177811 3.742705
53877.163884 2 0.500065 0.890470 -0.175905 3.742355
53897.114146 2 0.500060 0.893867 -0.173998 3.742004
53917.064986 2 0.500056 0.897277 -0.172093 3.741654
53937.016409 2 0.500051 0.900699 -0.170187 3.741304
53956.968419 2 0.500046 0.904134 -0.168281 3.740954
53976.921022 2 0.500041 0.907582 -0.166376 3.740604
53996.874222 2 0.500036 0.911043 -0.164471 3.740254
54016.828025 2 0.500031 0.914517 -0.162565 3.739903
54036.782435 2 0.500026 0.918004 -0.160661 3.739553
54056.737457 2 0.500021 0.921504 -0.158756 3.739203
54076.693097 2 0.500016 0.925017 -0.156851 3.738853
